                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5707,                 2.5619,                 3.4146,                  1.668,                0.16745,                0.11612,                0.03209,                0.01636,                0.16946,                0.11525,                0.03261,                0.01701,                 1.9986,                 5.3277,                  7.163,                 2.3136,               0.070063,              0.0033264,              0.0033264
                      2,                 1.4559,                 2.2966,                 2.9787,                 1.5998,                 0.1285,                0.09072,                0.03254,                0.01927,                0.13015,                0.09278,                0.03339,                 0.0196,                  1.941,                 3.7569,                 9.2592,                 2.2124,               0.040041,              0.0066377,              0.0066377
                      3,                 1.3462,                 2.0659,                 2.8239,                 1.5199,                0.45444,                 0.0929,                0.06008,                0.03857,                0.51775,                0.09084,                0.06014,                0.04003,                 1.6231,                  2.511,                 4.0129,                 1.8721,              0.0099968,              0.0099271,              0.0099271
                      4,                 1.2279,                 1.8929,                 2.5915,                 1.4207,                 0.4132,                0.18055,                0.11983,                0.07818,                0.41471,                0.18227,                0.12208,                 0.0815,                 1.3756,                 1.9005,                 3.0911,                 1.6827,               0.009901,               0.009901,               0.009901
                      5,                 1.1531,                 1.7179,                 2.3862,                 1.3801,                0.42624,                0.20168,                0.13431,                0.08601,                0.42818,                0.20389,                0.13655,                0.08844,                  1.351,                 1.8747,                 2.9649,                 1.6711,               0.009901,               0.009901,               0.009901
                      6,                 1.0973,                 1.6118,                  2.249,                 1.3286,                0.40095,                0.17693,                0.12156,                0.08159,                0.40105,                0.17613,                0.12363,                0.08219,                 1.5013,                 2.5248,                 3.6071,                 1.7876,               0.009868,               0.009868,               0.009868
                      7,                 1.0894,                 1.5818,                 2.2172,                 1.3312,                0.34637,                0.26115,                0.20807,                0.13765,                0.35111,                0.26569,                 0.2147,                0.14587,                 1.1748,                 1.4089,                 2.4848,                 1.5036,               0.009835,               0.009835,               0.009835
                      8,                 1.0522,                 1.5195,                 2.1087,                 1.2989,                0.50712,                 0.2617,                0.22722,                0.15511,                0.51283,                0.26667,                0.23538,                0.16115,                 1.1293,                 1.4064,                 2.7463,                 1.4859,               0.009802,               0.009802,               0.009802
                      9,                 1.0233,                 1.5032,                 2.0533,                 1.2761,                0.42726,                0.19658,                0.15542,                0.09913,                 0.4339,                 0.1959,                0.15557,                0.10056,                 1.4784,                 2.7891,                 3.6973,                 1.7897,               0.009769,               0.009769,               0.009769
                     10,                0.98713,                 1.4364,                 1.9156,                  1.253,                0.32892,                 0.2275,                0.17353,                0.11499,                0.33161,                0.23107,                 0.1809,                0.11293,                 1.2308,                 1.7224,                 2.9021,                 1.5246,               0.009736,               0.009736,               0.009736
                     11,                 1.0302,                 1.4837,                 1.9575,                 1.2801,                0.46747,                0.29727,                0.29331,                0.20013,                0.48282,                0.29993,                0.30416,                0.20272,                 1.1115,                 1.4552,                 2.1689,                 1.4576,               0.009703,               0.009703,               0.009703
