                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.74144,                 1.2177,                 3.1214,                 1.0757,                0.45522,                0.38083,                0.39619,                0.30069,                0.44727,                0.38544,                0.39636,                0.29966,                0.78878,                 1.0578,                 1.8624,                 1.1593,               0.070063,              0.0033263,              0.0033263
                      2,                0.68163,                0.97264,                 1.7266,                 1.0155,                0.55675,                0.43356,                0.47662,                0.36547,                0.55979,                0.43752,                0.48353,                0.36593,                0.83415,                 1.1922,                 1.6556,                 1.1975,               0.040046,              0.0066432,              0.0066432
                      3,                0.75584,                 1.0661,                 1.5441,                 1.0499,                0.67121,                0.43439,                0.49944,                0.35169,                0.66721,                0.44105,                0.50312,                0.36656,                 1.0023,                 1.4215,                 1.7842,                 1.3438,               0.010013,              0.0099435,              0.0099435
                      4,                0.81387,                 1.1562,                 1.4939,                 1.0752,                0.59314,                0.51842,                0.53018,                0.37262,                0.59493,                0.51565,                0.52943,                0.37863,                0.98674,                  1.391,                 1.6872,                  1.319,              0.0099258,              0.0099258,              0.0099258
                      5,                  0.806,                 1.1644,                  1.369,                 1.0803,                0.57474,                0.58122,                0.58399,                0.41936,                0.57429,                0.58092,                0.58495,                0.42457,                 0.9182,                 1.2127,                 1.3611,                 1.2607,              0.0099258,              0.0099258,              0.0099258
                      6,                0.80217,                 1.1151,                 1.2835,                 1.0679,                0.66032,                0.57133,                 0.6088,                0.42877,                0.65889,                0.56977,                0.61015,                0.44297,                 0.9571,                 1.2679,                  1.585,                 1.2947,               0.009901,               0.009901,               0.009901
                      7,                0.79513,                 1.1048,                 1.2312,                 1.0727,                0.73051,                0.58684,                0.65938,                0.48478,                 0.7288,                0.58594,                 0.6593,                0.49764,                0.86633,                 1.0915,                  1.207,                 1.2147,              0.0098763,              0.0098763,              0.0098763
                      8,                0.76965,                 1.0646,                 1.1715,                 1.0565,                0.70133,                0.60109,                0.66759,                0.49583,                0.70278,                0.60116,                0.66852,                 0.4989,                0.85612,                 1.0788,                 1.1464,                 1.1939,              0.0098515,              0.0098515,              0.0098515
                      9,                0.76064,                 1.0329,                 1.1483,                 1.0485,                0.74761,                0.60043,                0.68939,                 0.5129,                0.74867,                0.60224,                 0.6891,                0.51461,                0.84719,                  1.125,                 1.1184,                 1.2156,              0.0098268,              0.0098268,              0.0098268
                     10,                0.75854,                 1.0267,                  1.114,                 1.0567,                0.70471,                0.65641,                0.71528,                0.53397,                0.70885,                0.65434,                0.71212,                0.54156,                0.81244,                 1.0439,                 1.0655,                 1.1832,               0.009802,               0.009802,               0.009802
                     11,                0.73193,                 1.0152,                 1.0666,                 1.0339,                0.72092,                0.64424,                0.71667,                0.53856,                0.72247,                  0.647,                0.71643,                0.54209,                0.82039,                 1.0736,                 1.0436,                 1.1762,              0.0097773,              0.0097773,              0.0097773
                     12,                 0.7406,                 1.0168,                 1.0372,                 1.0358,                0.73871,                0.66574,                0.73775,                0.56276,                0.73952,                0.66512,                0.73674,                0.56738,                0.78492,                 1.0332,                0.99501,                  1.154,              0.0097525,              0.0097525,              0.0097525
                     13,                0.71652,                0.98648,                 1.0037,                  1.031,                0.75956,                0.63356,                0.69677,                0.52132,                0.76123,                0.63307,                0.69767,                0.52659,                0.85492,                 1.2291,                 1.1341,                 1.2187,              0.0097278,              0.0097278,              0.0097278
                     14,                0.70117,                0.96647,                0.99554,                 1.0212,                0.75619,                 0.6446,                0.73514,                 0.5661,                0.73951,                0.65485,                0.73273,                0.56626,                0.74834,                0.98619,                0.99841,                 1.1242,               0.009703,               0.009703,               0.009703
                     15,                0.70302,                0.96369,                0.97175,                 1.0218,                0.80024,                 0.6735,                0.77711,                0.59755,                0.79142,                0.67445,                 0.7758,                0.59926,                0.76432,                 1.0059,                0.92616,                 1.1485,              0.0096783,              0.0096783,              0.0096783
                     16,                0.69859,                0.94544,                 0.9471,                 1.0119,                0.81412,                0.68257,                0.77579,                  0.602,                0.82258,                0.68129,                0.77753,                0.60963,                0.74656,                0.98255,                  0.904,                  1.129,              0.0096535,              0.0096535,              0.0096535
                     17,                0.68944,                0.95262,                0.93415,                 1.0197,                 0.7885,                0.69978,                 0.7849,                0.61209,                0.79382,                0.70055,                 0.7883,                0.61382,                0.72663,                0.90846,                0.87137,                 1.1126,              0.0096288,              0.0096288,              0.0096288
                     18,                0.67922,                0.92533,                 0.9084,                 1.0032,                0.80474,                0.70712,                0.78666,                0.60816,                0.81209,                0.70824,                0.78867,                0.61699,                0.75193,                0.95528,                0.87381,                 1.1306,               0.009604,               0.009604,               0.009604
