                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.76039,                  1.273,                 11.609,                 1.0974,                0.39888,                0.38527,                0.38764,                0.28568,                0.40231,                0.38738,                 0.3879,                0.28036,                0.92316,                 1.3239,                 7.4249,                 1.2758,               0.070063,              0.0033263,              0.0033263
                      2,                0.68308,                 1.0115,                 6.3594,                 1.0156,                0.57216,                0.48683,                0.52989,                 0.3902,                0.57761,                0.48927,                0.53242,                0.38885,                0.90096,                 1.3112,                 6.2362,                 1.2316,               0.040041,              0.0066377,              0.0066377
                      3,                0.75149,                 1.1073,                 5.9286,                   1.05,                0.56529,                 0.4699,                0.49377,                0.33718,                0.56066,                 0.4699,                0.48934,                0.33424,                 1.0664,                 1.6993,                 6.7229,                 1.3538,              0.0099969,              0.0099271,              0.0099271
                      4,                0.81802,                 1.1806,                 5.7879,                 1.0674,                0.62289,                0.55043,                0.59322,                0.42519,                0.62309,                0.55009,                0.59234,                 0.4201,                0.98569,                 1.3994,                 5.7135,                 1.3095,               0.009901,               0.009901,               0.009901
                      5,                0.83216,                  1.184,                 5.3104,                 1.0823,                0.65765,                0.58889,                0.62946,                0.45383,                 0.6632,                0.59055,                0.63316,                0.45201,                0.98937,                 1.3019,                  5.325,                 1.2944,               0.009901,               0.009901,               0.009901
                      6,                0.82196,                 1.1569,                 4.9889,                 1.0773,                0.67725,                0.54085,                0.61436,                0.43567,                0.61566,                0.59014,                0.61875,                0.43378,                 1.0346,                 1.4327,                  5.943,                 1.3353,               0.009868,               0.009868,               0.009868
                      7,                0.81166,                 1.1358,                 4.7495,                 1.0717,                0.67578,                 0.6166,                0.66797,                0.47371,                0.68319,                0.61358,                 0.6681,                0.47488,                 0.9502,                 1.2667,                 4.9684,                  1.252,               0.009835,               0.009835,               0.009835
                      8,                0.81354,                 1.1255,                 4.6043,                 1.0745,                0.75783,                0.65364,                0.72318,                0.53493,                0.75534,                0.65406,                0.72609,                0.53702,                0.88395,                 1.1958,                 4.2934,                 1.2259,               0.009802,               0.009802,               0.009802
                      9,                0.80049,                 1.0971,                 4.4108,                 1.0618,                0.69046,                0.63267,                0.68362,                0.50254,                0.68743,                0.63865,                 0.6868,                0.48629,                0.94416,                 1.3574,                 4.5718,                 1.2532,               0.009769,               0.009769,               0.009769
                     10,                0.79442,                  1.096,                 4.3008,                 1.0649,                 0.6954,                0.67982,                 0.7111,                0.52486,                0.69593,                0.68795,                0.72135,                0.52963,                0.88577,                 1.1569,                  4.217,                  1.201,               0.009736,               0.009736,               0.009736
                     11,                0.77845,                 1.0676,                 4.1681,                 1.0561,                0.75053,                0.64949,                0.72855,                0.54241,                0.75779,                0.65288,                0.73147,                0.54721,                0.86166,                 1.1097,                 4.0372,                 1.1881,               0.009703,               0.009703,               0.009703
