                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4097,                 2.4909,                 5.0907,                 1.2157,                0.05398,                0.08569,                0.04137,                0.02863,                0.05392,                0.08559,                0.04173,                0.02961,                 1.2142,                 1.8827,                 3.8383,                 1.1539,               0.067321,             0.00016422,             0.00016422
                      2,                 1.2026,                 1.9419,                 3.2336,                 1.1272,                0.16669,                0.16737,                0.12982,                0.08951,                0.16242,                0.17077,                0.12988,                0.08497,                 1.0764,                 1.5738,                 2.7489,                  1.088,               0.034153,             0.00032979,             0.00032979
                      3,                 1.0797,                 1.6925,                 2.4647,                 1.0593,                0.29672,                0.24213,                0.20353,                0.14844,                0.29675,                0.24221,                0.20314,                0.13592,                0.99814,                 1.4686,                 2.2513,                 1.0341,             0.00098446,             0.00049427,             0.00049427
                      4,                 1.0191,                 1.5376,                 1.9932,                 1.0119,                0.44272,                 0.2928,                0.30222,                0.21889,                 0.4418,                0.29127,                0.29927,                0.20202,                0.95263,                 1.3471,                 1.8232,                0.98238,             0.00049505,             0.00049505,             0.00049505
                      5,                0.97505,                 1.4336,                 1.6837,                0.97934,                0.43349,                0.34307,                0.35661,                0.26374,                0.43205,                0.34166,                0.35359,                0.23724,                0.93633,                 1.3045,                 1.6457,                0.97274,             0.00049505,             0.00049505,             0.00049505
                      6,                0.96151,                 1.3921,                 1.5278,                0.97267,                0.48701,                0.41388,                0.43308,                0.31739,                0.48499,                0.41538,                0.43229,                0.29319,                0.91523,                 1.2706,                 1.5138,                0.96344,              0.0004934,              0.0004934,              0.0004934
                      7,                0.94155,                 1.3366,                 1.4359,                0.96356,                0.48031,                0.47448,                0.46746,                 0.3396,                0.47932,                0.47361,                0.46441,                0.31436,                0.89821,                 1.2143,                 1.4382,                0.95217,             0.00049175,             0.00049175,             0.00049175
                      8,                 0.9362,                 1.3351,                 1.3321,                0.95633,                0.53908,                0.46681,                 0.5125,                0.37458,                0.53623,                0.46504,                0.50853,                 0.3484,                0.88642,                  1.187,                  1.347,                0.94771,              0.0004901,              0.0004901,              0.0004901
                      9,                0.92354,                 1.3091,                 1.2873,                0.95571,                0.53261,                0.43746,                0.48707,                 0.3555,                0.55635,                0.42485,                0.48204,                 0.3256,                0.90077,                 1.2131,                 1.4767,                0.95005,             0.00048845,             0.00048845,             0.00048845
                     10,                0.90802,                 1.2978,                 1.2199,                0.94493,                0.63917,                0.50544,                0.56023,                0.41377,                0.63923,                0.50567,                0.55754,                0.37876,                 0.8808,                 1.1759,                 1.2592,                0.94183,              0.0004868,              0.0004868,              0.0004868
                     11,                0.89431,                 1.2714,                 1.1886,                0.94147,                0.63792,                0.54421,                0.60499,                0.45389,                0.62722,                0.54573,                0.60055,                0.41912,                0.85328,                 1.1315,                 1.1967,                0.93616,             0.00048515,             0.00048515,             0.00048515
                     12,                0.88643,                 1.2385,                 1.1272,                0.93242,                0.62058,                  0.559,                0.59729,                 0.4464,                0.61573,                0.56403,                0.59438,                0.41087,                0.85356,                 1.1348,                  1.169,                0.93474,              0.0004835,              0.0004835,              0.0004835
                     13,                0.87684,                 1.2503,                 1.1099,                0.93242,                0.65958,                0.58392,                0.62914,                0.47411,                0.65821,                0.58239,                0.62693,                0.43575,                0.85356,                 1.1365,                  1.178,                0.92945,             0.00048185,             0.00048185,             0.00048185
                     14,                0.88547,                 1.2382,                 1.0775,                0.93351,                0.67453,                 0.5682,                0.63247,                0.47354,                0.66609,                0.56595,                0.62385,                0.43633,                 0.8608,                 1.1425,                 1.1466,                0.93307,              0.0004802,              0.0004802,              0.0004802
                     15,                0.87435,                 1.2221,                 1.0672,                0.92927,                0.67231,                0.58338,                 0.6467,                0.48697,                0.69125,                0.56982,                0.64158,                0.45293,                  0.842,                 1.1014,                 1.1064,                0.92632,             0.00047855,             0.00047855,             0.00047855
                     16,                0.84822,                 1.1811,                 1.0215,                0.92141,                0.59983,                0.60599,                0.62248,                0.46651,                0.58939,                0.60478,                 0.6157,                0.41605,                0.84663,                 1.1356,                  1.173,                0.92874,              0.0004769,              0.0004769,              0.0004769
