                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.90082,                 1.4522,                 2.8095,                 1.0583,                0.39007,                0.41862,                0.39171,                0.29646,                0.39341,                  0.413,                0.38815,                0.27863,                0.77142,                 1.1029,                 1.9364,                 1.0092,              0.0033283,              0.0033283,              0.0033283
                      2,                0.86081,                 1.2232,                 1.7437,                 1.0129,                0.62746,                0.42277,                0.49018,                0.37299,                0.63666,                0.42338,                0.48971,                 0.3519,                0.80262,                  1.092,                 1.5785,                 1.0214,              0.0066397,              0.0066397,              0.0066397
                      3,                0.95521,                 1.3265,                 1.6203,                 1.0413,                0.59508,                0.40633,                0.45907,                0.32539,                0.60128,                0.41077,                0.46277,                0.32062,                0.96406,                 1.3129,                 1.6939,                 1.0829,               0.009929,               0.009929,               0.009929
                      4,                 1.0314,                 1.4466,                 1.6209,                 1.0843,                0.56068,                0.47243,                0.48377,                0.34681,                 0.5635,                0.47392,                0.48376,                0.34033,                 1.0049,                 1.3916,                 1.7744,                 1.1175,               0.009901,               0.009901,               0.009901
                      5,                 1.0489,                 1.4711,                 1.5501,                 1.0873,                0.60722,                0.47487,                0.53341,                0.37426,                0.60752,                0.47634,                0.53096,                0.36056,                0.97765,                 1.4107,                 1.4742,                 1.1313,               0.009901,               0.009901,               0.009901
                      6,                 1.0283,                  1.427,                 1.4622,                 1.0812,                0.60484,                0.54801,                0.59323,                0.42637,                0.60343,                0.54752,                0.59038,                0.42524,                0.89983,                 1.1267,                 1.3358,                  1.045,               0.009868,               0.009868,               0.009868
                      7,                 1.0059,                 1.3622,                 1.3613,                 1.0785,                0.61738,                0.55637,                0.58816,                0.42313,                0.61993,                0.55677,                 0.5904,                0.41855,                0.93291,                 1.1767,                 1.3892,                 1.0701,               0.009835,               0.009835,               0.009835
                      8,                0.98363,                 1.3292,                 1.3092,                 1.0595,                0.64639,                0.53355,                0.59103,                0.42596,                0.64396,                0.53171,                0.58951,                 0.4193,                0.91281,                 1.1425,                 1.2952,                 1.0695,               0.009802,               0.009802,               0.009802
                      9,                0.97041,                 1.3143,                 1.2784,                  1.058,                0.67563,                0.57731,                0.63376,                0.45897,                 0.6768,                0.57627,                0.63244,                0.44155,                0.88074,                 1.1449,                 1.3019,                   1.05,               0.009769,               0.009769,               0.009769
                     10,                0.97295,                 1.3092,                  1.245,                 1.0595,                0.71089,                0.53283,                 0.5973,                0.43269,                0.71749,                0.53843,                0.60473,                0.43133,                0.91149,                 1.2056,                 1.3708,                 1.0797,               0.009736,               0.009736,               0.009736
                     11,                0.93874,                 1.2756,                 1.1845,                 1.0505,                0.59023,                0.61096,                0.62637,                0.45734,                0.59118,                0.60869,                0.62516,                0.44318,                0.86838,                 1.1445,                 1.2246,                 1.0583,               0.009703,               0.009703,               0.009703
                     12,                0.94368,                 1.2413,                 1.1633,                  1.042,                0.75195,                0.55294,                0.65537,                0.49705,                0.75327,                0.55266,                0.65001,                0.46652,                0.82928,                 1.0885,                 1.1337,                 1.0345,                0.00967,                0.00967,                0.00967
                     13,                0.91998,                 1.2283,                 1.1347,                 1.0274,                0.70995,                0.61505,                0.66623,                0.49818,                0.70906,                0.61291,                0.66372,                0.47785,                0.87544,                 1.0729,                 1.1441,                 1.0391,               0.009637,               0.009637,               0.009637
                     14,                0.91191,                 1.2207,                 1.1178,                 1.0308,                0.71327,                0.62055,                0.69282,                0.51227,                0.71248,                 0.6192,                 0.6899,                0.49925,                0.85008,                 1.0689,                  1.062,                  1.035,               0.009604,               0.009604,               0.009604
                     15,                0.90653,                 1.2065,                 1.1043,                 1.0245,                0.72489,                 0.6324,                0.70081,                0.53297,                0.72849,                0.63808,                0.70215,                0.51646,                0.82838,                 1.0402,                 1.0331,                 1.0186,               0.009571,               0.009571,               0.009571
                     16,                0.89129,                 1.1921,                 1.0426,                 1.0151,                0.74367,                0.61055,                0.69797,                0.52275,                0.74048,                0.61345,                0.69538,                0.50422,                0.83855,                 1.0543,                 1.0482,                 1.0298,               0.009538,               0.009538,               0.009538
                     17,                0.87969,                 1.1749,                 1.0194,                 1.0148,                0.75122,                  0.617,                0.70757,                 0.5344,                0.75214,                0.61432,                0.70723,                0.51353,                0.82217,                 1.0474,                 1.0251,                 1.0326,               0.009505,               0.009505,               0.009505
                     18,                0.86326,                 1.1586,                 1.0192,                 1.0105,                0.70176,                0.65015,                0.70616,                0.53899,                0.70452,                0.64905,                 0.7059,                0.51498,                0.79957,                 1.0072,                 1.0101,                 1.0216,               0.009472,               0.009472,               0.009472
                     19,                0.85616,                 1.1345,                 0.9843,                      1,                0.72878,                0.63838,                0.70437,                0.52471,                0.72478,                0.63678,                0.69871,                0.50676,                0.82136,                  1.077,                 1.0672,                 1.0246,               0.009439,               0.009439,               0.009439
                     20,                0.86587,                 1.1372,                 1.0071,                 1.0141,                0.76322,                0.67951,                0.75134,                0.57118,                  0.767,                0.68194,                0.75213,                0.54815,                0.77701,                0.96914,                0.92295,                 1.0047,               0.009406,               0.009406,               0.009406
