                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                  2.052,                 3.4204,                 4.1176,                  1.573,                 0.0134,                0.18821,                0.01349,                0.00642,                0.00911,                0.12185,                0.00743,                 0.0025,                 1.8892,                 19.774,                    inf,                 1.6532,               0.068197,             0.00098361,             0.00098361
                      1,                 2.2001,                 3.3735,                 3.3982,                 1.6299,                0.03235,                0.13706,                0.02533,                0.01292,                0.03026,                0.13108,                0.02204,                0.00924,                 1.7993,                 4.2988,                    inf,                 1.5336,               0.035853,              0.0019737,              0.0019737
                      2,                 2.1699,                  3.263,                 3.3243,                 1.6301,                0.03749,                0.14043,                 0.0187,                0.00956,                0.03717,                 0.1317,                0.01845,                0.00872,                 2.0484,                 4.5504,                 13.292,                 1.6075,              0.0035002,              0.0029538,              0.0029538
                      3,                 2.1622,                  3.286,                 3.2908,                 1.6145,                0.04671,                0.18679,                 0.0387,                0.02004,                0.04647,                0.18079,                0.03728,                0.01905,                 1.7863,                 2.9329,                 7.2209,                 1.4612,               0.002955,               0.002955,               0.002955
                      4,                 2.1197,                 3.1952,                 3.2236,                 1.5764,                0.18517,                0.16496,                0.05227,                0.02748,                0.18613,                0.15752,                 0.0509,                0.02729,                 1.7256,                 2.7093,                 4.2763,                 1.3248,               0.002955,               0.002955,               0.002955
                      5,                 2.1052,                  3.186,                 3.1912,                 1.5829,                0.28052,                0.17183,                0.09295,                0.05177,                 0.2802,                  0.166,                0.08847,                 0.0487,                 1.6027,                  2.718,                 3.1739,                 1.3079,                0.00294,                0.00294,                0.00294
                      6,                 2.0358,                 3.0989,                 3.1113,                 1.5309,                0.16297,                0.19464,                0.08374,                0.04881,                0.16963,                0.19418,                0.08387,                 0.0475,                 1.5059,                 2.3338,                 2.9082,                  1.263,               0.002925,               0.002925,               0.002925
                      7,                 2.0072,                 2.9758,                 3.0383,                  1.497,                 0.1622,                0.15779,                0.09422,                0.05188,                0.15947,                0.15284,                 0.0902,                0.04608,                 1.6042,                 2.7296,                  3.361,                 1.2987,                0.00291,                0.00291,                0.00291
                      8,                 1.9801,                 3.0106,                 3.0443,                  1.501,                0.51214,                0.17884,                0.13056,                 0.0758,                0.50996,                0.17632,                0.12766,                0.07378,                 1.4726,                 2.2607,                 2.6726,                 1.2467,               0.002895,               0.002895,               0.002895
                      9,                 1.9404,                 2.9152,                 2.9565,                 1.4806,                0.41751,                 0.1896,                0.14691,                0.08554,                0.41594,                0.18403,                0.14174,                0.08368,                 1.4439,                  1.945,                 2.4779,                 1.2415,                0.00288,                0.00288,                0.00288
                     10,                 1.9129,                 2.8865,                 2.9774,                 1.4754,                0.31084,                0.13049,                0.08357,                 0.0512,                0.30967,                0.12935,                0.08159,                0.04783,                 1.5805,                 2.7187,                 2.9851,                 1.3177,               0.002865,               0.002865,               0.002865
                     11,                 1.9066,                 2.8382,                 2.9222,                 1.4658,                0.27201,                0.20172,                0.14826,                0.09149,                0.27449,                0.19918,                0.14712,                0.09023,                 1.3581,                 1.9053,                 2.4623,                 1.1811,                0.00285,                0.00285,                0.00285
                     12,                 1.8961,                  2.903,                 2.8633,                 1.4508,                0.30145,                0.21444,                0.15722,                0.09526,                0.30098,                0.21287,                0.15521,                0.09493,                  1.392,                 1.8457,                 2.3466,                 1.1988,               0.002835,               0.002835,               0.002835
                     13,                 1.8966,                 2.8336,                 2.8438,                 1.4425,                0.42328,                0.20419,                0.16522,                 0.1048,                 0.4244,                0.19785,                0.16243,                0.10328,                 1.3907,                 1.8619,                  2.254,                 1.1905,                0.00282,                0.00282,                0.00282
                     14,                 1.8937,                 2.8192,                 2.8502,                 1.4467,                0.41002,                0.21027,                0.16919,                0.10208,                0.41009,                0.20817,                0.16911,                 0.1068,                 1.4203,                 1.7737,                 2.3464,                 1.2044,               0.002805,               0.002805,               0.002805
                     15,                 1.8667,                 2.8135,                 2.8424,                 1.4422,                 0.3875,                0.24132,                0.19622,                 0.1275,                0.38658,                0.23908,                0.19295,                 0.1209,                 1.3125,                 1.8613,                 2.1745,                 1.2137,                0.00279,                0.00279,                0.00279
                     16,                 1.8486,                 2.8054,                 2.8375,                 1.4309,                0.41221,                0.24979,                0.19133,                0.12433,                0.40934,                 0.2466,                0.18797,                0.11648,                 1.2225,                 1.6984,                 2.3276,                 1.1365,               0.002775,               0.002775,               0.002775
                     17,                 1.8423,                 2.8093,                 2.8319,                 1.4232,                0.33492,                0.23999,                0.18064,                0.11282,                0.33298,                0.23661,                0.17657,                0.10741,                 1.3556,                 1.9009,                 2.3265,                 1.1743,                0.00276,                0.00276,                0.00276
                     18,                 1.8036,                 2.7702,                  2.779,                 1.4117,                0.41672,                0.22617,                0.19134,                0.12025,                0.42215,                0.22091,                0.18635,                0.11688,                 1.2766,                 1.7482,                 2.2534,                  1.166,               0.002745,               0.002745,               0.002745
