                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.0806,                 1.2148,                 2.7513,                 1.0933,                0.47912,                0.44221,                0.42562,                0.31712,                 0.4794,                0.44269,                0.42698,                0.30055,                 0.9549,                0.97084,                 1.9433,                0.96405,               0.070246,               0.003306,               0.003306
                      1,                0.86418,                0.81155,                 1.4046,                0.95615,                0.58033,                0.47012,                0.48968,                0.35177,                0.57903,                0.46641,                0.48555,                0.34268,                 1.1376,                 1.1345,                 1.5989,                 1.0174,               0.040213,              0.0066065,              0.0066065
                      2,                0.90368,                0.77214,                 1.2309,                0.94749,                0.53722,                0.41573,                 0.4036,                 0.2808,                0.53724,                0.41346,                0.40159,                0.26807,                 1.2145,                 1.4965,                 1.8301,                 1.0656,               0.010147,              0.0098739,              0.0098739
                      3,                0.94496,                0.76205,                 1.1502,                0.95152,                0.52268,                0.45046,                0.44931,                0.31018,                0.51775,                0.44535,                0.44242,                0.29934,                 1.2463,                 1.3365,                 1.6966,                 1.0869,              0.0098515,              0.0098515,              0.0098515
                      4,                 0.9023,                 0.7147,                 1.0189,                0.94166,                0.62174,                0.54146,                0.55334,                0.39573,                0.62269,                 0.5407,                0.55352,                0.38439,                 1.1083,                  1.139,                 1.3968,                0.99866,              0.0098515,              0.0098515,              0.0098515
                      5,                0.86906,                0.65175,                0.89496,                0.92617,                0.58222,                0.54377,                0.52887,                0.37739,                0.60077,                0.52994,                0.52951,                0.36171,                 1.1803,                 1.2658,                 1.5558,                  1.047,               0.009802,               0.009802,               0.009802
                      6,                0.80954,                0.57514,                0.79435,                0.90882,                0.69582,                0.57706,                0.62981,                0.44706,                0.69599,                0.57313,                 0.6232,                0.41759,                 1.0512,                 1.1424,                 1.1482,                0.99878,              0.0097525,              0.0097525,              0.0097525
                      7,                0.76466,                0.50662,                 0.7176,                0.89005,                0.63651,                0.53664,                0.55973,                0.40084,                0.67501,                0.51286,                0.56351,                0.39472,                   1.11,                 1.2155,                 1.4662,                 1.0344,               0.009703,               0.009703,               0.009703
                      8,                0.73267,                0.46451,                0.65825,                0.87879,                0.66491,                0.56176,                0.59412,                0.42355,                0.67108,                0.55371,                 0.5854,                0.40772,                 1.0967,                 1.2317,                 1.3204,                 1.0192,              0.0096535,              0.0096535,              0.0096535
                      9,                0.69359,                0.42747,                0.60102,                0.86505,                0.71512,                0.55155,                0.60643,                0.43448,                0.71925,                0.55405,                0.60796,                0.42274,                 1.0618,                 1.1814,                 1.3837,                 1.0052,               0.009604,               0.009604,               0.009604
