                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.9122,                 1.4061,                 4.4167,                 1.2251,                0.42627,                0.38459,                0.33624,                0.25536,                0.42233,                 0.3904,                0.34158,                0.25337,                0.84418,                 1.2551,                 2.1028,                  1.201,              0.0033263,              0.0033263,              0.0033263
                      2,                0.78733,                  1.023,                 1.9808,                 1.0936,                0.48072,                0.43791,                0.44032,                0.32309,                0.49256,                0.44604,                0.44663,                0.32855,                 0.9503,                 1.3283,                  1.743,                 1.2688,              0.0066377,              0.0066377,              0.0066377
                      3,                0.86008,                 1.1061,                  1.635,                 1.1366,                0.48039,                0.39705,                0.40165,                0.27329,                0.49801,                0.39779,                0.40661,                0.28297,                 1.1234,                 1.6651,                 2.0728,                 1.3873,              0.0099271,              0.0099271,              0.0099271
                      4,                0.91112,                 1.1314,                 1.5046,                 1.1525,                0.49749,                0.48381,                0.46216,                0.31047,                0.49863,                0.48386,                0.46923,                0.31733,                 1.0921,                 1.4855,                 1.7501,                 1.3707,               0.009901,               0.009901,               0.009901
                      5,                0.87462,                 1.0966,                 1.3559,                 1.1359,                0.53168,                0.47026,                  0.471,                0.33218,                0.53766,                0.47715,                0.47995,                0.33957,                 1.0738,                    nan,                 1.7063,                  1.374,               0.009901,               0.009901,               0.009901
                      6,                0.82263,                 1.0476,                 1.1984,                 1.1057,                0.64064,                0.51433,                0.57842,                0.41084,                0.59923,                0.53287,                 0.5806,                0.41895,                0.99156,                 1.3761,                 1.4316,                 1.3159,               0.009868,               0.009868,               0.009868
                      7,                0.78083,                0.97221,                 1.0827,                 1.0788,                0.61247,                 0.5259,                0.56435,                0.41063,                0.61442,                0.52729,                0.56678,                0.40904,                0.98776,                    nan,                 1.4699,                  1.304,               0.009835,               0.009835,               0.009835
                      8,                0.72257,                0.89683,                0.95182,                 1.0342,                0.62819,                0.53882,                0.57995,                0.42304,                0.64053,                0.54193,                0.58906,                0.42755,                0.98158,                    nan,                 1.4191,                 1.3066,               0.009802,               0.009802,               0.009802
                      9,                0.68361,                0.84227,                0.84444,                 1.0106,                0.65886,                0.61356,                0.63075,                0.46821,                 0.6628,                0.61478,                 0.6388,                0.47302,                0.89475,                    nan,                 1.2293,                 1.2397,               0.009769,               0.009769,               0.009769
                     10,                0.64185,                0.78943,                0.76896,                0.98424,                0.67896,                0.60817,                0.66495,                0.49711,                0.67475,                0.62317,                0.66254,                0.49552,                0.85972,                  1.184,                 1.2424,                 1.1904,               0.009736,               0.009736,               0.009736
                     11,                0.62511,                0.74465,                0.73425,                0.97492,                0.67868,                0.64014,                0.67935,                0.50349,                 0.6757,                0.63745,                0.67468,                0.50373,                 0.8781,                    nan,                  1.173,                 1.2283,               0.009703,               0.009703,               0.009703
                     12,                0.58951,                0.71087,                0.66934,                0.95064,                0.70756,                0.60171,                 0.6701,                0.50176,                0.71065,                0.60429,                0.67368,                0.50811,                    nan,                    nan,                    nan,                    nan,                0.00967,                0.00967,                0.00967
                     13,                0.56274,                0.68096,                0.62258,                0.93415,                0.68216,                0.59356,                0.65576,                0.48893,                0.68593,                 0.5966,                0.65848,                0.49251,                0.87482,                    nan,                 1.1988,                 1.2235,               0.009637,               0.009637,               0.009637
                     14,                0.54146,                0.65689,                0.58553,                0.92229,                0.73428,                0.63159,                0.69748,                0.53293,                0.73533,                0.63197,                0.70015,                0.52671,                 0.8251,                    nan,                 1.0874,                 1.2009,               0.009604,               0.009604,               0.009604
                     15,                0.51417,                0.61715,                0.52896,                0.90691,                0.70455,                0.65983,                0.70238,                0.53019,                0.70616,                0.65951,                0.70568,                 0.5362,                    nan,                    nan,                    nan,                    nan,               0.009571,               0.009571,               0.009571
                     16,                0.50031,                0.58698,                0.51171,                0.89984,                0.73669,                0.59014,                0.66254,                0.49989,                0.72742,                0.59971,                0.66789,                0.50442,                    nan,                    nan,                    nan,                    nan,               0.009538,               0.009538,               0.009538
                     17,                0.48156,                0.56877,                0.49475,                0.88922,                0.72836,                0.62647,                0.70237,                0.53273,                0.72885,                0.62704,                 0.7026,                0.53972,                    nan,                    nan,                    nan,                    nan,               0.009505,               0.009505,               0.009505
                     18,                0.46838,                0.54376,                0.44303,                0.88096,                0.76283,                0.65653,                0.71715,                0.54619,                0.76677,                0.65814,                 0.7242,                0.55257,                0.83128,                    nan,                 1.0647,                 1.2059,               0.009472,               0.009472,               0.009472
                     19,                0.45352,                0.51656,                0.43073,                0.87089,                0.67865,                0.66735,                0.69629,                0.53662,                0.68361,                0.67289,                0.70248,                0.53614,                 0.8103,                 1.2695,                 1.1416,                 1.1907,               0.009439,               0.009439,               0.009439
                     20,                0.43663,                0.49887,                0.42393,                0.86273,                0.71651,                 0.6645,                0.70195,                0.55092,                0.71703,                 0.6662,                0.70184,                0.54333,                0.79376,                 1.2681,                 1.0921,                 1.1677,               0.009406,               0.009406,               0.009406
                     21,                0.41838,                0.47871,                0.39177,                0.85094,                 0.7561,                0.65887,                0.71562,                0.55074,                0.75948,                0.65588,                0.71721,                0.54465,                0.81258,                 1.3058,                 1.0719,                 1.2106,               0.009373,               0.009373,               0.009373
                     22,                0.40813,                0.44085,                0.37577,                0.84707,                0.75231,                0.66883,                0.71426,                0.56426,                0.75668,                0.67085,                0.72099,                0.56828,                0.78336,                 1.2568,                 1.0956,                 1.1677,                0.00934,                0.00934,                0.00934
                     23,                0.39085,                0.42916,                0.35144,                0.83727,                0.78661,                0.64228,                0.72862,                0.56775,                0.79697,                0.64204,                0.73297,                0.56904,                0.77607,                 1.3334,                 1.0644,                 1.1783,               0.009307,               0.009307,               0.009307
                     24,                 0.3829,                0.41527,                0.34665,                0.83351,                0.76737,                0.66374,                0.72858,                0.56659,                0.77119,                0.66087,                0.72933,                0.57211,                0.78471,                 1.2962,                 1.0629,                  1.194,               0.009274,               0.009274,               0.009274
                     25,                0.37206,                0.40775,                0.33275,                0.83225,                0.78151,                 0.6581,                0.73296,                0.57775,                0.78337,                0.65893,                0.73468,                0.58199,                0.77833,                 1.2844,                  1.056,                 1.1861,               0.009241,               0.009241,               0.009241
                     26,                0.36389,                0.39179,                0.32827,                0.82659,                0.78764,                 0.6416,                0.72191,                0.56472,                 0.7846,                0.64477,                0.72361,                 0.5597,                0.77872,                 1.4258,                 1.0543,                 1.2025,               0.009208,               0.009208,               0.009208
                     27,                0.35418,                0.37248,                0.32567,                0.82496,                0.76026,                0.63391,                0.71109,                 0.5632,                0.76196,                0.63575,                0.71524,                0.55825,                0.77697,                 1.3942,                 1.0807,                 1.2048,               0.009175,               0.009175,               0.009175
                     28,                0.34228,                0.35413,                0.31807,                0.81778,                0.76501,                0.63503,                0.71415,                0.56413,                0.76771,                0.63866,                0.72225,                0.56955,                0.79106,                 1.4189,                 1.0947,                 1.2307,               0.009142,               0.009142,               0.009142
                     29,                0.34053,                0.34758,                0.31001,                0.81674,                0.75402,                0.64695,                0.71389,                0.56864,                0.75562,                0.64822,                0.71888,                0.56886,                0.77486,                 1.4234,                 1.1349,                 1.1964,               0.009109,               0.009109,               0.009109
                     30,                0.33276,                0.33373,                0.30076,                0.81377,                0.74864,                0.63211,                0.69472,                0.55145,                0.75534,                0.63742,                0.70775,                0.55907,                0.75849,                 1.4262,                 1.1511,                 1.1912,               0.009076,               0.009076,               0.009076
                     31,                0.32743,                0.32457,                0.29243,                0.81125,                0.74986,                0.67022,                0.71151,                0.55904,                0.74983,                0.67021,                0.71154,                0.55939,                 0.7665,                 1.4436,                 1.0706,                 1.1868,               0.009043,               0.009043,               0.009043
                     32,                 0.3208,                 0.3054,                0.28397,                0.80782,                0.74482,                0.67402,                0.72445,                0.57407,                0.74769,                0.67889,                0.73044,                0.57613,                 0.7621,                 1.4889,                 1.0315,                    1.2,                0.00901,                0.00901,                0.00901
                     33,                 0.3125,                0.30173,                0.27572,                0.80572,                0.78759,                0.62454,                0.71467,                0.56391,                0.78733,                0.62564,                 0.7159,                0.56873,                0.75643,                 1.4953,                 1.0708,                 1.1853,               0.008977,               0.008977,               0.008977
                     34,                 0.3067,                0.28553,                0.27195,                0.80191,                 0.7393,                0.66033,                0.70361,                0.56108,                 0.7497,                0.66293,                 0.7136,                 0.5617,                0.74947,                  1.507,                 1.1093,                 1.1836,               0.008944,               0.008944,               0.008944
                     35,                0.30007,                0.27979,                0.26072,                0.80127,                0.80216,                0.64807,                0.72416,                 0.5779,                0.80429,                 0.6513,                0.72773,                0.57165,                0.73637,                  1.554,                  1.046,                  1.166,               0.008911,               0.008911,               0.008911
                     36,                0.29291,                0.27366,                0.25507,                0.79878,                 0.7733,                0.64343,                0.71103,                0.56874,                0.77846,                0.64804,                0.71853,                0.57303,                0.73726,                 1.5516,                 1.0816,                 1.1783,               0.008878,               0.008878,               0.008878
                     37,                0.28902,                  0.267,                0.25689,                0.79703,                0.79005,                0.66899,                0.73224,                0.58944,                0.79231,                0.67138,                0.73471,                0.58927,                0.73866,                 1.5766,                 1.0674,                 1.1828,               0.008845,               0.008845,               0.008845
                     38,                0.27935,                0.25386,                0.25322,                0.79373,                0.76569,                0.66341,                0.71777,                0.56914,                0.76445,                0.66148,                0.71699,                 0.5685,                0.73875,                 1.6261,                 1.0577,                 1.2004,               0.008812,               0.008812,               0.008812
                     39,                0.27556,                0.24444,                0.24519,                0.79279,                 0.7607,                0.67055,                0.73253,                0.58197,                0.76361,                0.67294,                0.73743,                0.58802,                0.74675,                 1.6068,                 1.0816,                 1.1918,               0.008779,               0.008779,               0.008779
                     40,                0.27227,                0.22851,                0.24979,                0.79094,                0.75762,                0.68494,                0.74122,                0.58702,                0.76025,                0.68775,                0.74487,                0.59432,                0.74852,                  1.618,                 1.0883,                 1.2071,               0.008746,               0.008746,               0.008746
                     41,                0.26652,                0.22724,                0.24012,                0.78857,                0.78243,                0.68847,                0.73175,                0.58648,                0.78463,                 0.6906,                0.73544,                0.58471,                 0.7304,                 1.6348,                 1.0535,                  1.199,               0.008713,               0.008713,               0.008713
                     42,                0.25987,                0.21912,                0.23138,                0.78742,                0.80193,                0.64204,                0.72931,                 0.5817,                0.80742,                0.64102,                0.73085,                0.58621,                0.75117,                  1.654,                 1.0877,                 1.2197,                0.00868,                0.00868,                0.00868
                     43,                0.26278,                0.20812,                0.23437,                0.78824,                0.78988,                0.64465,                0.72475,                0.57663,                0.79387,                0.64815,                0.72957,                  0.578,                0.73495,                 1.6978,                 1.0471,                  1.205,               0.008647,               0.008647,               0.008647
                     44,                0.26456,                0.20508,                0.23647,                0.78915,                0.79101,                 0.6755,                0.73092,                 0.5878,                0.79212,                0.67684,                0.73548,                0.59152,                0.73088,                 1.6399,                 1.0333,                 1.2141,               0.008614,               0.008614,               0.008614
