                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.3295,                 2.3083,                 4.6165,                  1.165,                0.00268,                0.26111,                0.00538,                0.00354,                 0.0034,                0.30372,                0.00651,                0.00425,                 1.1437,                 1.7226,                 4.3832,                 1.0288,               0.067002,             0.00012255,             0.00012255
                      1,                 1.2432,                 2.0318,                 4.3154,                 1.0831,                0.00659,                0.39986,                0.02285,                0.01617,                0.00746,                0.43392,                0.02479,                0.01732,                 1.0909,                 1.5279,                 4.0314,                0.98906,                0.03379,             0.00024466,             0.00024466
                      2,                 1.2596,                  1.901,                 3.8973,                 1.0719,                0.78726,                0.04566,                0.04763,                 0.0344,                0.78675,                0.04618,                0.04877,                0.03483,                 1.0913,                 1.4221,                 3.5467,                0.99456,             0.00057787,             0.00036556,             0.00036556
                      3,                 1.2446,                 1.7414,                 3.4422,                 1.0667,                0.62956,                0.09863,                0.07555,                0.05563,                0.62979,                0.09872,                0.07598,                0.05399,                   1.07,                 1.3344,                 3.1357,                0.99765,             0.00036451,             0.00036451,             0.00036451
                      4,                 1.2094,                 1.6958,                 3.0881,                 1.0608,                0.33142,                0.12281,                0.08961,                0.06488,                0.33115,                 0.1231,                0.08968,                0.06247,                  1.061,                 1.3006,                 2.8639,                 1.0035,             0.00036451,             0.00036451,             0.00036451
                      5,                 1.2312,                 1.6898,                 2.9323,                 1.0754,                0.29868,                0.16257,                0.10819,                0.07889,                0.29926,                0.16227,                0.10826,                0.07576,                 1.0445,                 1.2542,                 2.7741,                0.99678,             0.00036267,             0.00036267,             0.00036267
                      6,                 1.1997,                 1.6259,                 2.8136,                 1.0664,                0.18009,                0.18955,                0.12111,                0.08909,                0.17668,                0.18205,                0.12125,                0.08474,                 1.0313,                 1.2308,                 2.6414,                0.99341,             0.00036084,             0.00036084,             0.00036084
                      7,                 1.1705,                 1.5675,                 2.7367,                 1.0535,                0.19529,                0.22317,                0.14004,                0.10276,                0.19521,                0.22094,                0.13947,                0.09631,                 1.0152,                 1.1869,                 2.5373,                0.98702,             0.00035901,             0.00035901,             0.00035901
                      8,                 1.1654,                 1.5589,                 2.6157,                 1.0526,                0.21552,                 0.2501,                0.15902,                0.11642,                0.21529,                0.25006,                0.15818,                0.10988,                 1.0061,                  1.185,                 2.4697,                0.98088,             0.00035718,             0.00035718,             0.00035718
                      9,                 1.1753,                 1.5607,                  2.572,                 1.0532,                0.23822,                0.26755,                0.18223,                0.13292,                0.23808,                0.26761,                 0.1816,                 0.1254,                 1.0026,                 1.1601,                 2.3912,                0.97774,             0.00035535,             0.00035535,             0.00035535
                     10,                 1.1481,                 1.4968,                 2.4917,                 1.0414,                0.25838,                0.28444,                0.19769,                0.14493,                0.25868,                0.28281,                0.19643,                0.13443,                 0.9858,                 1.1449,                 2.3096,                0.97089,             0.00035352,             0.00035352,             0.00035352
                     11,                 1.1308,                 1.4985,                 2.4262,                  1.036,                0.28252,                0.27813,                0.21317,                0.15615,                0.28274,                0.27849,                0.21254,                0.14706,                0.99207,                 1.1493,                 2.2519,                0.96935,             0.00035169,             0.00035169,             0.00035169
                     12,                 1.1303,                 1.5121,                 2.4026,                 1.0262,                0.31266,                0.29171,                 0.2335,                0.17177,                0.31246,                0.28997,                 0.2324,                0.15975,                0.97342,                 1.1224,                 2.2035,                0.96343,             0.00034985,             0.00034985,             0.00034985
                     13,                 1.1458,                 1.5163,                 2.3503,                 1.0323,                0.34226,                0.30679,                0.25912,                0.19084,                0.34264,                0.30505,                0.25834,                0.17804,                0.97309,                 1.1292,                 2.1389,                0.96684,             0.00034802,             0.00034802,             0.00034802
                     14,                 1.1169,                  1.467,                 2.3269,                  1.026,                0.37323,                0.31422,                0.28066,                0.20598,                0.37398,                0.31253,                0.27879,                0.19167,                0.97257,                 1.1132,                 2.0919,                0.96209,             0.00034619,             0.00034619,             0.00034619
                     15,                 1.1345,                 1.4956,                 2.2646,                 1.0284,                  0.396,                0.33962,                0.30407,                0.22458,                0.39266,                0.33723,                0.30106,                0.20641,                0.96396,                  1.114,                 2.0657,                0.95596,             0.00034436,             0.00034436,             0.00034436
                     16,                  1.128,                 1.4787,                 2.2365,                 1.0231,                0.40781,                0.34348,                0.32562,                0.24149,                0.40471,                0.34299,                0.32397,                0.22372,                0.95272,                 1.1033,                  2.008,                0.95363,             0.00034253,             0.00034253,             0.00034253
                     17,                 1.1144,                 1.4575,                 2.1991,                 1.0194,                0.41584,                0.36177,                0.33859,                0.25124,                0.41446,                0.35742,                0.33605,                0.23365,                0.95931,                 1.0992,                 1.9806,                0.95262,              0.0003407,              0.0003407,              0.0003407
                     18,                 1.0958,                 1.4384,                 2.1384,                 1.0131,                0.43467,                0.37501,                0.35667,                0.26494,                0.43556,                0.37342,                0.35468,                0.24691,                0.94319,                 1.0909,                 1.9383,                0.95029,             0.00033886,             0.00033886,             0.00033886
                     19,                 1.0957,                 1.4439,                  2.148,                 1.0134,                0.43241,                0.39625,                0.37024,                0.27493,                0.43296,                0.39261,                0.36687,                0.25366,                0.94444,                 1.0901,                 1.9221,                0.94664,             0.00033703,             0.00033703,             0.00033703
                     20,                 1.1013,                  1.453,                 2.0991,                 1.0157,                0.44977,                0.40759,                0.38465,                 0.2865,                0.44955,                0.40639,                0.38265,                 0.2694,                0.93797,                 1.0761,                 1.8685,                0.94361,              0.0003352,              0.0003352,              0.0003352
                     21,                 1.1032,                 1.4357,                    2.1,                 1.0146,                0.47918,                0.40974,                0.40188,                0.29798,                0.47803,                0.40833,                0.39749,                 0.2741,                0.93321,                 1.0798,                 1.8506,                0.94113,             0.00033337,             0.00033337,             0.00033337
                     22,                 1.0952,                 1.4295,                 2.0713,                 1.0076,                0.49545,                0.41594,                0.41416,                0.30969,                0.49498,                0.41611,                0.41275,                0.28829,                0.92492,                 1.0679,                 1.8171,                0.94335,             0.00033154,             0.00033154,             0.00033154
                     23,                 1.1149,                 1.4519,                  2.042,                 1.0132,                0.52143,                0.41664,                 0.4263,                0.32063,                0.51972,                0.41523,                0.42319,                0.29436,                0.92393,                  1.077,                 1.7779,                0.93728,             0.00032971,             0.00032971,             0.00032971
                     24,                 1.0954,                  1.439,                  2.015,                 1.0099,                0.52268,                0.43406,                0.43859,                0.32747,                 0.5199,                0.43173,                0.43548,                0.30409,                0.92656,                 1.0709,                 1.7728,                0.93788,             0.00032788,             0.00032788,             0.00032788
                     25,                 1.0732,                 1.4278,                 2.0014,                 1.0047,                0.55824,                0.43145,                0.45407,                0.34277,                0.55604,                0.42953,                0.45196,                0.31978,                0.91304,                 1.0458,                 1.7335,                0.93331,             0.00032604,             0.00032604,             0.00032604
                     26,                 1.0645,                 1.3952,                 1.9606,                 1.0003,                0.54655,                0.44225,                0.46057,                 0.3454,                 0.5449,                0.44043,                 0.4578,                0.32049,                  0.924,                 1.0567,                 1.7165,                0.93799,             0.00032421,             0.00032421,             0.00032421
                     27,                 1.0876,                 1.4207,                 1.9711,                  1.002,                0.50811,                0.45654,                0.46766,                0.35116,                0.50941,                0.45535,                0.46472,                0.32648,                0.91131,                 1.0592,                   1.69,                0.93492,             0.00032238,             0.00032238,             0.00032238
                     28,                 1.0616,                 1.4026,                 1.9455,                0.99792,                0.61374,                0.43002,                0.47583,                 0.3598,                0.61187,                0.42864,                0.47234,                0.33006,                0.90378,                 1.0413,                 1.6622,                 0.9317,             0.00032055,             0.00032055,             0.00032055
                     29,                 1.0714,                 1.4151,                 1.9493,                 1.0048,                0.53393,                0.48141,                0.48062,                0.36067,                0.54837,                0.46249,                 0.4787,                0.33588,                0.91088,                 1.0362,                 1.6556,                0.93333,             0.00031872,             0.00031872,             0.00031872
                     30,                 1.0559,                 1.3957,                 1.8887,                 1.0008,                0.52743,                0.46117,                0.49536,                0.37192,                0.52968,                 0.4562,                0.49084,                0.34533,                0.90591,                 1.0347,                 1.6306,                0.93049,             0.00031689,             0.00031689,             0.00031689
                     31,                 1.0569,                 1.3655,                 1.8922,                 0.9952,                0.53825,                0.48408,                0.50813,                 0.3831,                0.53726,                0.47974,                0.50497,                0.35379,                0.89537,                 1.0326,                  1.605,                0.92667,             0.00031506,             0.00031506,             0.00031506
                     32,                 1.0575,                 1.3739,                 1.8924,                0.99848,                0.55631,                0.45773,                0.51009,                0.38451,                0.55358,                0.45521,                0.50592,                0.35227,                0.90304,                 1.0561,                 1.6096,                0.92718,             0.00031322,             0.00031322,             0.00031322
                     33,                 1.0638,                 1.3912,                 1.8748,                0.99964,                0.57672,                0.48358,                0.51712,                0.38977,                0.57433,                0.48163,                0.51348,                0.35966,                0.89225,                 1.0202,                 1.5842,                0.92603,             0.00031139,             0.00031139,             0.00031139
                     34,                 1.0514,                 1.3897,                 1.8771,                0.99397,                0.56069,                0.50241,                0.52039,                0.39452,                0.55901,                0.49955,                0.51712,                0.36435,                0.88803,                 1.0203,                 1.5709,                0.92548,             0.00030956,             0.00030956,             0.00030956
                     35,                 1.0362,                 1.3785,                 1.8365,                0.98957,                0.59405,                 0.4839,                0.52845,                0.40059,                0.59132,                0.48184,                0.52468,                0.37085,                0.88842,                 1.0086,                 1.5445,                0.92485,             0.00030773,             0.00030773,             0.00030773
                     36,                 1.0373,                 1.3577,                 1.7947,                0.98932,                0.57778,                0.51098,                0.53135,                0.40252,                0.57456,                0.50773,                0.52801,                0.37148,                0.90205,                 1.0317,                 1.5524,                0.93066,              0.0003059,              0.0003059,              0.0003059
                     37,                 1.0368,                 1.3849,                 1.7963,                 0.9871,                0.55991,                0.51914,                0.53915,                 0.4118,                0.55981,                0.51484,                0.53448,                0.38003,                0.87618,                 1.0101,                 1.5185,                0.92218,             0.00030407,             0.00030407,             0.00030407
                     38,                 1.0491,                 1.3653,                  1.819,                0.99485,                 0.5769,                 0.5141,                0.54393,                0.41368,                0.57601,                0.51074,                0.54038,                0.38321,                0.88179,                 1.0184,                 1.5227,                0.92357,             0.00030223,             0.00030223,             0.00030223
                     39,                  1.039,                 1.3545,                 1.7719,                 0.9853,                0.62443,                0.50843,                0.55477,                0.42344,                0.62234,                0.50603,                0.55119,                0.38995,                 0.8772,                 1.0045,                 1.4946,                0.92208,              0.0003004,              0.0003004,              0.0003004
                     40,                   1.03,                 1.3817,                 1.7954,                0.98565,                 0.6029,                0.51395,                0.55923,                0.42402,                0.60665,                0.50637,                0.55616,                0.39273,                0.87993,                   1.02,                 1.4951,                0.92326,             0.00029857,             0.00029857,             0.00029857
                     41,                 1.0315,                 1.3269,                 1.7819,                0.98268,                0.59311,                0.53404,                0.56461,                0.42946,                0.59239,                0.53236,                0.56151,                0.39727,                0.86968,                 1.0135,                 1.4817,                0.91992,             0.00029674,             0.00029674,             0.00029674
                     42,                 1.0425,                 1.3458,                 1.7604,                0.98618,                 0.6077,                0.52583,                0.56952,                0.43528,                0.60719,                 0.5241,                0.56567,                0.40172,                0.87122,                0.99936,                  1.465,                0.92038,             0.00029491,             0.00029491,             0.00029491
                     43,                 1.0523,                 1.3807,                 1.7752,                 0.9902,                0.62462,                0.52855,                 0.5709,                0.43468,                0.62192,                0.52626,                0.56665,                0.40378,                0.88089,                 1.0026,                 1.4565,                0.92314,             0.00029308,             0.00029308,             0.00029308
                     44,                 1.0353,                 1.3708,                 1.7498,                0.98706,                0.63777,                0.53624,                0.57693,                0.43926,                0.63253,                0.53549,                  0.574,                0.40704,                0.87641,                0.99814,                 1.4457,                0.92069,             0.00029125,             0.00029125,             0.00029125
                     45,                 1.0312,                 1.3622,                 1.7497,                0.98611,                 0.6278,                0.53542,                0.58487,                0.44602,                 0.6192,                0.53782,                0.58025,                0.41052,                0.86644,                 1.0001,                 1.4321,                0.91921,             0.00028941,             0.00028941,             0.00028941
                     46,                 1.0309,                 1.3775,                 1.7386,                0.98683,                0.62969,                0.54317,                 0.5862,                0.44564,                0.62784,                0.54122,                0.58284,                0.41187,                0.86832,                0.98575,                 1.4295,                0.91829,             0.00028758,             0.00028758,             0.00028758
                     47,                 1.0479,                  1.354,                 1.7416,                0.99185,                0.58697,                0.55212,                0.59082,                0.45049,                0.58337,                0.54826,                0.58584,                0.41205,                0.86093,                0.97843,                 1.4216,                 0.9156,             0.00028575,             0.00028575,             0.00028575
                     48,                 1.0209,                  1.328,                  1.697,                0.98173,                0.65467,                0.53454,                0.59816,                0.45428,                 0.6571,                0.52923,                0.59313,                0.42049,                0.86793,                0.97857,                 1.4262,                0.91616,             0.00028392,             0.00028392,             0.00028392
                     49,                 1.0155,                 1.3307,                 1.7077,                0.97902,                0.70168,                0.51874,                0.60303,                0.46059,                0.66147,                 0.5314,                0.59921,                0.42578,                0.86339,                0.99029,                 1.3994,                0.91538,             0.00028209,             0.00028209,             0.00028209
                     50,                 1.0256,                 1.3276,                 1.6812,                 0.9831,                0.63794,                 0.5525,                 0.6038,                 0.4592,                0.63587,                0.55059,                0.59925,                0.42458,                0.86352,                0.97853,                   1.39,                0.91673,             0.00028026,             0.00028026,             0.00028026
                     51,                 1.0288,                 1.3715,                 1.7056,                0.98157,                0.65153,                0.54181,                0.60628,                0.46176,                0.65013,                0.53934,                0.60148,                0.42782,                 0.8585,                0.97775,                 1.3843,                0.91474,             0.00027842,             0.00027842,             0.00027842
                     52,                 1.0293,                 1.3303,                 1.6997,                0.98451,                0.66011,                0.55405,                0.61539,                0.47063,                0.65954,                0.55194,                0.61207,                0.43455,                0.86296,                0.98013,                 1.3757,                0.91801,             0.00027659,             0.00027659,             0.00027659
