                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.90862,                 1.4192,                  2.465,                 1.1641,                0.31685,                0.24941,                0.18369,                0.11846,                0.31632,                0.24409,                0.17904,                0.10773,                 1.4164,                 2.7016,                 3.2216,                 1.7388,               0.067069,             0.00033263,             0.00033263
                      2,                0.99988,                 1.4873,                 2.0994,                  1.213,                0.44572,                0.31778,                0.27559,                0.18411,                0.45405,                 0.3184,                0.27699,                 0.1823,                 1.2171,                 1.9051,                 2.5948,                 1.5373,               0.034067,             0.00066377,             0.00066377
                      3,                0.97503,                 1.4228,                 1.9036,                 1.1972,                0.34014,                0.40891,                0.36076,                0.24153,                0.34182,                0.40798,                0.36173,                0.24383,                 1.0654,                 1.4651,                 2.1964,                 1.4009,              0.0010626,             0.00099271,             0.00099271
                      4,                0.94551,                 1.3794,                 1.8413,                 1.1771,                0.44345,                0.40009,                0.37763,                0.25499,                0.38087,                0.40051,                0.37825,                0.25973,                 1.0797,                 1.4288,                 1.9773,                 1.3833,              0.0009901,              0.0009901,              0.0009901
                      5,                0.90086,                 1.3219,                 1.6778,                 1.1612,                 0.6806,                0.42058,                0.44486,                0.31083,                 0.6868,                0.41838,                0.44161,                0.31233,                 1.0248,                 1.5344,                 1.8874,                  1.348,              0.0009901,              0.0009901,              0.0009901
                      6,                 0.8825,                 1.2514,                 1.6059,                 1.1447,                0.62192,                0.40107,                0.47863,                0.33345,                0.62516,                0.40262,                0.48479,                 0.3502,                0.99235,                 1.3012,                 1.6995,                 1.3309,              0.0009868,              0.0009868,              0.0009868
                      7,                0.84734,                 1.2083,                 1.5408,                 1.1255,                0.51148,                0.45921,                0.49704,                0.36507,                0.51221,                 0.4599,                0.49709,                0.36437,                0.91423,                 1.2663,                 1.5933,                 1.2493,              0.0009835,              0.0009835,              0.0009835
                      8,                 0.8316,                 1.1808,                 1.4861,                 1.1165,                0.69201,                0.45054,                0.54094,                0.39469,                0.69707,                0.44888,                 0.5422,                0.39902,                0.89865,                 1.1587,                 1.4437,                 1.2553,              0.0009802,              0.0009802,              0.0009802
                      9,                0.80355,                 1.1542,                 1.3958,                 1.0904,                0.65753,                0.49664,                 0.5617,                0.41027,                0.66689,                0.50178,                0.56868,                 0.4155,                0.90132,                 1.1357,                 1.4604,                 1.2518,              0.0009769,              0.0009769,              0.0009769
                     10,                0.81324,                 1.1533,                 1.3772,                 1.1026,                0.58828,                0.46641,                0.51853,                0.37353,                0.59726,                0.46745,                0.52222,                0.38991,                0.91059,                 1.1587,                 1.5875,                 1.2664,              0.0009736,              0.0009736,              0.0009736
                     11,                0.80366,                 1.1397,                 1.3523,                 1.0979,                0.75647,                0.52029,                0.60329,                0.44189,                0.76787,                0.52109,                0.60923,                0.45439,                0.84756,                  1.061,                 1.3711,                 1.2268,              0.0009703,              0.0009703,              0.0009703
                     12,                0.78387,                 1.1032,                  1.317,                 1.0902,                0.62946,                0.55746,                  0.602,                0.43976,                0.63166,                 0.5599,                0.60393,                0.44288,                 0.8548,                 1.1151,                 1.3569,                 1.2357,               0.000967,               0.000967,               0.000967
                     13,                0.77376,                  1.088,                 1.2828,                 1.0857,                0.64851,                0.56035,                0.60052,                 0.4432,                0.65643,                0.56634,                0.60643,                0.45635,                 0.8367,                 1.0683,                 1.2701,                  1.217,              0.0009637,              0.0009637,              0.0009637
                     14,                0.76582,                 1.0785,                  1.257,                 1.0803,                0.73256,                0.54181,                0.62022,                0.45319,                0.73981,                0.53224,                0.62043,                 0.4608,                  0.846,                 1.0836,                  1.349,                 1.2087,              0.0009604,              0.0009604,              0.0009604
