                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.76396,                 1.2276,                 2.9254,                 1.0883,                0.37507,                0.39882,                0.33469,                0.24192,                 0.3965,                0.39035,                 0.3407,                0.24057,                0.97835,                 1.4088,                 1.9273,                 1.2352,               0.070054,              0.0033273,              0.0033273
                      2,                0.77886,                  1.169,                 1.8178,                 1.0605,                 0.4896,                0.28962,                0.29935,                0.19654,                0.46809,                0.30412,                0.29385,                0.19076,                 1.2893,                 2.1059,                 2.3358,                 1.5071,               0.040032,              0.0066387,              0.0066387
                      3,                0.92421,                  1.336,                 1.7826,                  1.141,                0.40099,                0.29385,                0.28894,                0.18273,                0.39879,                0.28882,                0.28612,                0.18057,                 1.3647,                 2.6775,                 2.7728,                 1.6373,              0.0099879,              0.0099281,              0.0099281
                      4,                0.99644,                 1.4453,                 1.7752,                 1.1773,                0.46089,                0.37909,                0.34675,                0.22065,                0.59236,                0.32137,                0.35053,                0.21868,                 1.3571,                 1.9134,                 2.4118,                 1.5711,               0.009901,               0.009901,               0.009901
                      5,                0.98325,                 1.3925,                 1.6318,                 1.1766,                0.53542,                0.32169,                0.35573,                0.22973,                0.52541,                0.32339,                0.34941,                0.22902,                 1.3969,                 2.4653,                 2.4621,                 1.6506,               0.009868,               0.009868,               0.009868
                      6,                0.95957,                 1.3754,                 1.5433,                 1.1669,                0.49128,                0.50674,                0.48289,                0.33027,                0.49349,                0.51308,                0.48447,                0.33309,                 1.0906,                 1.4575,                 1.6288,                 1.3716,               0.009835,               0.009835,               0.009835
                      7,                0.93055,                 1.3182,                 1.4696,                 1.1443,                0.55534,                0.43831,                0.46685,                0.30826,                0.55714,                0.43725,                0.46514,                0.31273,                 1.1912,                  1.889,                 1.8591,                 1.4481,               0.009802,               0.009802,               0.009802
                      8,                0.89636,                 1.2455,                 1.3868,                 1.1287,                0.60334,                0.53979,                0.57804,                0.40538,                0.59847,                0.55318,                0.58158,                0.40792,                 1.0117,                 1.3556,                 1.3957,                 1.2958,               0.009769,               0.009769,               0.009769
                      9,                0.87015,                 1.2302,                 1.3436,                 1.1138,                0.67786,                 0.5267,                0.59057,                0.40756,                 0.6864,                0.52842,                0.59496,                0.41505,                  1.013,                 1.3853,                 1.3659,                 1.3018,               0.009736,               0.009736,               0.009736
                     10,                0.85296,                 1.1796,                  1.265,                 1.0988,                 0.7247,                 0.5394,                0.63832,                0.46031,                 0.6602,                0.60122,                0.64322,                 0.4659,                0.93142,                 1.2211,                 1.2333,                 1.2315,               0.009703,               0.009703,               0.009703
                     11,                0.83763,                 1.1571,                  1.245,                 1.1038,                0.69939,                0.58576,                0.67465,                0.48128,                0.70806,                0.58297,                0.67229,                0.48864,                0.90137,                 1.1576,                 1.1641,                 1.2102,                0.00967,                0.00967,                0.00967
                     12,                 0.8071,                 1.0987,                 1.1494,                 1.0724,                0.70178,                0.61421,                  0.697,                0.50069,                0.71019,                0.61646,                0.70383,                0.50415,                0.89283,                  1.177,                  1.117,                  1.212,               0.009637,               0.009637,               0.009637
                     13,                0.79682,                 1.0972,                 1.1504,                 1.0689,                0.66828,                0.61872,                0.67502,                0.50033,                0.67881,                0.61849,                0.68301,                0.50054,                0.87414,                 1.1785,                 1.1365,                 1.1806,               0.009604,               0.009604,               0.009604
                     14,                0.79966,                 1.0974,                 1.1311,                 1.0677,                0.69146,                0.63252,                0.69523,                0.50506,                0.70006,                0.64006,                0.70038,                0.51182,                0.90163,                 1.1415,                  1.079,                 1.2115,               0.009571,               0.009571,               0.009571
                     15,                0.79206,                 1.0862,                   1.08,                 1.0669,                0.71863,                0.61834,                0.69527,                0.50787,                0.72528,                0.62229,                0.70025,                0.50585,                0.88975,                 1.2037,                 1.1437,                  1.213,               0.009538,               0.009538,               0.009538
                     16,                0.76063,                 1.0597,                 1.0774,                 1.0531,                0.75959,                0.66505,                0.73282,                0.55004,                0.78162,                0.65481,                0.74087,                0.55444,                0.83151,                 1.0652,                0.98846,                 1.1696,               0.009505,               0.009505,               0.009505
                     17,                0.75609,                 1.0448,                  1.021,                 1.0486,                0.71604,                0.69201,                 0.7445,                0.55647,                0.72096,                0.69603,                0.74804,                0.56148,                0.83634,                 1.1051,                0.97357,                 1.1599,               0.009472,               0.009472,               0.009472
                     18,                0.75379,                 1.0416,                  1.026,                 1.0529,                0.74414,                0.65976,                0.74097,                0.55166,                0.74687,                0.66425,                0.74174,                0.54577,                0.84023,                 1.1183,                0.96331,                 1.1542,               0.009439,               0.009439,               0.009439
                     19,                0.73553,                 1.0171,                0.98632,                 1.0366,                0.74449,                0.66467,                0.73861,                0.55681,                 0.7444,                0.66303,                0.74011,                0.55293,                0.83778,                 1.1169,                0.99574,                 1.1603,               0.009406,               0.009406,               0.009406
                     20,                0.73145,                 1.0004,                0.98671,                 1.0324,                0.76101,                0.68344,                0.74641,                0.55848,                0.76175,                0.68318,                 0.7448,                0.55637,                0.83786,                 1.1159,                  1.024,                 1.1606,               0.009373,               0.009373,               0.009373
                     21,                0.73174,                0.99163,                0.95857,                 1.0269,                  0.784,                0.68805,                 0.7652,                0.57273,                0.79002,                0.69267,                0.76808,                0.57956,                0.79897,                 1.0255,                0.90929,                 1.1273,                0.00934,                0.00934,                0.00934
                     22,                0.71489,                0.96389,                 0.9502,                  1.029,                0.72941,                0.67089,                0.74259,                0.56078,                0.74192,                0.67783,                0.75386,                0.55936,                0.79978,                 1.0749,                0.97192,                 1.1452,               0.009307,               0.009307,               0.009307
                     23,                0.70794,                0.95658,                0.93587,                 1.0183,                0.75684,                   0.69,                0.76702,                0.57985,                0.75842,                0.69097,                0.76632,                0.58276,                0.80495,                 1.0494,                0.92492,                 1.1374,               0.009274,               0.009274,               0.009274
                     24,                 0.6942,                0.95965,                0.90209,                 1.0117,                0.77395,                0.70601,                0.77007,                0.59004,                  0.781,                0.70974,                0.77684,                0.59011,                0.79015,                 1.0205,                0.87214,                 1.1392,               0.009241,               0.009241,               0.009241
                     25,                0.70162,                 0.9653,                0.88829,                  1.016,                0.77863,                0.69828,                0.76859,                 0.5776,                0.77044,                0.70521,                0.77295,                0.57874,                0.79877,                 1.0156,                0.91496,                 1.1472,               0.009208,               0.009208,               0.009208
                     26,                0.69144,                0.93525,                0.88053,                 1.0096,                 0.7609,                0.72013,                0.79307,                0.59961,                0.76199,                0.72237,                0.79372,                0.60041,                0.78108,                  1.025,                0.87488,                   1.12,               0.009175,               0.009175,               0.009175
                     27,                0.67816,                 0.9339,                0.87044,                 1.0091,                0.75695,                0.74596,                 0.7991,                0.61145,                0.75792,                 0.7478,                 0.7994,                0.60886,                0.77608,                 1.0247,                0.83711,                 1.1184,               0.009142,               0.009142,               0.009142
                     28,                0.67696,                0.92075,                0.87608,                 1.0039,                 0.8043,                0.76021,                0.81165,                0.62166,                0.80421,                0.76014,                0.80935,                0.61791,                0.76485,                 1.0111,                0.82787,                 1.1079,               0.009109,               0.009109,               0.009109
                     29,                0.66778,                0.91179,                0.85511,                0.99943,                0.79172,                0.72149,                0.80374,                0.61434,                0.78964,                0.72339,                0.80519,                0.61548,                0.75906,                 1.0032,                0.84437,                 1.0989,               0.009076,               0.009076,               0.009076
                     30,                 0.6731,                0.91851,                0.84088,                0.99978,                0.77788,                0.73248,                 0.8051,                0.61132,                0.78096,                0.73257,                 0.8054,                0.61181,                0.76649,                   1.01,                0.82282,                 1.1226,               0.009043,               0.009043,               0.009043
                     31,                0.66555,                0.90565,                0.83223,                 1.0005,                0.78955,                 0.7019,                0.79581,                0.61891,                0.79692,                0.70715,                0.80359,                0.60934,                0.76876,                0.98816,                0.84414,                 1.1014,                0.00901,                0.00901,                0.00901
                     32,                0.65875,                0.90745,                0.82989,                  0.995,                0.77829,                0.75269,                0.80843,                0.62869,                0.78186,                0.75695,                0.81294,                0.61951,                0.75179,                0.95815,                0.82241,                 1.0913,               0.008977,               0.008977,               0.008977
                     33,                0.65799,                0.89138,                0.81586,                0.99533,                0.80904,                0.73617,                0.81404,                0.62333,                0.81106,                0.73785,                0.81698,                0.62612,                0.78799,                0.99495,                0.79729,                 1.1202,               0.008944,               0.008944,               0.008944
                     34,                0.64747,                0.88457,                0.81394,                0.99269,                0.80448,                0.73991,                0.81723,                0.64191,                0.81073,                0.74359,                0.81819,                0.63558,                0.73874,                0.95477,                0.78558,                 1.0944,               0.008911,               0.008911,               0.008911
                     35,                0.65006,                0.88633,                0.80369,                0.98826,                0.80465,                0.77115,                0.83877,                0.65392,                0.80215,                0.77789,                0.84099,                0.64984,                0.73522,                0.94414,                0.75567,                 1.0887,               0.008878,               0.008878,               0.008878
                     36,                0.62744,                0.86072,                0.78066,                0.97722,                0.79436,                0.74976,                0.82092,                0.64699,                 0.7946,                0.75142,                0.82283,                0.64025,                0.72601,                0.93546,                0.79911,                 1.0843,               0.008845,               0.008845,               0.008845
                     37,                0.63368,                0.86031,                0.77342,                0.98045,                0.81493,                0.72347,                0.81057,                0.63481,                0.82031,                0.72793,                0.81723,                0.63093,                0.72577,                0.95713,                0.78079,                 1.0779,               0.008812,               0.008812,               0.008812
                     38,                0.64758,                0.86621,                0.78328,                0.98709,                0.80333,                0.73942,                0.81055,                0.63915,                0.80669,                0.74287,                0.81185,                0.63108,                0.71989,                0.97532,                0.79317,                  1.071,               0.008779,               0.008779,               0.008779
                     39,                0.62757,                0.84872,                0.76116,                0.98043,                0.81184,                0.73543,                 0.8265,                0.65062,                0.80549,                 0.7472,                 0.8284,                  0.646,                0.71799,                0.93147,                0.77322,                  1.085,               0.008746,               0.008746,               0.008746
                     40,                0.62381,                0.84552,                0.76324,                0.97353,                0.78988,                0.76135,                0.81538,                0.64253,                0.79262,                0.76241,                0.81673,                0.63212,                0.73199,                0.95201,                0.76711,                  1.094,               0.008713,               0.008713,               0.008713
                     41,                0.61869,                0.83407,                0.74762,                 0.9714,                0.81773,                0.73113,                0.81506,                0.63917,                0.81926,                0.73759,                0.81969,                0.63055,                 0.7402,                0.96961,                0.79783,                 1.0862,                0.00868,                0.00868,                0.00868
                     42,                0.62679,                0.85671,                0.73984,                0.97998,                0.82386,                0.75154,                0.83155,                0.64678,                0.82623,                0.74412,                0.82769,                0.64035,                0.72195,                0.94413,                0.73353,                 1.0795,               0.008647,               0.008647,               0.008647
                     43,                0.61789,                0.84205,                0.74337,                0.97699,                0.79941,                0.78484,                0.83075,                0.65393,                0.80157,                0.78531,                0.83512,                0.64805,                0.71794,                0.94733,                0.74127,                 1.0842,               0.008614,               0.008614,               0.008614
                     44,                0.61208,                0.82722,                0.73624,                0.97369,                0.81019,                0.77685,                0.84203,                0.66529,                 0.8109,                0.77971,                0.84483,                0.66076,                0.71698,                0.94745,                 0.7287,                 1.0814,               0.008581,               0.008581,               0.008581
                     45,                0.60595,                0.83857,                0.71388,                0.96477,                0.82475,                0.76359,                0.83291,                0.66251,                 0.8266,                0.76522,                0.83458,                0.64496,                0.70901,                 0.9443,                0.72177,                 1.0787,               0.008548,               0.008548,               0.008548
                     46,                0.60646,                0.83012,                0.71036,                0.96564,                0.81089,                 0.7715,                0.83797,                0.66718,                0.81447,                0.77222,                0.83832,                0.65401,                0.70426,                0.94647,                0.71954,                 1.0658,               0.008515,               0.008515,               0.008515
                     47,                0.60779,                 0.8228,                0.71812,                 0.9691,                0.81847,                0.75977,                0.82527,                0.65204,                0.82104,                0.76143,                0.82614,                0.64588,                0.70401,                0.94835,                0.73598,                 1.0722,               0.008482,               0.008482,               0.008482
                     48,                0.60124,                0.81662,                0.70683,                 0.9565,                0.82247,                0.75718,                0.83687,                0.66032,                 0.8235,                0.75909,                 0.8384,                0.65848,                 0.7047,                 0.9179,                0.71649,                 1.0889,               0.008449,               0.008449,               0.008449
                     49,                0.60061,                0.80428,                0.71308,                0.95933,                0.81085,                0.75471,                0.82536,                0.64782,                0.82704,                0.74973,                0.82948,                0.64576,                0.70397,                0.93227,                0.75745,                 1.0594,               0.008416,               0.008416,               0.008416
                     50,                0.59893,                0.81115,                0.70213,                 0.9566,                0.81838,                0.78132,                0.84421,                0.67126,                0.82077,                0.78402,                0.84586,                0.66022,                0.69609,                0.91582,                0.71309,                 1.0578,               0.008383,               0.008383,               0.008383
                     51,                0.59247,                0.80286,                0.67826,                0.95279,                0.81441,                0.77187,                 0.8393,                0.67023,                0.82385,                  0.769,                0.84071,                0.66049,                0.68636,                0.91705,                0.70626,                 1.0514,                0.00835,                0.00835,                0.00835
                     52,                 0.5829,                0.78938,                0.68481,                0.95415,                0.80416,                0.79358,                   0.84,                0.66944,                 0.8068,                0.79135,                0.83992,                0.65999,                  0.709,                0.91976,                0.70533,                 1.0704,               0.008317,               0.008317,               0.008317
                     53,                0.58398,                0.79014,                 0.6914,                0.95145,                 0.8058,                0.77859,                  0.844,                0.67514,                0.81068,                0.78066,                 0.8461,                0.66974,                0.67936,                 0.9274,                0.71077,                  1.055,               0.008284,               0.008284,               0.008284
                     54,                0.57922,                0.78856,                0.67003,                0.95051,                0.80176,                0.77259,                0.83543,                0.66843,                0.80771,                0.77696,                0.83906,                0.65924,                0.70599,                0.92401,                0.69889,                 1.0806,               0.008251,               0.008251,               0.008251
                     55,                0.58422,                0.79747,                0.68207,                0.94954,                0.80061,                0.78899,                0.84237,                0.67193,                0.79926,                0.78838,                0.84007,                0.66246,                0.68814,                0.92523,                0.70702,                 1.0628,               0.008218,               0.008218,               0.008218
                     56,                0.57644,                0.77868,                 0.6664,                0.94645,                0.84396,                0.76699,                0.84748,                0.67646,                 0.8435,                 0.7656,                0.84686,                0.66762,                 0.6847,                0.91739,                0.69162,                 1.0542,               0.008185,               0.008185,               0.008185
                     57,                0.58369,                0.78327,                0.66281,                0.94454,                0.80963,                0.77149,                0.83828,                0.66727,                0.81091,                0.77306,                0.83972,                0.65672,                0.70033,                0.94563,                0.70836,                 1.0675,               0.008152,               0.008152,               0.008152
                     58,                0.57117,                0.77905,                 0.6629,                0.94898,                0.80859,                0.77468,                0.83858,                0.67044,                0.81255,                 0.7705,                0.83683,                0.66082,                0.70351,                0.92648,                0.72448,                 1.0715,               0.008119,               0.008119,               0.008119
                     59,                0.57936,                0.78671,                0.66585,                0.94983,                0.82807,                0.75462,                0.83638,                0.67296,                 0.8303,                0.75708,                0.83794,                 0.6608,                0.69177,                0.91992,                0.70596,                 1.0709,               0.008086,               0.008086,               0.008086
                     60,                0.56816,                0.76083,                0.64854,                0.94452,                 0.8184,                0.77266,                 0.8417,                0.66854,                0.81493,                0.77709,                0.83827,                0.66165,                0.69712,                0.90357,                0.70608,                 1.0619,               0.008053,               0.008053,               0.008053
                     61,                 0.5656,                0.76201,                0.64345,                0.94425,                0.83379,                0.78203,                0.84987,                0.68153,                0.83514,                0.78286,                0.85084,                0.67329,                0.68113,                0.90354,                0.68035,                 1.0626,                0.00802,                0.00802,                0.00802
