                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.2128,                 1.8596,                 3.0307,                  1.099,                 0.1848,                0.22157,                0.13181,                0.08466,                0.18459,                0.22057,                0.13127,                0.08406,                 1.4104,                 1.9195,                 2.8116,                 1.1638,               0.076858,               0.009918,               0.009918
                      1,                  1.307,                 1.8114,                 2.1853,                 1.0648,                0.51452,                0.13024,                0.13521,                0.07836,                0.51507,                0.13077,                 0.1345,                0.07725,                  1.733,                 3.0305,                 2.9648,                 1.2793,               0.053459,               0.019852,               0.019852
                      2,                 1.4951,                 2.0536,                 2.3906,                 1.1354,                0.25456,                0.16947,                 0.1049,                 0.0584,                0.25673,                0.16598,                 0.1037,                0.05904,                 1.7713,                  2.904,                 3.4137,                 1.3371,               0.029994,               0.029721,               0.029721
                      3,                 1.6269,                 2.2546,                 2.4177,                 1.2509,                0.34128,                0.10421,                0.07023,                0.03688,                0.32681,                0.09804,                0.07146,                0.03734,                 2.3081,                 5.3371,                 4.1401,                 1.9142,               0.029703,               0.029703,               0.029703
                      4,                 1.5332,                 2.0874,                 2.1451,                 1.2057,                0.25386,                0.17724,                0.11221,                0.06332,                0.25191,                0.18461,                0.11456,                 0.0664,                 1.9914,                  3.235,                 3.3299,                 1.6279,               0.029703,               0.029703,               0.029703
                      5,                 1.4522,                 1.9251,                 1.9192,                 1.1849,                0.43396,                0.27334,                0.25459,                0.14607,                0.44373,                0.27285,                0.25532,                0.14781,                 1.6221,                 2.3304,                 2.5126,                 1.3236,               0.029604,               0.029604,               0.029604
                      6,                  1.406,                 1.9053,                 1.8017,                 1.1458,                0.48238,                0.35599,                 0.3477,                0.20925,                0.48175,                0.34892,                0.34157,                0.20658,                 1.3339,                 1.7127,                 1.8787,                 1.1359,               0.029505,               0.029505,               0.029505
                      7,                 1.3293,                 1.7818,                  1.668,                 1.1248,                0.45434,                0.35682,                0.33002,                0.19888,                0.45059,                0.35213,                0.32678,                0.18814,                 1.5426,                 2.3195,                 2.1485,                 1.2596,               0.029406,               0.029406,               0.029406
                      8,                 1.3195,                  1.745,                 1.6209,                 1.1012,                 0.4773,                0.40913,                0.42317,                0.25951,                 0.5018,                0.39757,                0.42283,                0.25072,                 1.2914,                   1.63,                 1.6739,                 1.0959,               0.029307,               0.029307,               0.029307
                      9,                 1.2838,                 1.6525,                 1.5417,                  1.098,                0.53858,                0.43204,                0.43472,                0.27057,                0.52862,                0.42578,                0.41896,                0.25367,                 1.2662,                 1.6861,                 1.7121,                  1.112,               0.029208,               0.029208,               0.029208
                     10,                 1.2403,                 1.6313,                 1.4816,                   1.09,                0.56623,                0.47607,                0.48802,                0.31446,                 0.5574,                0.46647,                0.47511,                0.29784,                 1.1925,                 1.4439,                  1.497,                 1.0712,               0.029109,               0.029109,               0.029109
                     11,                 1.2256,                 1.5897,                  1.481,                 1.0759,                0.59364,                0.47911,                0.52044,                0.33571,                0.59555,                0.47572,                0.51823,                0.32937,                 1.1575,                 1.4417,                 1.4617,                 1.0503,                0.02901,                0.02901,                0.02901
                     12,                 1.2028,                  1.607,                 1.4269,                 1.0662,                 0.6206,                0.50096,                0.53541,                0.34163,                0.61154,                0.49059,                0.52051,                0.31684,                 1.1584,                 1.3971,                 1.4038,                 1.0517,               0.028911,               0.028911,               0.028911
                     13,                 1.1905,                 1.5636,                 1.3791,                 1.0606,                0.60858,                0.47913,                 0.5377,                 0.3475,                0.60438,                0.47321,                0.52769,                 0.3442,                   1.13,                 1.3596,                 1.3726,                 1.0405,               0.028812,               0.028812,               0.028812
                     14,                 1.1719,                 1.5071,                 1.3569,                 1.0504,                0.54391,                0.52805,                0.55116,                 0.3597,                0.53739,                0.52193,                 0.5405,                0.34413,                 1.1257,                 1.3257,                  1.333,                  1.028,               0.028713,               0.028713,               0.028713
                     15,                 1.1498,                 1.4783,                 1.2903,                  1.036,                0.63176,                0.51762,                0.54836,                0.36228,                0.63245,                0.50759,                0.54631,                0.35248,                 1.0683,                 1.2984,                   1.31,                 1.0206,               0.028614,               0.028614,               0.028614
                     16,                 1.1553,                 1.4502,                 1.2854,                 1.0406,                0.55855,                0.50538,                0.53808,                0.36905,                0.55798,                0.50339,                0.53196,                 0.3461,                 1.0795,                 1.2988,                  1.282,                 1.0182,               0.028515,               0.028515,               0.028515
                     17,                  1.129,                 1.4545,                 1.2403,                 1.0256,                0.69672,                0.49306,                0.58291,                  0.396,                0.69195,                0.48904,                0.57773,                0.37152,                 1.0611,                 1.3153,                 1.2311,                 1.0173,               0.028416,               0.028416,               0.028416
                     18,                 1.1203,                 1.4371,                 1.2187,                 1.0265,                0.67828,                0.50585,                0.57381,                0.38329,                0.67289,                0.49884,                0.56684,                0.37064,                 1.0877,                 1.2489,                 1.2405,                 1.0171,               0.028317,               0.028317,               0.028317
                     19,                 1.0966,                 1.4183,                 1.2213,                 1.0138,                0.55407,                0.59689,                0.60655,                0.41629,                0.54864,                0.59241,                0.60005,                0.39023,                 1.0491,                 1.2483,                 1.2102,                  1.005,               0.028218,               0.028218,               0.028218
                     20,                 1.0947,                 1.3819,                 1.1789,                 1.0156,                 0.5668,                0.62766,                 0.6244,                0.42383,                0.56154,                0.62203,                0.61844,                0.40402,                 1.0591,                 1.2388,                  1.181,                 1.0188,               0.028119,               0.028119,               0.028119
                     21,                  1.086,                 1.3635,                 1.1621,                 1.0111,                0.70984,                0.53704,                0.62316,                0.42405,                0.71249,                0.53144,                 0.6199,                0.41294,                  1.049,                 1.2216,                 1.1746,                 1.0059,                0.02802,                0.02802,                0.02802
                     22,                 1.0675,                 1.3624,                 1.1375,                 1.0065,                0.60681,                0.59516,                0.62331,                0.43837,                0.60261,                0.59262,                0.61865,                0.41445,                  1.011,                 1.2155,                 1.1361,                0.99313,               0.027921,               0.027921,               0.027921
                     23,                 1.0594,                 1.3278,                  1.118,                0.99615,                0.58302,                0.58848,                0.60444,                0.41547,                0.62742,                0.56387,                0.60795,                0.39877,                 1.0201,                 1.2065,                 1.1796,                 1.0003,               0.027822,               0.027822,               0.027822
                     24,                 1.0458,                 1.3428,                 1.1016,                0.99205,                 0.6295,                0.56239,                0.62728,                0.43181,                0.62669,                0.55901,                0.62022,                0.41026,                 1.0162,                 1.2049,                  1.145,                  0.992,               0.027723,               0.027723,               0.027723
                     25,                 1.0454,                 1.3285,                 1.1026,                0.99528,                0.55933,                0.61132,                 0.6202,                0.43071,                0.57971,                0.60251,                0.61865,                0.41653,                 1.0098,                  1.206,                   1.16,                0.99414,               0.027624,               0.027624,               0.027624
                     26,                 1.0408,                 1.3234,                 1.0779,                0.98794,                0.70643,                0.57138,                0.64977,                0.45557,                0.70254,                0.56763,                0.64579,                0.43294,                0.98912,                 1.1706,                 1.1435,                0.97684,               0.027525,               0.027525,               0.027525
