                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.38219,                0.52062,                 2.7914,                0.85581,                0.21703,                0.29091,                0.11441,                 0.0964,                0.21712,                0.29134,                0.11436,                0.09321,                0.58611,                0.81955,                 2.3357,                   1.04,               0.070063,              0.0033263,              0.0033263
                      2,                0.37346,                0.51815,                 1.9165,                 0.8507,                0.51294,                0.20712,                0.19678,                0.16105,                0.50663,                0.20953,                0.19595,                0.15599,                0.58307,                0.82545,                 2.1069,                 1.0472,               0.040041,              0.0066377,              0.0066377
                      3,                0.38466,                0.52295,                 1.7128,                0.85231,                0.40677,                0.30058,                0.25453,                0.20548,                0.40649,                 0.3004,                0.25385,                0.20161,                0.58913,                0.84224,                  1.973,                 1.0463,              0.0099969,              0.0099271,              0.0099271
                      4,                0.39853,                0.52415,                  1.603,                0.85933,                0.46025,                0.32004,                0.32216,                0.25988,                0.44993,                0.32381,                0.32195,                0.25373,                0.58733,                0.84542,                  1.796,                 1.0502,               0.009901,               0.009901,               0.009901
                      5,                0.39731,                0.53084,                 1.5186,                0.86609,                0.60263,                0.31787,                0.34618,                0.27933,                0.60239,                0.31779,                0.34514,                0.27282,                0.57798,                0.84289,                 1.7689,                 1.0534,               0.009901,               0.009901,               0.009901
                      6,                0.40101,                0.52816,                   1.48,                0.87162,                0.41468,                0.43496,                0.36415,                 0.2943,                0.41464,                0.43473,                 0.3633,                0.28908,                 0.5802,                0.83888,                 1.7467,                  1.053,               0.009868,               0.009868,               0.009868
                      7,                0.39718,                0.52042,                 1.4287,                0.87138,                0.44807,                0.40589,                0.36265,                0.28814,                0.44791,                0.40564,                0.36236,                0.28452,                0.58148,                0.84741,                 1.6807,                 1.0605,               0.009835,               0.009835,               0.009835
                      8,                0.39999,                 0.5258,                 1.4021,                0.87207,                0.52082,                  0.404,                0.38437,                0.30963,                0.52034,                0.40323,                 0.3835,                0.29998,                0.58213,                0.84029,                 1.6455,                 1.0552,               0.009802,               0.009802,               0.009802
                      9,                0.39949,                0.52748,                  1.362,                0.86753,                0.46256,                0.43813,                0.40754,                0.32591,                0.46248,                0.43779,                0.40636,                0.32054,                0.58037,                0.85544,                 1.6129,                 1.0552,               0.009769,               0.009769,               0.009769
                     10,                0.39973,                 0.5265,                 1.3597,                0.87315,                0.46113,                0.43648,                0.41207,                0.33296,                 0.4611,                0.43636,                0.41212,                0.32444,                0.58245,                0.84718,                 1.6481,                 1.0595,               0.009736,               0.009736,               0.009736
                     11,                0.40404,                0.52874,                 1.3293,                0.87439,                0.48153,                0.42151,                0.42034,                0.34001,                0.48325,                0.41083,                0.41916,                0.33427,                0.57731,                0.83517,                 1.6095,                  1.054,               0.009703,               0.009703,               0.009703
                     12,                0.39517,                0.52243,                 1.3021,                0.87283,                0.44398,                0.45978,                0.43094,                0.34829,                0.44463,                0.46036,                0.43098,                0.34136,                0.58815,                0.85662,                 1.5676,                 1.0628,                0.00967,                0.00967,                0.00967
                     13,                 0.3984,                 0.5282,                 1.2983,                0.87737,                0.36463,                 0.4982,                0.42712,                0.34547,                0.36439,                0.49759,                0.42679,                0.33821,                0.57405,                0.84384,                  1.564,                 1.0614,               0.009637,               0.009637,               0.009637
