                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.93318,                 1.4492,                 2.9153,                 1.0456,                0.49752,                0.40966,                0.38959,                 0.3046,                0.52554,                0.38464,                0.38683,                0.27491,                0.84308,                 1.2104,                 1.8614,                 1.0002,                0.07011,              0.0033211,              0.0033211
                      2,                0.78538,                  1.063,                 1.6209,                0.93996,                0.53288,                0.51853,                0.52789,                0.40069,                 0.5289,                0.51913,                0.52723,                0.38278,                0.84509,                 1.1584,                 1.5394,                 0.9758,               0.040097,              0.0066412,              0.0066412
                      3,                0.82463,                  1.013,                 1.3669,                0.94245,                0.63194,                0.51427,                0.54439,                0.38984,                0.63121,                0.51562,                0.54379,                0.37204,                 1.0008,                  1.322,                 1.4098,                 1.0626,               0.010071,              0.0099482,              0.0099482
                      4,                0.86205,                 1.0205,                 1.1994,                0.96182,                0.65718,                0.45523,                0.53603,                0.38976,                0.66184,                0.45876,                0.53599,                0.37226,                 1.0315,                 1.4688,                 1.4742,                 1.0843,              0.0099406,              0.0099406,              0.0099406
                      5,                0.84368,                0.98258,                  1.098,                 0.9504,                0.64229,                0.52967,                0.58584,                 0.4082,                0.63823,                0.52526,                0.58239,                0.39361,                 1.0822,                 1.4087,                 1.3836,                  1.086,              0.0099406,              0.0099406,              0.0099406
                      6,                0.79601,                0.85198,                0.95861,                0.93258,                0.68971,                0.51672,                0.58469,                0.41752,                 0.6889,                0.51494,                0.57948,                0.39283,                  1.054,                 1.5703,                 1.3922,                 1.1371,              0.0099208,              0.0099208,              0.0099208
                      7,                0.75103,                0.81576,                0.81587,                0.91274,                0.68324,                0.60074,                0.64019,                0.46985,                0.68242,                0.59961,                0.64125,                0.42819,                0.97096,                 1.3684,                 1.1922,                 1.0618,               0.009901,               0.009901,               0.009901
                      8,                0.70787,                0.72821,                0.72264,                0.89605,                0.66339,                0.60133,                0.65556,                0.46728,                0.66019,                 0.5991,                0.64813,                0.44315,                 0.9798,                 1.3603,                 1.1433,                 1.0852,              0.0098812,              0.0098812,              0.0098812
                      9,                0.67341,                0.67395,                0.65377,                0.88023,                0.68758,                0.59699,                0.64339,                0.46108,                0.68756,                0.59995,                0.64635,                0.43979,                 0.9986,                 1.4371,                 1.2421,                 1.0934,              0.0098614,              0.0098614,              0.0098614
                     10,                0.64289,                0.59868,                0.60209,                0.87135,                0.64562,                0.59268,                0.63252,                0.46194,                0.63521,                0.59246,                0.62886,                0.44206,                0.97312,                 1.4292,                   1.27,                 1.0798,              0.0098416,              0.0098416,              0.0098416
                     11,                 0.6096,                 0.5378,                 0.5438,                0.85994,                0.70138,                0.56556,                0.63794,                0.46562,                0.70073,                0.56612,                0.63692,                0.44771,                0.95513,                 1.5863,                  1.234,                 1.0878,              0.0098218,              0.0098218,              0.0098218
                     12,                0.58341,                0.50423,                0.52308,                   0.85,                0.74055,                0.53718,                0.62811,                 0.4596,                0.73692,                0.53353,                0.62255,                0.43429,                0.99537,                 1.5833,                 1.3986,                 1.1158,               0.009802,               0.009802,               0.009802
                     13,                0.55062,                0.44453,                 0.4775,                0.84064,                0.70722,                0.59794,                0.66278,                0.49936,                0.70555,                0.59478,                0.66266,                0.46352,                0.94922,                 1.5887,                 1.2465,                 1.0954,              0.0097822,              0.0097822,              0.0097822
                     14,                0.54151,                0.41457,                0.45929,                0.83627,                0.68621,                0.61753,                0.65125,                0.48453,                 0.6865,                0.61697,                 0.6494,                0.45888,                0.95513,                 1.5941,                 1.2364,                 1.0931,              0.0097624,              0.0097624,              0.0097624
                     15,                0.52683,                0.38729,                0.43708,                 0.8343,                0.72547,                0.61489,                0.67647,                0.50296,                0.74021,                0.60825,                 0.6768,                0.47323,                0.92344,                  1.601,                 1.2079,                 1.0737,              0.0097426,              0.0097426,              0.0097426
                     16,                0.50837,                0.36633,                0.42293,                0.82601,                0.73263,                0.61633,                0.67399,                0.49599,                 0.7584,                0.60675,                0.67372,                0.46517,                0.92858,                 1.6369,                 1.1934,                 1.0815,              0.0097228,              0.0097228,              0.0097228
                     17,                0.49115,                0.33553,                 0.4154,                0.82361,                0.72148,                0.60158,                0.65479,                0.48946,                 0.7187,                0.60237,                0.64922,                0.45407,                0.93796,                  1.636,                 1.2822,                 1.0943,               0.009703,               0.009703,               0.009703
                     18,                0.47669,                0.29683,                 0.4011,                0.81821,                0.72159,                0.59654,                 0.6535,                0.48805,                0.72558,                0.59926,                0.65752,                0.46876,                0.91995,                 1.7981,                 1.2562,                 1.0782,              0.0096832,              0.0096832,              0.0096832
                     19,                 0.4591,                0.28535,                0.37178,                0.81445,                 0.7207,                 0.6268,                0.66694,                0.50481,                0.72416,                 0.6221,                0.66516,                0.46895,                0.91216,                 1.7629,                 1.2165,                  1.085,              0.0096634,              0.0096634,              0.0096634
                     20,                0.45599,                0.26953,                0.36466,                0.81441,                0.72329,                0.59718,                0.66113,                0.49969,                0.71932,                0.59385,                0.66009,                0.47591,                0.91236,                 1.7559,                 1.2504,                 1.0768,              0.0096436,              0.0096436,              0.0096436
