                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.1076,                 1.7389,                 3.3297,                 1.0983,                0.29671,                0.25398,                0.21717,                0.16803,                0.29625,                 0.2528,                0.21547,                0.14952,                0.89716,                 1.2426,                 2.2418,                 1.0034,               0.067972,               0.001093,               0.001093
                      1,                0.93476,                 1.3408,                 1.8782,                0.99191,                0.47862,                0.46324,                0.46629,                0.36539,                0.47575,                0.45835,                0.45999,                0.32581,                0.78641,                0.97094,                   1.48,                0.92403,               0.035728,              0.0021821,              0.0021821
                      2,                0.92182,                 1.2608,                 1.5095,                0.97268,                0.60398,                0.56407,                0.59076,                0.45847,                0.60123,                0.55896,                0.58369,                 0.4124,                0.78105,                0.97797,                 1.1669,                0.93613,              0.0034727,              0.0032604,              0.0032604
                      3,                0.90659,                 1.2178,                 1.3154,                0.95923,                0.71051,                0.65733,                0.70908,                 0.5588,                0.71011,                0.65493,                0.70375,                0.50734,                 0.7612,                0.91512,                0.95642,                0.91732,               0.003251,               0.003251,               0.003251
                      4,                0.88339,                 1.1965,                 1.1715,                0.94887,                0.73772,                0.66927,                0.73378,                0.57159,                0.73047,                0.66532,                0.72443,                0.51874,                0.77896,                0.96364,                 0.9672,                0.92538,               0.003251,               0.003251,               0.003251
                      5,                0.89928,                 1.2136,                 1.1431,                0.95303,                0.76145,                0.67987,                0.74568,                0.59111,                0.75908,                0.67798,                0.73916,                0.54074,                0.73683,                0.87839,                0.85742,                0.90609,              0.0032347,              0.0032347,              0.0032347
                      6,                0.88175,                 1.1633,                 1.0808,                0.94734,                0.79051,                0.73154,                0.79868,                0.64302,                0.78583,                0.72605,                0.78813,                0.57296,                0.72512,                0.87151,                 0.8245,                0.89754,              0.0032183,              0.0032183,              0.0032183
                      7,                0.86083,                 1.1404,                 1.0377,                0.94018,                0.81257,                0.71234,                0.80275,                0.64612,                0.81012,                0.70727,                0.79495,                0.58524,                0.73618,                0.88543,                   0.79,                0.90344,               0.003202,               0.003202,               0.003202
                      8,                0.85339,                 1.1364,                0.98741,                0.93798,                0.81064,                0.69058,                0.78436,                0.63759,                0.80523,                0.68395,                0.77132,                0.57398,                0.73013,                0.90459,                0.81614,                0.89962,              0.0031857,              0.0031857,              0.0031857
                      9,                0.86211,                 1.1361,                0.98766,                0.93797,                0.78836,                0.72601,                0.79636,                0.63924,                0.78403,                0.71804,                0.78435,                0.56754,                0.72773,                0.89211,                0.80525,                0.89846,              0.0031693,              0.0031693,              0.0031693
                     10,                 0.8437,                 1.0772,                0.94873,                0.93334,                0.82581,                0.76477,                0.83307,                0.67932,                0.82246,                0.75976,                0.82379,                0.60817,                0.69951,                0.83204,                0.72206,                  0.886,               0.003153,               0.003153,               0.003153
                     11,                0.82191,                 1.0749,                 0.9217,                 0.9268,                0.84541,                0.76425,                0.84744,                0.69966,                0.84698,                0.75414,                0.83759,                0.61652,                0.67596,                0.79543,                 0.6977,                0.87532,              0.0031366,              0.0031366,              0.0031366
                     12,                0.82605,                 1.0782,                0.90696,                0.92524,                0.83414,                0.79538,                0.85476,                0.71077,                 0.8325,                0.78685,                0.84437,                 0.6348,                0.66376,                0.78462,                0.67534,                0.87438,              0.0031203,              0.0031203,              0.0031203
                     13,                0.84007,                 1.0891,                0.91045,                 0.9295,                0.80465,                0.80966,                0.85422,                0.70635,                0.79885,                0.80008,                0.84163,                0.62726,                0.66322,                0.79363,                0.67259,                0.87611,               0.003104,               0.003104,               0.003104
                     14,                0.81481,                 1.0517,                0.87972,                0.92314,                0.83982,                0.77626,                0.84927,                0.69577,                0.83783,                0.77042,                0.83821,                0.62257,                0.69042,                0.82812,                0.68573,                0.89002,              0.0030876,              0.0030876,              0.0030876
