                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                0.97887,                 1.4977,                 2.7003,                 1.0449,                0.41309,                0.36406,                0.34453,                0.25362,                0.41187,                0.35801,                 0.3376,                0.22005,                 1.0058,                 1.4143,                 1.9258,                 1.0584,               0.070191,              0.0033121,              0.0033121
                      1,                 0.9074,                 1.2462,                 1.5562,                0.97382,                0.63639,                0.48149,                0.53432,                0.40216,                0.61836,                0.48533,                0.52663,                0.36547,                0.92257,                 1.1636,                 1.4297,                0.99588,               0.040158,              0.0066125,              0.0066125
                      2,                0.98548,                 1.3316,                 1.4171,                 1.0001,                0.65974,                0.56724,                0.60541,                0.44184,                0.65417,                0.56267,                0.59762,                0.40303,                0.93831,                 1.1269,                 1.2683,                0.99372,               0.010092,                0.00988,                0.00988
                      3,                 1.0336,                 1.4058,                 1.3742,                 1.0244,                0.59637,                0.42772,                0.45733,                0.31004,                0.59585,                0.42441,                0.45514,                0.29944,                  1.248,                 1.6978,                 1.6784,                 1.1558,              0.0098515,              0.0098515,              0.0098515
                      4,                 1.0373,                 1.4295,                 1.3078,                 1.0269,                0.64583,                0.51537,                0.54564,                0.38484,                0.64275,                0.51201,                0.54258,                0.36283,                 1.0864,                  1.424,                 1.3744,                 1.0833,              0.0098515,              0.0098515,              0.0098515
                      5,                 1.0425,                 1.4238,                 1.2842,                  1.025,                0.69345,                0.55447,                0.60406,                0.42941,                0.69316,                0.54819,                0.59603,                0.39222,                0.98652,                 1.3145,                 1.2463,                 1.0421,               0.009802,               0.009802,               0.009802
                      6,                  1.013,                 1.3692,                 1.2072,                 1.0224,                0.73068,                0.59454,                0.67538,                0.50307,                0.73117,                0.58605,                0.66877,                0.45826,                0.92919,                 1.1289,                 1.2128,                0.98797,              0.0097525,              0.0097525,              0.0097525
                      7,                0.99661,                 1.3185,                 1.1776,                 1.0128,                0.74989,                0.60303,                0.69074,                 0.5102,                0.76662,                0.58612,                0.67985,                 0.4686,                0.92441,                 1.1683,                 1.0393,                0.99374,               0.009703,               0.009703,               0.009703
                      8,                0.97702,                 1.3107,                 1.1363,                 1.0063,                0.75473,                0.59074,                0.67086,                0.50614,                0.75565,                0.58679,                0.66643,                0.46087,                0.95712,                 1.2461,                 1.0769,                 1.0254,              0.0096535,              0.0096535,              0.0096535
                      9,                0.98449,                 1.3096,                   1.12,                 1.0066,                0.74435,                0.68525,                0.75127,                 0.5688,                0.73824,                0.68003,                0.74146,                0.52492,                0.84851,                 1.0063,                0.89026,                 0.9576,               0.009604,               0.009604,               0.009604
                     10,                0.96992,                 1.2299,                 1.0739,                 1.0053,                0.74745,                0.66319,                0.72328,                0.55586,                0.76406,                0.64597,                0.71167,                0.50171,                 0.8535,                 1.0208,                0.90299,                0.95676,              0.0095545,              0.0095545,              0.0095545
                     11,                0.93095,                 1.2241,                 1.0379,                0.99166,                0.78467,                0.71375,                0.78214,                 0.6033,                 0.7776,                 0.7097,                0.77301,                   0.55,                0.80692,                0.94951,                 0.8485,                0.95003,               0.009505,               0.009505,               0.009505
                     12,                0.93136,                 1.2164,                 1.0287,                0.98886,                0.74565,                0.71874,                0.77251,                0.59997,                0.74227,                0.71401,                0.76472,                0.55072,                0.80026,                0.94544,                0.87992,                0.93583,              0.0094555,              0.0094555,              0.0094555
                     13,                0.93882,                  1.247,                 1.0276,                0.98996,                0.76773,                0.69453,                0.75722,                0.58682,                 0.7645,                0.68919,                0.74665,                0.52436,                0.81926,                 1.0121,                0.87483,                0.95305,               0.009406,               0.009406,               0.009406
                     14,                0.91698,                  1.185,                0.99624,                 0.9844,                0.81267,                0.70621,                 0.7956,                0.61933,                0.80382,                 0.6983,                0.78415,                0.55553,                0.78634,                0.91154,                0.79687,                0.93371,              0.0093565,              0.0093565,              0.0093565
                     15,                0.91356,                 1.1988,                0.96833,                0.98044,                0.80019,                0.74772,                0.81629,                0.62905,                0.79506,                0.74053,                0.80526,                0.57032,                0.78694,                0.91372,                0.79394,                0.94001,               0.009307,               0.009307,               0.009307
