                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5309,                 2.5286,                 3.3724,                 1.6107,                0.49908,                0.05647,                0.01662,                0.00816,                0.50001,                0.05587,                0.01607,                0.00815,                 2.2273,                 6.2064,                 13.212,                 2.5725,               0.070063,              0.0033263,              0.0033263
                      2,                 1.4184,                 2.2577,                 2.9402,                 1.5451,                0.31836,                 0.1405,                0.06627,                0.03888,                0.31957,                0.14193,                0.06798,                0.04116,                 1.7146,                 2.8554,                 3.7376,                 1.9584,               0.040041,              0.0066377,              0.0066377
                      3,                 1.2985,                 2.0253,                 2.6827,                 1.4683,                0.39493,                0.14334,                0.06824,                0.03916,                0.39524,                 0.1436,                0.06733,                0.03779,                 1.6508,                 3.2404,                  4.016,                 1.9059,              0.0099969,              0.0099271,              0.0099271
                      4,                   1.25,                 1.9331,                 2.5389,                 1.4216,                0.30264,                0.15528,                0.09462,                0.05597,                0.30364,                0.15407,                0.09508,                 0.0585,                 1.6509,                 2.4692,                 3.7753,                 1.9062,               0.009901,               0.009901,               0.009901
                      5,                 1.1681,                 1.7475,                 2.3988,                 1.3729,                 0.2969,                0.18833,                0.13191,                0.08487,                0.29717,                0.18969,                0.13291,                0.08833,                 1.4303,                 2.0371,                 2.9841,                 1.7365,               0.009901,               0.009901,               0.009901
                      6,                 1.1057,                 1.6557,                 2.1984,                 1.3301,                0.52145,                0.20846,                0.18449,                0.12239,                0.51404,                0.21098,                0.18572,                0.12731,                 1.2694,                  1.743,                 2.5776,                 1.5472,               0.009868,               0.009868,               0.009868
                      7,                 1.1116,                 1.6234,                 2.2251,                 1.3262,                0.41848,                0.24333,                0.17594,                0.11168,                0.42101,                0.24545,                0.17731,                 0.1152,                 1.2434,                 1.5885,                 2.5756,                 1.5485,               0.009835,               0.009835,               0.009835
                      8,                 1.0201,                 1.5197,                 2.0773,                 1.2666,                0.44714,                0.19386,                0.15877,                0.10162,                0.44954,                0.19422,                0.15712,                0.09994,                  1.249,                 1.7649,                 2.7354,                 1.5473,               0.009802,               0.009802,               0.009802
                      9,                0.99919,                 1.4627,                 1.9448,                  1.245,                0.46941,                0.29475,                0.26189,                0.17726,                0.47053,                0.29569,                0.26415,                0.18171,                 1.1091,                 1.4307,                 2.1832,                 1.4265,               0.009769,               0.009769,               0.009769
                     10,                0.98764,                 1.4406,                 1.9431,                  1.256,                0.58949,                0.25546,                0.24866,                0.16988,                0.58937,                 0.2585,                0.24968,                0.17371,                 1.1217,                 1.4777,                 2.1799,                 1.4382,               0.009736,               0.009736,               0.009736
