                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.3564,                 2.3748,                 4.6813,                 1.1726,                0.00293,                0.22862,                0.00468,                0.00312,                0.00389,                0.27425,                0.00602,                0.00385,                 1.1474,                 1.8173,                 4.4489,                 1.0377,               0.067062,             0.00012232,             0.00012232
                      1,                  1.232,                 2.0274,                 4.4536,                 1.0695,                0.00462,                 0.3877,                0.01743,                0.01191,                0.00534,                0.42499,                0.02034,                 0.0135,                 1.1022,                 1.6228,                 4.1651,                0.99261,               0.033851,             0.00024485,             0.00024485
                      2,                 1.1926,                 1.8449,                 4.1183,                 1.0353,                0.71583,                0.04999,                0.03764,                0.02697,                0.59158,                0.05936,                0.03965,                0.02826,                 1.0955,                 1.5003,                 3.6625,                 0.9824,             0.00063978,             0.00036655,             0.00036655
                      3,                 1.2144,                  1.753,                  3.698,                 1.0382,                 0.5515,                0.09963,                0.06532,                0.04709,                0.55041,                0.09993,                0.06618,                 0.0469,                 1.0989,                  1.412,                 3.2243,                0.99075,             0.00036634,             0.00036634,             0.00036634
                      4,                 1.1888,                 1.6484,                 3.3348,                 1.0382,                0.70422,                0.09169,                0.08121,                0.05891,                0.70417,                0.09192,                0.08137,                0.05763,                 1.0783,                 1.3793,                 2.9992,                0.99148,             0.00036634,             0.00036634,             0.00036634
                      5,                 1.1592,                 1.5879,                 3.1002,                 1.0342,                0.59457,                 0.1019,                 0.0919,                0.06517,                0.59467,                0.10202,                0.09217,                0.06413,                 1.0688,                 1.3251,                 2.7789,                0.99722,             0.00036512,             0.00036512,             0.00036512
                      6,                 1.1674,                   1.57,                 2.9166,                 1.0323,                0.27095,                0.13998,                0.09966,                  0.071,                0.27043,                0.14073,                 0.0997,                0.06947,                 1.0584,                 1.2884,                 2.6845,                0.99228,             0.00036389,             0.00036389,             0.00036389
                      7,                 1.1328,                 1.5163,                 2.8021,                 1.0303,                0.24587,                0.16359,                0.11431,                0.08086,                0.24592,                0.16332,                0.11346,                0.07704,                 1.0414,                 1.2754,                 2.5998,                0.99082,             0.00036267,             0.00036267,             0.00036267
                      8,                  1.162,                 1.5332,                 2.7316,                 1.0322,                0.24543,                0.19764,                0.12564,                 0.0879,                0.24438,                0.19531,                0.12408,                 0.0845,                 1.0348,                 1.2413,                 2.5423,                0.98413,             0.00036145,             0.00036145,             0.00036145
                      9,                 1.1376,                 1.4949,                 2.6925,                 1.0288,                0.20362,                0.19901,                0.14104,                0.09979,                0.20419,                0.19812,                0.14031,                 0.0957,                 1.0307,                  1.241,                 2.4695,                0.97932,             0.00036023,             0.00036023,             0.00036023
                     10,                   1.11,                 1.4849,                 2.6076,                 1.0195,                0.21864,                0.22477,                0.15813,                0.11148,                0.21823,                0.22402,                 0.1572,                0.10825,                 1.0261,                 1.2253,                    2.4,                0.97857,             0.00035901,             0.00035901,             0.00035901
                     11,                  1.103,                 1.4568,                 2.5834,                 1.0147,                0.24208,                0.20846,                0.16814,                0.11912,                0.24178,                0.20851,                0.16756,                0.11329,                 1.0104,                 1.2262,                   2.34,                 0.9725,             0.00035779,             0.00035779,             0.00035779
                     12,                 1.1048,                 1.4507,                 2.5169,                 1.0192,                0.24234,                0.23098,                0.18748,                 0.1338,                0.24381,                0.22719,                0.18537,                0.12795,                 1.0079,                 1.2138,                 2.2945,                0.97065,             0.00035657,             0.00035657,             0.00035657
                     13,                 1.1097,                 1.4633,                 2.4265,                   1.02,                0.23652,                0.25183,                0.19493,                0.13951,                0.23632,                0.25012,                0.19327,                0.13265,                 1.0001,                 1.1997,                 2.2337,                0.96964,             0.00035535,             0.00035535,             0.00035535
                     14,                 1.0993,                 1.4455,                 2.4147,                 1.0091,                0.27013,                0.27924,                0.21658,                0.15325,                 0.2685,                0.27856,                0.21442,                0.14892,                 1.0183,                 1.1904,                 2.1849,                0.97328,             0.00035413,             0.00035413,             0.00035413
                     15,                 1.0902,                 1.4161,                 2.3428,                 1.0038,                0.26247,                 0.2898,                0.22447,                0.16015,                0.26104,                0.28752,                0.22172,                0.15281,                 1.0023,                 1.1793,                 2.1395,                0.96885,             0.00035291,             0.00035291,             0.00035291
                     16,                 1.0952,                  1.401,                 2.3052,                 1.0038,                 0.2951,                0.28863,                0.24451,                0.17343,                0.29565,                0.28639,                0.24289,                0.16663,                      1,                  1.174,                 2.1091,                0.96862,             0.00035169,             0.00035169,             0.00035169
                     17,                 1.0796,                 1.3906,                 2.2438,                 1.0023,                0.32507,                0.31642,                0.25203,                0.17928,                0.32324,                0.31363,                 0.2482,                0.17246,                 1.0152,                 1.2004,                 2.0888,                0.97264,             0.00035046,             0.00035046,             0.00035046
                     18,                 1.0857,                 1.4063,                 2.2094,                 1.0032,                0.30729,                0.32201,                0.26936,                0.19214,                0.30647,                 0.3186,                0.26696,                0.18307,                 0.9989,                 1.1645,                 2.0341,                0.96545,             0.00034924,             0.00034924,             0.00034924
                     19,                 1.0597,                 1.3964,                 2.1904,                0.99497,                0.34654,                0.31662,                 0.2866,                0.20411,                0.34416,                0.31528,                0.28244,                0.19264,                 1.0004,                 1.1795,                  2.008,                0.96549,             0.00034802,             0.00034802,             0.00034802
                     20,                 1.0655,                 1.3641,                 2.1613,                0.99309,                0.34506,                0.33406,                0.29948,                0.21342,                0.35946,                0.32211,                0.29593,                0.20584,                 1.0026,                 1.1713,                 1.9901,                 0.9656,              0.0003468,              0.0003468,              0.0003468
