                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.9067,                 1.7176,                 5.2963,                 1.2094,                 0.1552,                0.03572,                0.01858,                0.01272,                0.15637,                0.03677,                0.01969,                0.01305,                 1.1243,                 1.7844,                 4.8809,                 1.4272,                0.06677,             3.3263e-05,             3.3263e-05
                      2,                0.81955,                 1.3762,                 4.2537,                 1.1592,                0.13131,                0.12084,                0.06015,                0.04461,                0.13185,                0.12166,                0.06062,                0.04291,                  1.013,                  1.528,                 3.9859,                 1.3569,                0.03347,             6.6432e-05,             6.6432e-05
                      3,                0.75337,                 1.2039,                 3.4388,                 1.1168,                 0.2715,                0.21554,                0.13046,                 0.0991,                0.27173,                  0.216,                0.13156,                0.09611,                0.90145,                 1.2551,                 3.1091,                 1.2739,             0.00016932,             9.9435e-05,             9.9435e-05
                      4,                0.69279,                 1.0609,                 2.8725,                 1.0634,                0.22267,                0.33201,                 0.2096,                0.16175,                0.23493,                0.33606,                0.21237,                0.15701,                0.80371,                 1.0949,                 2.6203,                 1.1755,             9.9258e-05,             9.9258e-05,             9.9258e-05
                      5,                0.64698,                 1.0088,                 2.5087,                 1.0205,                0.31467,                0.35803,                0.28115,                0.22022,                0.31508,                0.35866,                0.28263,                0.21544,                0.77024,                 1.0364,                 2.2944,                 1.1451,             9.9258e-05,             9.9258e-05,             9.9258e-05
                      6,                0.61986,                0.93771,                 2.2885,                 1.0022,                0.35598,                0.39753,                0.34507,                0.27028,                0.35675,                 0.3986,                0.34656,                 0.2648,                0.74008,                0.98678,                 2.0534,                 1.1169,              9.901e-05,              9.901e-05,              9.901e-05
                      7,                0.60947,                0.92029,                 2.1291,                0.98899,                0.36528,                 0.4383,                 0.3871,                0.30783,                0.36551,                0.43855,                0.38817,                0.30081,                0.72153,                0.95705,                 1.8747,                    1.1,             9.8763e-05,             9.8763e-05,             9.8763e-05
                      8,                0.60272,                0.90011,                 1.9731,                0.98526,                0.48739,                0.43014,                 0.4409,                0.35162,                0.48857,                0.43098,                0.44281,                0.34336,                0.71051,                0.94427,                 1.7164,                  1.091,             9.8515e-05,             9.8515e-05,             9.8515e-05
                      9,                 0.5931,                0.86894,                  1.875,                0.97723,                0.57338,                0.44493,                0.48384,                0.38598,                0.57513,                0.44419,                0.48414,                0.37718,                0.70382,                0.92321,                 1.5919,                 1.0773,             9.8268e-05,             9.8268e-05,             9.8268e-05
                     10,                0.58614,                0.86976,                 1.7681,                0.97181,                0.59482,                0.46639,                0.51939,                0.41668,                0.59587,                0.46602,                0.52055,                0.40878,                0.69126,                0.91962,                 1.5106,                 1.0731,              9.802e-05,              9.802e-05,              9.802e-05
