                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.73323,                 1.2194,                  3.234,                 1.0753,                0.41737,                0.31199,                0.27669,                0.20709,                0.39646,                0.32343,                0.27692,                0.20238,                0.98653,                 1.5704,                 2.4474,                 1.3066,              0.0033263,              0.0033263,              0.0033263
                      2,                0.67386,                0.96659,                 1.7292,                 1.0035,                0.53357,                0.47884,                0.48728,                0.37252,                0.53507,                0.48202,                0.48878,                 0.3658,                0.86633,                 1.2001,                 1.6443,                  1.205,              0.0066377,              0.0066377,              0.0066377
                      3,                0.74169,                 1.0413,                 1.5128,                 1.0439,                0.52508,                0.40912,                0.41445,                0.29043,                0.53319,                  0.417,                 0.4191,                0.29428,                 1.0493,                 1.5004,                 2.0435,                 1.2985,              0.0099271,              0.0099271,              0.0099271
                      4,                0.81545,                 1.1368,                 1.5257,                 1.0812,                0.70896,                0.43153,                0.51242,                0.36274,                0.61272,                0.47823,                0.52394,                0.36977,                0.98327,                 1.3591,                 1.5369,                 1.2727,               0.009901,               0.009901,               0.009901
                      5,                0.80583,                 1.1626,                  1.352,                 1.0714,                0.65078,                0.51059,                0.58104,                0.40941,                0.67909,                0.49566,                0.58629,                0.41575,                 0.9902,                 1.3305,                 1.4326,                 1.2838,               0.009901,               0.009901,               0.009901
                      6,                 0.7898,                 1.1072,                 1.2886,                 1.0694,                0.64437,                0.56268,                0.62561,                0.45169,                0.63227,                0.56497,                0.62258,                0.45001,                0.89991,                 1.2421,                 1.2454,                 1.1924,               0.009868,               0.009868,               0.009868
                      7,                0.78375,                 1.0938,                 1.2209,                 1.0634,                0.65059,                0.60319,                0.65796,                0.47088,                0.68419,                0.58296,                0.66069,                0.48244,                0.92927,                 1.2218,                 1.2393,                 1.2356,               0.009835,               0.009835,               0.009835
                      8,                0.77425,                 1.0615,                 1.1739,                 1.0597,                0.67586,                0.61798,                0.66799,                0.49802,                0.67787,                0.62058,                0.66836,                0.49084,                0.88547,                  1.216,                 1.1815,                 1.2033,               0.009802,               0.009802,               0.009802
                      9,                0.75262,                 1.0221,                 1.1363,                 1.0386,                0.66776,                0.62931,                0.67066,                0.48462,                 0.6743,                0.63267,                0.67239,                0.49316,                0.90974,                 1.1801,                 1.1705,                 1.2102,               0.009769,               0.009769,               0.009769
                     10,                0.74024,                 1.0117,                 1.0825,                 1.0369,                0.73264,                0.63068,                0.70335,                 0.5162,                0.73472,                 0.6326,                0.70568,                 0.5195,                0.89192,                 1.1625,                 1.1279,                 1.1946,               0.009736,               0.009736,               0.009736
                     11,                0.74018,                  1.019,                 1.0706,                 1.0371,                0.70405,                0.67575,                0.73841,                0.56277,                0.70622,                0.67886,                0.74062,                 0.5602,                0.83433,                 1.1077,                 1.0302,                 1.1618,               0.009703,               0.009703,               0.009703
                     12,                0.70319,                0.95982,                 1.0259,                 1.0199,                0.71448,                0.63348,                0.70455,                0.51731,                0.71623,                0.63508,                0.70771,                0.51709,                0.88148,                 1.2659,                 1.1631,                 1.2065,                0.00967,                0.00967,                0.00967
                     13,                0.70539,                0.96555,                0.98543,                  1.024,                 0.7376,                0.71498,                0.75983,                0.57857,                0.74033,                0.71784,                0.76351,                 0.5809,                0.79552,                 1.0296,                0.95761,                 1.1209,               0.009637,               0.009637,               0.009637
