                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  0.751,                 1.2015,                 2.9247,                 1.0762,                0.49113,                0.35197,                0.34785,                0.25672,                 0.4914,                0.35501,                0.35103,                0.25279,                0.96791,                 1.4769,                 1.9162,                 1.2816,               0.070054,              0.0033273,              0.0033273
                      2,                0.79471,                 1.1798,                 1.8425,                   1.07,                0.61576,                0.40698,                0.43797,                 0.3039,                0.61897,                0.40886,                0.43829,                0.28447,                 1.0253,                 1.7075,                 1.8219,                 1.3055,               0.040032,              0.0066387,              0.0066387
                      3,                0.95867,                 1.3876,                 1.8973,                 1.1561,                0.40663,                0.25446,                0.23908,                0.15005,                0.40568,                0.25344,                0.23758,                0.15176,                 1.5434,                 2.3679,                 2.7481,                 1.7185,              0.0099879,              0.0099281,              0.0099281
                      4,                 1.0424,                 1.5437,                 1.8945,                 1.1989,                  0.652,                0.40289,                0.44772,                0.28741,                0.66525,                0.39993,                0.44976,                0.29362,                 1.2181,                  1.731,                 2.0633,                 1.4625,               0.009901,               0.009901,               0.009901
                      5,                 1.0014,                 1.4337,                 1.7111,                  1.183,                0.47746,                0.37678,                   0.38,                0.24816,                0.49075,                0.37218,                0.38301,                0.25309,                 1.2789,                  1.916,                 2.2336,                 1.5245,               0.009868,               0.009868,               0.009868
                      6,                0.96178,                  1.391,                 1.6036,                 1.1613,                 0.6941,                0.48024,                0.55142,                0.38238,                0.70198,                0.48238,                0.55412,                0.37832,                 1.0527,                 1.4414,                 1.5944,                 1.3435,               0.009835,               0.009835,               0.009835
                      7,                0.94443,                 1.3063,                 1.4979,                 1.1454,                0.65652,                0.58686,                0.63778,                 0.4618,                0.65339,                0.58732,                0.63545,                0.45911,                0.94537,                 1.3524,                 1.3222,                 1.2634,               0.009802,               0.009802,               0.009802
                      8,                0.91344,                 1.2647,                 1.4057,                 1.1356,                0.65885,                0.55369,                0.62011,                0.43424,                0.65788,                0.55351,                0.61851,                0.44982,                0.99332,                 1.3035,                 1.3502,                 1.2803,               0.009769,               0.009769,               0.009769
                      9,                0.88967,                 1.2524,                  1.368,                 1.1207,                0.63197,                0.57877,                0.61298,                0.42498,                  0.633,                0.57996,                0.61357,                0.43804,                 1.0212,                 1.4319,                 1.3352,                 1.3048,               0.009736,               0.009736,               0.009736
                     10,                0.86077,                 1.2091,                 1.3096,                 1.1091,                0.72944,                0.59326,                0.67943,                0.49167,                0.73131,                0.59413,                0.68153,                0.49807,                0.90043,                 1.1796,                  1.155,                 1.2202,               0.009703,               0.009703,               0.009703
                     11,                0.84073,                  1.153,                 1.2072,                 1.0848,                0.71857,                0.63889,                0.71799,                0.52489,                0.71586,                0.64843,                0.71927,                0.52456,                0.88235,                 1.1468,                 1.0986,                 1.2187,                0.00967,                0.00967,                0.00967
                     12,                0.81196,                 1.1397,                 1.2121,                 1.0816,                0.72067,                0.65888,                0.72066,                0.53001,                0.72405,                0.66355,                0.72314,                0.54145,                0.84804,                 1.1268,                 1.1043,                 1.1775,               0.009637,               0.009637,               0.009637
