                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.81077,                 1.4242,                 47.613,                 1.1373,                0.46922,                0.39893,                0.42309,                0.31609,                0.47097,                0.39943,                0.42404,                0.31625,                0.82083,                 1.1521,                 26.847,                 1.2046,               0.070063,              0.0033263,              0.0033263
                      2,                0.72661,                 1.1246,                 26.883,                 1.0482,                0.57681,                0.44147,                0.48538,                0.34323,                0.57991,                0.44231,                0.48759,                0.34536,                 1.0319,                 1.5129,                 26.259,                  1.356,               0.040041,              0.0066377,              0.0066377
                      3,                0.78664,                 1.1667,                 23.245,                 1.0741,                0.55697,                 0.5644,                 0.5485,                 0.3806,                0.55917,                0.56915,                0.55258,                0.38125,                 1.0196,                 1.4292,                 25.579,                 1.3512,              0.0099969,              0.0099271,              0.0099271
                      4,                0.88959,                 1.3169,                 24.602,                 1.1167,                0.61469,                0.56201,                0.58181,                0.39241,                0.61582,                0.56053,                0.58415,                0.40831,                   1.07,                 1.4403,                 23.298,                 1.3536,               0.009901,               0.009901,               0.009901
                      5,                0.91156,                 1.3582,                 22.572,                 1.1354,                0.56749,                0.54072,                0.55949,                0.38605,                0.56788,                0.54107,                0.55977,                0.38882,                 1.0939,                 1.5805,                 23.995,                 1.4057,               0.009901,               0.009901,               0.009901
                      6,                0.91422,                 1.3473,                 21.296,                 1.1317,                 0.6822,                0.57406,                0.64307,                0.44206,                0.68498,                0.57538,                0.64426,                0.45275,                 1.0454,                 1.3548,                 22.533,                 1.3313,               0.009868,               0.009868,               0.009868
                      7,                0.90132,                  1.311,                 20.302,                 1.1264,                0.67995,                0.56865,                0.62576,                0.41736,                 0.6812,                0.56879,                0.62988,                0.43088,                 1.0921,                 1.4473,                 20.793,                 1.3812,               0.009835,               0.009835,               0.009835
                      8,                0.89313,                 1.2678,                 19.279,                 1.1223,                0.63934,                0.66003,                0.69159,                0.46803,                0.64193,                 0.6586,                0.69234,                0.47863,                  1.024,                 1.3076,                  20.35,                 1.3177,               0.009802,               0.009802,               0.009802
                      9,                0.90336,                 1.2781,                 19.163,                 1.1278,                0.70569,                0.53632,                0.60177,                0.40891,                0.72251,                0.52535,                0.60426,                0.41489,                 1.1259,                 1.6137,                  25.04,                 1.4165,               0.009769,               0.009769,               0.009769
                     10,                0.89209,                 1.2602,                   18.4,                  1.117,                0.73541,                0.62694,                0.69726,                0.49027,                0.73561,                0.62715,                0.69894,                0.50444,                0.96451,                 1.2403,                 18.188,                 1.2766,               0.009736,               0.009736,               0.009736
                     11,                0.87332,                 1.2204,                 17.541,                 1.1075,                0.73442,                0.64061,                0.72688,                0.50561,                0.74217,                0.64287,                0.72612,                0.51644,                0.97896,                 1.2484,                 17.302,                 1.2811,               0.009703,               0.009703,               0.009703
                     12,                0.87568,                 1.2272,                 17.105,                 1.1094,                0.73368,                0.70583,                0.73767,                0.52487,                0.73223,                0.70685,                0.73919,                0.54359,                0.93092,                 1.1206,                 16.365,                 1.2265,                0.00967,                0.00967,                0.00967
                     13,                0.86437,                 1.1916,                  17.01,                 1.0992,                 0.7147,                0.66073,                0.71786,                0.50685,                0.72026,                0.66854,                0.72118,                0.51933,                0.95889,                 1.2415,                 17.597,                 1.2741,               0.009637,               0.009637,               0.009637
                     14,                0.85701,                 1.1877,                  16.46,                 1.0945,                0.76244,                0.68823,                0.75196,                0.53461,                0.78389,                0.68169,                0.76026,                0.55503,                0.93398,                 1.1675,                 15.806,                 1.2572,               0.009604,               0.009604,               0.009604
                     15,                0.86013,                 1.1739,                  16.03,                 1.0944,                0.78871,                0.68233,                0.77755,                0.54417,                0.78992,                0.68494,                0.77983,                0.56342,                0.95151,                 1.1714,                 15.421,                 1.2666,               0.009571,               0.009571,               0.009571
                     16,                0.84981,                 1.1672,                 15.897,                 1.0861,                0.77639,                0.67498,                0.75315,                0.53806,                0.77883,                0.67583,                0.75303,                0.55843,                0.94907,                 1.1349,                 16.047,                 1.2686,               0.009538,               0.009538,               0.009538
                     17,                0.84154,                 1.1653,                 15.715,                 1.0816,                0.76645,                0.71063,                0.78435,                0.57315,                0.77061,                0.71798,                0.79265,                0.58505,                0.90338,                 1.1368,                 15.096,                 1.2168,               0.009505,               0.009505,               0.009505
                     18,                0.83829,                 1.1487,                 15.426,                 1.0858,                0.78748,                0.69794,                0.77843,                0.56538,                0.81019,                0.68563,                0.78038,                0.57485,                0.89363,                 1.1107,                 15.199,                 1.2248,               0.009472,               0.009472,               0.009472
                     19,                0.83232,                  1.117,                 15.105,                 1.0808,                0.73844,                0.72861,                0.77612,                0.55259,                0.73737,                 0.7314,                0.77933,                0.56894,                0.89038,                 1.1012,                 14.976,                 1.2342,               0.009439,               0.009439,               0.009439
                     20,                0.83219,                 1.1335,                 14.923,                 1.0849,                0.79727,                0.70727,                0.79034,                 0.5706,                0.79865,                0.70841,                0.78996,                0.59294,                0.91523,                 1.1177,                 14.518,                 1.2252,               0.009406,               0.009406,               0.009406
                     21,                0.82355,                 1.1198,                 14.764,                 1.0802,                0.75954,                0.73885,                0.78683,                   0.58,                0.77071,                0.73742,                0.79077,                0.59214,                0.86815,                 1.0647,                 14.448,                 1.2219,               0.009373,               0.009373,               0.009373
                     22,                0.80547,                 1.1078,                 14.076,                 1.0673,                0.82375,                0.72914,                 0.8066,                0.60206,                0.82431,                0.73094,                0.80586,                0.60104,                0.86227,                 1.0909,                 14.172,                 1.2138,                0.00934,                0.00934,                0.00934
                     23,                 0.8057,                 1.0885,                 14.188,                 1.0739,                 0.7803,                0.73444,                0.80414,                0.59088,                0.80056,                0.71982,                0.80546,                0.59826,                0.89149,                 1.0694,                 14.078,                 1.2203,               0.009307,               0.009307,               0.009307
                     24,                0.80855,                 1.0918,                 14.114,                 1.0735,                 0.7431,                0.72987,                 0.7931,                0.59075,                0.74491,                0.73173,                0.79198,                0.60317,                0.85964,                 1.0449,                 13.953,                 1.2136,               0.009274,               0.009274,               0.009274
                     25,                0.79675,                 1.0787,                 13.742,                 1.0659,                0.78048,                0.72456,                0.80055,                 0.5907,                0.78461,                0.72915,                0.80338,                0.60576,                0.89667,                 1.0685,                  13.99,                 1.2353,               0.009241,               0.009241,               0.009241
                     26,                0.79346,                 1.0831,                 13.547,                  1.061,                0.78721,                0.76559,                0.81346,                0.60864,                0.78941,                0.76785,                0.81425,                0.62433,                0.87693,                 1.0565,                 13.202,                 1.1958,               0.009208,               0.009208,               0.009208
                     27,                0.79768,                 1.0732,                  13.59,                  1.063,                0.78946,                0.74232,                0.80847,                0.60609,                0.78509,                0.74446,                 0.8092,                0.61092,                0.85266,                 1.1454,                 13.724,                 1.2031,               0.009175,               0.009175,               0.009175
                     28,                0.80255,                   1.07,                 13.365,                 1.0734,                0.82919,                0.73797,                0.81758,                0.60438,                0.80122,                0.75426,                0.81705,                0.62944,                0.86684,                 1.0526,                 13.234,                 1.2153,               0.009142,               0.009142,               0.009142
                     29,                0.79129,                  1.063,                 13.168,                 1.0673,                0.77292,                0.76533,                0.80806,                0.60726,                0.77288,                0.76526,                0.80717,                0.61981,                0.82007,                 1.0274,                 13.361,                 1.1767,               0.009109,               0.009109,               0.009109
                     30,                0.77643,                  1.044,                 12.974,                 1.0576,                0.79677,                0.73542,                0.80749,                0.61214,                0.79611,                0.73409,                0.80661,                0.61551,                0.82669,                 0.9983,                  13.05,                 1.1762,               0.009076,               0.009076,               0.009076
                     31,                0.78665,                 1.0596,                 12.883,                 1.0656,                0.81632,                0.73324,                0.81472,                0.61501,                0.81831,                0.73303,                0.81653,                0.62289,                0.83837,                 1.0564,                  13.04,                 1.1731,               0.009043,               0.009043,               0.009043
                     32,                0.77705,                 1.0396,                 12.697,                 1.0525,                0.82693,                 0.7423,                0.82138,                0.61909,                0.82917,                0.74503,                 0.8228,                0.63468,                0.83165,                 1.0085,                 12.923,                 1.1736,                0.00901,                0.00901,                0.00901
