                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1155,                 1.9188,                 3.9236,                 1.1387,                0.25419,                0.15044,                0.10483,                0.07884,                0.32031,                0.14587,                0.10479,                0.07391,                0.92683,                 1.3291,                  2.804,                 1.0534,               0.067121,             0.00033211,             0.00033211
                      2,                 0.9174,                 1.4185,                 2.2687,                 1.0211,                0.36306,                0.34094,                0.28838,                0.22527,                0.36129,                0.33999,                 0.2831,                0.19492,                0.78163,                 1.1041,                 1.9403,                0.97646,                0.03412,             0.00066412,             0.00066412
                      3,                0.83153,                  1.231,                 1.7072,                 0.9784,                0.52567,                0.42599,                0.43866,                0.34566,                0.54818,                0.40219,                0.43417,                0.29277,                0.76099,                 1.0406,                 1.5817,                0.94162,              0.0011174,             0.00099482,             0.00099482
                      4,                0.81101,                 1.1609,                 1.4323,                0.95502,                0.53667,                0.59855,                0.57108,                0.45242,                0.53466,                 0.5934,                0.56495,                0.40073,                0.73814,                 1.0108,                 1.3204,                0.93673,             0.00099406,             0.00099406,             0.00099406
                      5,                0.78091,                 1.0877,                 1.2345,                0.93367,                 0.6857,                0.59221,                0.65778,                0.52827,                0.68465,                0.59615,                0.65666,                0.47487,                0.73355,                0.97668,                 1.1236,                0.93262,             0.00099406,             0.00099406,             0.00099406
                      6,                 0.7659,                 1.0715,                 1.0818,                0.92625,                0.70468,                0.60691,                0.68005,                0.54939,                0.69948,                 0.6009,                0.67252,                0.48473,                0.72569,                0.99625,                 1.0678,                0.92848,             0.00099208,             0.00099208,             0.00099208
                      7,                0.75968,                  1.056,                  1.018,                0.91807,                0.72052,                0.68366,                0.73252,                0.59894,                0.72708,                0.66753,                0.72426,                0.53387,                0.71019,                0.94713,                0.95875,                0.91602,              0.0009901,              0.0009901,              0.0009901
                      8,                0.74178,                 1.0039,                0.93806,                 0.9205,                0.76839,                0.64303,                 0.7444,                0.60728,                0.76828,                0.63365,                0.73659,                0.53817,                0.70803,                0.96798,                0.93847,                0.91486,             0.00098812,             0.00098812,             0.00098812
                      9,                0.74185,                 1.0027,                0.89902,                0.91527,                0.68867,                0.72171,                0.76245,                0.62359,                0.73837,                0.66904,                0.75105,                 0.5549,                0.70216,                0.94693,                0.89892,                0.91823,             0.00098614,             0.00098614,             0.00098614
                     10,                0.72321,                0.98267,                0.84451,                0.91284,                0.77859,                0.68664,                0.77175,                0.62611,                0.77242,                0.68191,                0.76309,                0.56333,                0.70737,                0.94942,                0.88809,                0.92161,             0.00098416,             0.00098416,             0.00098416
