                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.89248,                 1.5709,                 4.4434,                 1.1715,                0.18735,                0.15996,                0.10215,                0.07383,                0.18755,                0.16035,                0.10338,                0.07415,                0.99859,                  1.423,                 3.3707,                 1.3177,               0.067099,             0.00033234,             0.00033234
                      2,                0.72473,                 1.1271,                 2.6671,                 1.0432,                0.30632,                0.38771,                0.30478,                0.23458,                0.30612,                0.38726,                0.30542,                 0.2314,                0.83458,                 1.0868,                 2.1679,                 1.1478,               0.034097,             0.00066379,             0.00066379
                      3,                0.65278,                0.98256,                 1.9797,                0.98289,                0.53271,                0.43581,                0.47299,                0.35682,                0.53598,                0.43458,                0.47281,                0.35967,                 0.8077,                 1.0301,                 1.6388,                 1.1051,              0.0010932,             0.00099335,             0.00099335
                      4,                0.64288,                0.92886,                 1.5805,                0.97236,                0.65544,                0.57921,                0.62923,                0.48817,                0.65982,                0.58074,                0.63255,                 0.4901,                0.73312,                0.93518,                  1.227,                  1.062,             0.00099151,             0.00099151,             0.00099151
                      5,                0.61155,                0.87661,                 1.3012,                0.95616,                0.65025,                0.64969,                0.68351,                0.53716,                0.65027,                0.64835,                0.68409,                0.53418,                 0.7329,                0.92821,                 1.1012,                 1.0722,             0.00099151,             0.00099151,             0.00099151
                      6,                0.60131,                 0.8527,                 1.1586,                 0.9514,                0.72042,                0.64215,                0.70969,                0.56719,                 0.7259,                0.64553,                0.71475,                0.56118,                    0.7,                0.91212,                 1.0305,                 1.0338,             0.00098869,             0.00098869,             0.00098869
                      7,                0.58427,                0.83035,                 1.0673,                0.93792,                0.73332,                0.67401,                0.74125,                 0.5896,                0.73479,                0.67494,                0.74088,                0.58571,                 0.6994,                0.91726,                0.97074,                  1.037,             0.00098586,             0.00098586,             0.00098586
                      8,                0.57635,                0.81484,                  1.003,                0.93516,                0.76126,                 0.6932,                0.77169,                0.61778,                0.77227,                0.69228,                0.77506,                0.60876,                  0.693,                0.91016,                0.89946,                 1.0238,             0.00098303,             0.00098303,             0.00098303
                      9,                0.56611,                0.79424,                0.93727,                0.92928,                0.76306,                0.71529,                 0.7781,                0.62187,                0.77158,                0.70836,                0.77739,                0.61702,                0.71031,                0.92304,                0.87904,                 1.0396,              0.0009802,              0.0009802,              0.0009802
                     10,                0.56582,                0.80038,                0.91446,                0.92664,                0.79745,                0.70896,                0.79015,                  0.629,                0.79903,                0.70995,                0.78778,                0.62514,                0.69465,                0.90278,                0.87769,                 1.0389,             0.00097737,             0.00097737,             0.00097737
