                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.38173,                0.52848,                 2.8266,                0.85106,                0.27004,                0.26187,                 0.1204,                 0.1005,                   0.27,                0.26192,                0.12049,                0.09857,                0.60635,                0.83068,                 2.3733,                 1.0341,               0.070063,              0.0033263,              0.0033263
                      2,                0.38574,                  0.531,                 1.8669,                0.84959,                0.44044,                0.33471,                0.29191,                0.23625,                0.44004,                0.33796,                 0.2915,                0.23013,                0.61173,                0.84857,                 1.9046,                 1.0468,               0.040041,              0.0066377,              0.0066377
                      3,                0.40567,                0.55671,                 1.3327,                0.85418,                0.53629,                0.53001,                0.51282,                0.41264,                0.53526,                0.52901,                0.51231,                0.40959,                0.63233,                0.85562,                 1.4401,                 1.0547,              0.0099969,              0.0099271,              0.0099271
                      4,                0.43859,                0.58812,                  1.112,                0.86946,                0.63248,                0.56783,                0.61511,                0.49425,                0.63417,                0.56948,                0.61726,                0.49434,                0.64196,                0.88854,                 1.2787,                 1.0812,               0.009901,               0.009901,               0.009901
                      5,                0.45044,                0.61972,                0.98919,                0.87931,                0.65463,                0.60061,                0.65764,                0.52563,                0.65402,                0.60148,                0.65879,                0.52896,                0.65782,                0.89598,                 1.1713,                 1.0966,               0.009901,               0.009901,               0.009901
                      6,                0.45465,                0.62036,                 0.9105,                0.88555,                0.69019,                0.65173,                0.69775,                0.56594,                0.69472,                0.64465,                0.69769,                0.56369,                0.63844,                0.86713,                 1.0418,                 1.0812,               0.009868,               0.009868,               0.009868
                      7,                0.45844,                0.62378,                0.87617,                0.88789,                0.67114,                0.69038,                0.72243,                0.58908,                0.67614,                0.69224,                0.72491,                0.59009,                0.63287,                0.86783,                 0.9958,                 1.0651,               0.009835,               0.009835,               0.009835
                      8,                0.46141,                0.63096,                0.84011,                0.88833,                0.75411,                0.62704,                0.70485,                0.57136,                0.75075,                0.63203,                0.70387,                0.56913,                0.63788,                0.87847,                 1.0091,                 1.0742,               0.009802,               0.009802,               0.009802
                      9,                0.46424,                0.62925,                0.78304,                0.88241,                0.72169,                0.64634,                0.71923,                0.57385,                0.72153,                0.64593,                0.71767,                0.57506,                0.64746,                0.88019,                0.95463,                 1.0893,               0.009769,               0.009769,               0.009769
                     10,                0.46504,                0.62597,                0.77441,                0.89013,                0.69016,                0.70571,                0.75027,                0.60824,                0.69111,                0.70683,                0.75001,                0.60905,                0.63851,                 0.8737,                0.88878,                  1.072,               0.009736,               0.009736,               0.009736
                     11,                0.46571,                0.62818,                0.73541,                0.89014,                0.76466,                0.68669,                0.76059,                0.62693,                0.76609,                0.68899,                0.76313,                0.62438,                0.62245,                0.84608,                 0.8667,                 1.0521,               0.009703,               0.009703,               0.009703
                     12,                0.46009,                0.62251,                0.71287,                0.88539,                0.77715,                0.70841,                  0.778,                 0.6369,                0.77756,                0.70876,                0.77736,                0.63345,                0.63108,                0.86412,                0.82516,                 1.0634,                0.00967,                0.00967,                0.00967
                     13,                 0.4626,                0.62743,                0.70489,                0.89122,                0.76227,                0.70864,                0.76765,                0.61953,                0.76308,                0.70947,                0.76844,                0.62085,                0.64775,                0.89748,                 0.8953,                 1.0883,               0.009637,               0.009637,               0.009637
                     14,                0.46112,                0.62688,                0.69573,                0.88883,                0.79403,                0.69591,                0.78053,                 0.6418,                0.79357,                0.69579,                0.78048,                0.63839,                0.62678,                0.85442,                0.83006,                 1.0582,               0.009604,               0.009604,               0.009604
                     15,                0.46008,                 0.6318,                0.69174,                0.88436,                0.81934,                0.70159,                0.77477,                0.63572,                0.81931,                0.70207,                0.77419,                0.63295,                0.62048,                0.86842,                0.82843,                 1.0535,               0.009571,               0.009571,               0.009571
                     16,                0.45969,                0.62398,                0.66843,                0.88267,                0.79962,                0.71853,                0.79164,                0.64711,                0.80468,                0.72128,                0.79528,                 0.6466,                0.64321,                0.86585,                0.81946,                 1.0677,               0.009538,               0.009538,               0.009538
                     17,                0.45886,                0.62919,                0.66662,                0.88257,                0.79213,                0.73731,                0.80066,                0.65382,                0.79366,                0.73888,                0.80104,                0.65571,                0.62263,                 0.8448,                0.76273,                 1.0646,               0.009505,               0.009505,               0.009505
                     18,                0.45997,                0.62307,                0.63923,                0.88175,                0.78981,                0.70965,                0.79189,                0.65138,                0.79154,                0.71127,                0.79212,                0.64771,                0.62446,                0.86396,                0.79524,                 1.0555,               0.009472,               0.009472,               0.009472
                     19,                0.45988,                0.63673,                0.63191,                0.88622,                 0.7965,                0.74569,                0.80843,                0.66712,                0.79892,                0.74668,                0.81182,                0.66431,                0.61409,                0.84582,                0.77289,                 1.0542,               0.009439,               0.009439,               0.009439
