                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.95783,                 1.5256,                 2.7011,                 1.0479,                0.41683,                0.45208,                0.36774,                0.28286,                0.41746,                0.45018,                0.36721,                0.25422,                0.81218,                 1.1512,                 4.9363,                0.92725,               0.070114,              0.0033207,              0.0033207
                      2,                0.88575,                 1.2528,                 1.5704,                 0.9662,                0.63994,                0.46396,                0.53672,                 0.3945,                0.63772,                 0.4588,                0.53194,                0.37134,                0.87993,                 1.1957,                 2.6804,                 0.9328,               0.040101,              0.0066408,              0.0066408
                      3,                0.92022,                 1.2761,                 1.3912,                0.98754,                0.60019,                0.52129,                0.55846,                0.39319,                0.59907,                0.51265,                0.55108,                0.35666,                0.96361,                 1.3385,                 2.1761,                0.98346,               0.010075,              0.0099478,              0.0099478
                      4,                 1.0198,                 1.3907,                 1.3828,                 1.0102,                0.56345,                0.39452,                0.43764,                0.30479,                0.56033,                0.39192,                0.43322,                0.29427,                 1.1828,                 1.7501,                 2.5434,                 1.1221,              0.0099406,              0.0099406,              0.0099406
                      5,                 1.0111,                  1.355,                 1.2747,                 1.0138,                0.62605,                0.49466,                 0.5467,                0.38745,                0.62532,                0.49349,                0.54069,                0.35899,                 1.0109,                 1.4254,                 1.9022,                 1.0092,              0.0099406,              0.0099406,              0.0099406
                      6,                 1.0039,                 1.3599,                 1.1823,                 1.0159,                0.68852,                 0.5727,                0.64809,                0.46395,                0.68508,                0.57378,                0.64127,                0.43186,                0.91773,                 1.2547,                 1.7541,                0.96773,              0.0099208,              0.0099208,              0.0099208
                      7,                0.98175,                 1.2899,                 1.1217,                  1.011,                0.69131,                0.53827,                0.58199,                0.40687,                0.69065,                0.53844,                0.58139,                0.37846,                 1.0201,                 1.4571,                 1.8095,                 1.0156,               0.009901,               0.009901,               0.009901
                      8,                0.96539,                 1.2836,                 1.1106,                 1.0014,                0.67761,                0.63075,                0.65641,                0.46727,                0.67254,                0.62597,                0.64582,                0.43164,                0.92847,                 1.2189,                 1.1845,                0.96604,              0.0098812,              0.0098812,              0.0098812
                      9,                0.97316,                 1.2854,                 1.0515,                 1.0098,                0.76434,                0.61697,                0.72432,                0.51607,                0.76519,                0.60941,                0.71482,                0.49577,                0.89615,                 1.2017,                 1.1965,                0.94983,              0.0098614,              0.0098614,              0.0098614
                     10,                0.96393,                 1.2567,                 1.0248,                 1.0063,                 0.6908,                0.60587,                0.66769,                0.48781,                0.68119,                0.60868,                0.66361,                0.45224,                0.91928,                 1.2857,                 1.8013,                0.95619,              0.0098416,              0.0098416,              0.0098416
                     11,                 0.9472,                 1.2456,                 1.0123,                 1.0023,                0.70527,                0.64076,                0.68295,                0.49851,                0.71615,                0.62916,                0.68206,                0.47395,                0.91431,                 1.2653,                 1.2273,                0.97038,              0.0098218,              0.0098218,              0.0098218
                     12,                0.93027,                 1.2077,                0.99306,                0.98844,                0.77141,                0.63779,                0.73603,                0.53581,                0.77441,                0.62868,                 0.7264,                0.49651,                0.87052,                 1.1731,                 1.1573,                0.94218,               0.009802,               0.009802,               0.009802
                     13,                0.90147,                 1.1825,                0.93926,                0.98187,                0.70855,                0.67997,                0.72352,                0.53602,                0.71101,                0.67517,                 0.7228,                0.50558,                0.86902,                 1.1539,                 1.3034,                0.95284,              0.0097822,              0.0097822,              0.0097822
                     14,                0.91098,                 1.1823,                0.94685,                 0.9781,                0.70252,                0.67033,                 0.7182,                0.52547,                0.69901,                0.65849,                0.70733,                0.49291,                0.88843,                 1.2173,                 1.8454,                0.95457,              0.0097624,              0.0097624,              0.0097624
                     15,                0.90704,                 1.1709,                0.88664,                0.97922,                0.72709,                0.62473,                0.69865,                0.51345,                0.72419,                0.62445,                 0.6951,                0.48179,                0.86688,                  1.229,                 1.4002,                0.95146,              0.0097426,              0.0097426,              0.0097426
                     16,                0.88271,                 1.1348,                0.88243,                0.96994,                0.76194,                0.61048,                0.69169,                0.51394,                0.76239,                0.60619,                0.68719,                0.47053,                0.85915,                 1.1545,                   1.28,                0.94618,              0.0097228,              0.0097228,              0.0097228
                     17,                0.87676,                 1.1478,                0.88537,                0.96657,                0.74855,                0.64331,                0.73152,                0.54789,                0.74167,                0.63758,                0.72262,                0.50835,                0.85135,                  1.154,                 1.3702,                0.94951,               0.009703,               0.009703,               0.009703
                     18,                0.86788,                 1.1321,                0.86856,                0.96567,                0.74432,                0.60989,                0.70865,                0.51752,                0.74211,                0.60854,                0.70576,                0.48466,                0.87524,                 1.2086,                 1.4086,                0.94452,              0.0096832,              0.0096832,              0.0096832
                     19,                0.85682,                 1.1001,                0.85143,                0.96151,                0.75806,                0.71895,                0.77141,                0.58089,                 0.7577,                0.71613,                 0.7651,                0.53744,                0.84816,                 1.1755,                0.96066,                0.94308,              0.0096634,              0.0096634,              0.0096634
                     20,                0.86348,                 1.1298,                0.84228,                 0.9611,                0.73917,                0.66495,                0.73693,                0.55874,                0.73206,                0.65809,                0.73134,                0.51824,                0.84905,                 1.2001,                 1.4005,                0.93858,              0.0096436,              0.0096436,              0.0096436
                     21,                0.85813,                 1.1182,                0.82694,                0.95648,                0.77861,                0.62852,                0.69022,                0.50192,                0.77749,                0.62384,                0.68433,                0.48174,                0.93496,                 1.2989,                 1.3251,                0.99055,              0.0096238,              0.0096238,              0.0096238
                     22,                 0.8556,                 1.0934,                0.81218,                0.95733,                0.75515,                0.66334,                0.74904,                0.56346,                0.75235,                0.66123,                0.74392,                0.53236,                0.85403,                 1.1559,                 1.0956,                0.93852,               0.009604,               0.009604,               0.009604
                     23,                0.85459,                 1.0929,                 0.8072,                0.95647,                0.79271,                0.69341,                0.76764,                0.57924,                0.78344,                0.69967,                0.76037,                0.54128,                  0.829,                 1.1037,                 1.0689,                0.92914,              0.0095842,              0.0095842,              0.0095842
                     24,                0.82165,                 1.0545,                0.77896,                0.94333,                0.75054,                0.69933,                0.76435,                0.58086,                0.74266,                0.69286,                0.75716,                0.53001,                0.83012,                 1.1298,                 1.0325,                0.92927,              0.0095644,              0.0095644,              0.0095644
                     25,                0.81078,                   1.04,                0.76554,                0.94045,                0.82774,                0.66395,                0.76038,                0.56444,                0.82207,                0.66087,                0.75361,                0.52836,                0.84363,                 1.1548,                 1.0537,                0.93834,              0.0095446,              0.0095446,              0.0095446
                     26,                 0.8158,                 1.0636,                0.76333,                0.94316,                0.80598,                0.67679,                0.77624,                0.58912,                0.80942,                0.67449,                0.77214,                  0.553,                0.82341,                 1.1505,                 1.1734,                0.92978,              0.0095248,              0.0095248,              0.0095248
                     27,                0.80946,                 1.0338,                0.74993,                0.94664,                0.74685,                0.71965,                0.77697,                0.59057,                0.74883,                0.71536,                0.76723,                 0.5447,                0.83036,                 1.1206,                 1.0873,                0.93838,               0.009505,               0.009505,               0.009505
                     28,                0.80793,                 1.0354,                0.73636,                0.93778,                0.77029,                0.70941,                0.76656,                0.58009,                0.76414,                0.70245,                0.75821,                0.53586,                 0.8303,                 1.1506,                0.92026,                0.93933,              0.0094852,              0.0094852,              0.0094852
                     29,                0.80439,                 1.0462,                0.74784,                0.93735,                0.76056,                0.70886,                0.76909,                0.57751,                0.75365,                0.70212,                0.76154,                0.53323,                0.80458,                 1.0927,                0.93458,                0.92975,              0.0094654,              0.0094654,              0.0094654
                     30,                0.78966,                 1.0156,                0.71637,                0.93092,                0.77355,                0.73196,                0.78089,                0.58744,                0.76241,                0.73803,                0.77798,                0.55152,                0.81172,                 1.1084,                 1.0955,                0.93539,              0.0094456,              0.0094456,              0.0094456
                     31,                0.78013,                 1.0135,                0.71243,                0.93366,                 0.7856,                0.73831,                 0.7951,                0.59511,                  0.784,                0.73697,                0.78857,                0.55726,                0.82385,                 1.1189,                   0.91,                0.94154,              0.0094258,              0.0094258,              0.0094258
                     32,                0.78272,                 1.0056,                0.71077,                0.93436,                0.81076,                0.71981,                0.78996,                0.60305,                0.81601,                0.71881,                0.79205,                0.56237,                0.80086,                 1.1099,                0.92609,                0.92907,               0.009406,               0.009406,               0.009406
