img_name;latitude;longitude;altitude
1.JPG;39.53369165246594;2.5904848077909075;8.26693344116211
1.JPG;39.53369300958289;2.5905090196305234;8.26693344116211
1.JPG;39.53370833561548;2.590507586971839;8.26693344116211
1.JPG;39.53370697849824;2.5904833751269276;8.26693344116211
1.JPG;39.53369165246594;2.5904848077909075;8.26693344116211
1.JPG;39.53369300958289;2.5905090196305234;8.26693344116211
1.JPG;39.53370833561548;2.590507586971839;8.26693344116211
1.JPG;39.53370697849824;2.5904833751269276;8.26693344116211
1.JPG;39.53369165246594;2.5904848077909075;8.26693344116211
1.JPG;39.53369300958289;2.5905090196305234;8.26693344116211
1.JPG;39.53370833561548;2.590507586971839;8.26693344116211
1.JPG;39.53370697849824;2.5904833751269276;8.26693344116211
1.JPG;39.53369165246594;2.5904848077909075;8.26693344116211
1.JPG;39.53369300958289;2.5905090196305234;8.26693344116211
1.JPG;39.53370833561548;2.590507586971839;8.26693344116211
1.JPG;39.53370697849824;2.5904833751269276;8.26693344116211
1.JPG;39.53369165246594;2.5904848077909075;8.26693344116211
1.JPG;39.53369300958289;2.5905090196305234;8.26693344116211
1.JPG;39.53370833561548;2.590507586971839;8.26693344116211
1.JPG;39.53370697849824;2.5904833751269276;8.26693344116211
1.JPG;39.53369165246594;2.5904848077909075;8.26693344116211
1.JPG;39.53369300958289;2.5905090196305234;8.26693344116211
1.JPG;39.53370833561548;2.590507586971839;8.26693344116211
1.JPG;39.53370697849824;2.5904833751269276;8.26693344116211
1.JPG;39.53369165246594;2.5904848077909075;8.26693344116211
1.JPG;39.53369300958289;2.5905090196305234;8.26693344116211
1.JPG;39.53370833561548;2.590507586971839;8.26693344116211
1.JPG;39.53370697849824;2.5904833751269276;8.26693344116211
1.JPG;39.53369165246594;2.5904848077909075;8.26693344116211
1.JPG;39.53369300958289;2.5905090196305234;8.26693344116211
1.JPG;39.53370833561548;2.590507586971839;8.26693344116211
1.JPG;39.53370697849824;2.5904833751269276;8.26693344116211
1.JPG;39.53369165246594;2.5904848077909075;8.26693344116211
1.JPG;39.53369300958289;2.5905090196305234;8.26693344116211
1.JPG;39.53370833561548;2.590507586971839;8.26693344116211
1.JPG;39.53370697849824;2.5904833751269276;8.26693344116211
1.JPG;39.53369165246594;2.5904848077909075;8.26693344116211
