                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.2639,                 1.9365,                 3.1803,                 1.1441,                0.16784,                0.23529,                0.11238,                0.07268,                 0.2251,                0.18023,                0.11808,                0.06915,                 1.5513,                 2.1889,                 3.9013,                 1.1741,               0.076858,               0.009918,               0.009918
                      1,                  1.356,                 1.9571,                 2.3828,                 1.1044,                0.34404,                0.24463,                0.16472,                0.10273,                0.34735,                0.24443,                0.16664,                0.10728,                 1.4462,                 2.1012,                 4.7194,                 1.1392,               0.053426,               0.019819,               0.019819
                      2,                 1.6241,                 2.2668,                 2.9173,                 1.2108,                 0.1288,                0.13878,                0.05216,                0.02187,                0.12661,                0.13946,                0.05132,                0.02552,                 2.1743,                 3.8029,                 4.4371,                 1.4921,               0.029895,               0.029622,               0.029622
                      3,                 1.7436,                 2.3995,                 2.8709,                  1.285,                0.29997,                0.11319,                0.05465,                0.02588,                0.30471,                0.11094,                0.05493,                0.02657,                 2.3112,                  3.428,                 4.0892,                  1.797,               0.029554,               0.029554,               0.029554
                      4,                 1.6256,                  2.267,                 2.3382,                   1.26,                0.39274,                0.23441,                0.18952,                0.10541,                0.39804,                0.22962,                0.18677,                0.10843,                 1.5652,                 2.1756,                 2.5644,                 1.2533,               0.029554,               0.029554,               0.029554
                      5,                  1.546,                 2.1168,                 2.2538,                 1.2243,                0.26848,                0.26356,                0.18206,                0.10088,                0.26802,                0.26018,                0.18317,                0.10293,                 1.5865,                  2.249,                 3.1119,                 1.2707,               0.029406,               0.029406,               0.029406
                      6,                 1.4734,                 1.9458,                  2.044,                 1.1938,                 0.5711,                0.23966,                0.26534,                0.15431,                0.56822,                0.23991,                0.26191,                0.15377,                 1.4521,                 1.9122,                 2.2862,                 1.2041,               0.029257,               0.029257,               0.029257
                      7,                 1.4326,                 2.0015,                 1.9537,                  1.175,                0.40444,                0.35226,                0.31788,                0.19241,                0.40464,                0.34758,                0.31385,                0.19516,                  1.332,                 1.6861,                 1.9977,                 1.1137,               0.029109,               0.029109,               0.029109
                      8,                 1.3643,                 1.8391,                 1.8268,                 1.1449,                0.42791,                0.36259,                0.35781,                0.22474,                0.42743,                0.35811,                0.35313,                0.21661,                 1.2638,                 1.6094,                   1.75,                 1.0933,                0.02896,                0.02896,                0.02896
                      9,                 1.3531,                  1.833,                 1.7883,                 1.1327,                0.48694,                0.36497,                0.35989,                0.22624,                0.49101,                0.36235,                0.35862,                0.22383,                 1.2556,                 1.5554,                 1.7453,                 1.0929,               0.028812,               0.028812,               0.028812
                     10,                 1.3167,                  1.767,                  1.712,                 1.1142,                0.52008,                0.41033,                0.42176,                0.27019,                0.52908,                 0.3997,                 0.4153,                0.26159,                 1.1859,                 1.4209,                  1.547,                 1.0514,               0.028663,               0.028663,               0.028663
                     11,                 1.2974,                 1.7304,                 1.6643,                 1.1084,                0.43874,                0.49856,                0.45068,                 0.2965,                0.49278,                0.44777,                0.44702,                0.28969,                 1.1604,                  1.355,                 1.5172,                 1.0563,               0.028515,               0.028515,               0.028515
                     12,                 1.2583,                 1.6906,                  1.608,                 1.1067,                0.52286,                0.44537,                0.44335,                0.28056,                0.52262,                 0.4409,                0.44215,                0.27424,                 1.1783,                 1.4529,                 1.6301,                 1.0705,               0.028366,               0.028366,               0.028366
                     13,                 1.2631,                 1.6821,                 1.5686,                 1.0964,                0.45444,                0.42782,                0.41377,                0.27678,                0.44858,                0.42018,                 0.4064,                0.25957,                 1.1912,                 1.5529,                 1.7084,                 1.0705,               0.028218,               0.028218,               0.028218
                     14,                 1.2317,                 1.6468,                 1.5197,                 1.0751,                0.44679,                0.46313,                0.47732,                0.31369,                0.44414,                0.45748,                0.47133,                0.29792,                 1.1594,                 1.4447,                  1.444,                   1.05,                0.02807,                0.02807,                0.02807
                     15,                 1.2091,                 1.5843,                 1.4733,                 1.0724,                0.65818,                 0.4311,                 0.5068,                0.33386,                0.65034,                0.43234,                0.50456,                0.32181,                 1.1475,                 1.3335,                 1.4363,                 1.0418,               0.027921,               0.027921,               0.027921
                     16,                 1.1838,                 1.5217,                 1.4404,                 1.0665,                 0.6814,                0.45893,                0.54525,                0.36721,                0.68241,                0.45664,                0.54258,                0.35347,                 1.0602,                 1.2903,                 1.3191,                 1.0151,               0.027773,               0.027773,               0.027773
                     17,                 1.1778,                 1.5683,                 1.4581,                 1.0657,                0.65123,                0.50748,                0.56161,                0.37621,                0.65135,                0.49885,                0.55134,                0.35601,                 1.0814,                 1.2777,                 1.2691,                 1.0142,               0.027624,               0.027624,               0.027624
                     18,                 1.1977,                 1.5556,                 1.4298,                 1.0577,                0.58998,                0.52231,                0.56363,                0.37874,                0.58836,                 0.5189,                0.56137,                 0.3546,                 1.0643,                 1.2572,                 1.2382,                 1.0176,               0.027475,               0.027475,               0.027475
                     19,                 1.1769,                  1.505,                 1.3978,                 1.0579,                0.66955,                 0.5088,                0.56139,                0.37894,                0.66241,                0.50788,                0.55603,                 0.3614,                 1.0733,                 1.3294,                 1.3627,                 1.0134,               0.027327,               0.027327,               0.027327
                     20,                 1.1396,                 1.5031,                 1.3313,                 1.0415,                0.64027,                0.53157,                0.57939,                0.40038,                0.64043,                0.53044,                0.57604,                0.38235,                 1.0475,                 1.2391,                 1.2198,                 1.0062,               0.027179,               0.027179,               0.027179
                     21,                 1.1572,                  1.528,                 1.3532,                 1.0537,                0.65207,                0.49198,                 0.5535,                0.37701,                0.64058,                0.48618,                0.54361,                0.36157,                 1.0467,                 1.2642,                 1.3124,                 1.0012,                0.02703,                0.02703,                0.02703
                     22,                 1.1353,                 1.4688,                 1.3193,                 1.0371,                0.67402,                0.52962,                0.59222,                 0.4135,                0.66598,                0.52478,                0.58264,                0.38414,                 1.0307,                 1.2287,                 1.1998,                0.99792,               0.026881,               0.026881,               0.026881
                     23,                 1.1222,                 1.4672,                 1.3157,                 1.0382,                0.70966,                 0.5097,                0.58686,                0.40609,                0.70577,                0.50681,                0.57999,                0.38949,                  1.034,                  1.228,                 1.2033,                0.99715,               0.026733,               0.026733,               0.026733
                     24,                 1.1022,                 1.4294,                 1.2733,                 1.0309,                0.68625,                  0.554,                0.63294,                0.43787,                 0.6824,                 0.5541,                0.62908,                0.41208,                0.99684,                 1.2216,                 1.1559,                0.98749,               0.026585,               0.026585,               0.026585
                     25,                   1.12,                  1.478,                 1.2955,                 1.0339,                0.59472,                0.54336,                0.59004,                0.40382,                0.59252,                0.53826,                0.58623,                0.38367,                 1.0272,                 1.2542,                  1.211,                 1.0007,               0.026436,               0.026436,               0.026436
                     26,                 1.1039,                 1.4543,                 1.2437,                 1.0277,                0.69715,                0.55895,                0.62828,                 0.4406,                0.69173,                0.55253,                0.61981,                0.42075,                 1.0068,                 1.1756,                 1.1301,                0.98602,               0.026287,               0.026287,               0.026287
                     27,                 1.0875,                 1.4238,                 1.2192,                 1.0152,                 0.6164,                0.52896,                0.60402,                0.42789,                0.60259,                0.52927,                0.59614,                0.39603,                 1.0066,                 1.2382,                 1.1835,                0.99625,               0.026139,               0.026139,               0.026139
                     28,                 1.0739,                 1.3602,                 1.2198,                 1.0187,                0.62126,                0.61119,                0.65128,                0.46576,                0.61854,                0.60731,                0.64338,                0.43867,                0.98312,                 1.1845,                 1.0966,                0.98469,                0.02599,                0.02599,                0.02599
                     29,                 1.0716,                 1.4005,                 1.2102,                 1.0172,                0.70106,                0.54735,                0.63531,                 0.4549,                0.71627,                0.53365,                0.62698,                0.41942,                 0.9807,                 1.1756,                 1.1061,                 0.9848,               0.025842,               0.025842,               0.025842
                     30,                 1.0955,                 1.3969,                  1.199,                 1.0199,                 0.6086,                 0.5742,                 0.6206,                0.44175,                0.60926,                0.57364,                0.61665,                0.41181,                0.99259,                 1.1886,                 1.1174,                0.97988,               0.025693,               0.025693,               0.025693
                     31,                 1.0801,                 1.4153,                 1.2006,                 1.0173,                0.64341,                0.56562,                0.61328,                0.42844,                0.64579,                0.56358,                0.60974,                0.40127,                0.98991,                 1.1899,                 1.1259,                0.98515,               0.025545,               0.025545,               0.025545
                     32,                 1.0748,                  1.402,                 1.1852,                 1.0188,                0.65297,                0.57717,                0.63079,                0.44408,                 0.6547,                0.56904,                0.62137,                0.41522,                0.99706,                 1.1878,                 1.0905,                 0.9848,               0.025396,               0.025396,               0.025396
