                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.96384,                 1.5416,                   2.71,                 1.0544,                0.46771,                0.40324,                0.38203,                0.29389,                0.46091,                0.40005,                0.37516,                0.26026,                0.80531,                 1.1413,                 4.2965,                0.93503,               0.070114,              0.0033207,              0.0033207
                      2,                0.89117,                 1.2623,                 1.5544,                 0.9784,                0.57102,                0.53512,                0.56107,                0.41842,                 0.5643,                0.53319,                0.55595,                0.38756,                0.85059,                 1.1858,                 2.2271,                0.92933,               0.040101,              0.0066408,              0.0066408
                      3,                0.91729,                 1.2672,                 1.4057,                0.98835,                0.53396,                0.46583,                0.45766,                0.32474,                0.53062,                0.46076,                0.45477,                0.30265,                 1.0174,                 1.5472,                 2.5735,                 1.0264,               0.010075,              0.0099478,              0.0099478
                      4,                 1.0251,                 1.4176,                 1.3957,                  1.019,                0.63261,                0.49875,                0.57308,                0.41487,                0.63366,                0.49747,                0.56864,                0.40307,                0.99864,                 1.3313,                 2.2171,                0.98269,              0.0099406,              0.0099406,              0.0099406
                      5,                 1.0239,                 1.3822,                  1.285,                 1.0269,                0.66413,                0.51897,                0.59198,                0.41629,                0.66521,                0.51022,                0.58322,                0.38674,                0.97224,                 1.3277,                 1.5615,                 1.0099,              0.0099406,              0.0099406,              0.0099406
                      6,                0.99831,                 1.3625,                 1.2094,                 1.0148,                0.71177,                0.54066,                0.60557,                0.42327,                0.71168,                0.54111,                0.60055,                0.38792,                0.95763,                  1.317,                 2.1729,                0.98843,              0.0099208,              0.0099208,              0.0099208
                      7,                0.98788,                 1.3067,                 1.1405,                 1.0117,                0.65743,                0.50808,                0.56919,                0.40728,                0.64881,                0.51698,                0.56526,                0.38267,                 1.0296,                 1.4865,                 1.8813,                 1.0417,               0.009901,               0.009901,               0.009901
                      8,                0.96748,                 1.2918,                 1.1179,                 1.0014,                0.73096,                0.63012,                 0.6871,                0.48621,                0.72946,                0.62353,                0.67648,                0.45684,                0.94794,                 1.2448,                  1.705,                0.97612,              0.0098812,              0.0098812,              0.0098812
                      9,                0.96875,                 1.2932,                 1.0564,                 1.0105,                0.74897,                0.62456,                0.71293,                0.50977,                0.73809,                0.61369,                0.69727,                0.47313,                0.95208,                 1.2784,                 1.3307,                0.99474,              0.0098614,              0.0098614,              0.0098614
                     10,                0.96303,                 1.2614,                 1.0313,                 1.0131,                0.66744,                0.55134,                0.61453,                0.44105,                0.67208,                0.54524,                0.60754,                0.40967,                0.95735,                 1.3129,                 1.3686,                0.99326,              0.0098416,              0.0098416,              0.0098416
                     11,                0.95084,                 1.2555,                 1.0375,                 0.9995,                0.75041,                 0.5928,                0.69346,                0.50859,                0.74834,                0.59062,                0.68998,                0.49018,                0.90253,                 1.2246,                 1.1957,                 0.9655,              0.0098218,              0.0098218,              0.0098218
                     12,                 0.9264,                 1.2174,                0.98766,                0.99015,                0.73469,                0.64507,                 0.7029,                0.51505,                0.72978,                0.63162,                0.68923,                0.47268,                0.93568,                 1.2718,                 1.3603,                0.97844,               0.009802,               0.009802,               0.009802
