                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.83547,                 1.4804,                 4.3333,                 1.1641,                0.19922,                0.19092,                0.12556,                0.09477,                0.18429,                0.20261,                0.12611,                0.09173,                0.91605,                 1.3119,                 3.2321,                 1.2774,               0.067069,             0.00033263,             0.00033263
                      2,                0.66223,                 1.0346,                 2.6256,                 1.0331,                0.35311,                0.38365,                0.34106,                0.26796,                0.35306,                0.38375,                 0.3416,                0.26201,                0.76482,                 1.0145,                 2.1319,                 1.1316,               0.034068,             0.00066432,             0.00066432
                      3,                0.60477,                0.89885,                  1.953,                0.98707,                0.52494,                0.39767,                0.43529,                 0.3378,                0.52755,                0.40168,                0.43745,                0.33232,                0.79457,                 1.1208,                 1.7593,                 1.1691,              0.0010642,             0.00099435,             0.00099435
                      4,                0.59473,                0.85844,                 1.5254,                0.96172,                0.58227,                0.60394,                0.62476,                0.49401,                0.58509,                0.60981,                0.62699,                0.48468,                0.70419,                0.91897,                 1.2334,                 1.0652,             0.00099258,             0.00099258,             0.00099258
                      5,                0.57923,                0.82239,                 1.2861,                0.95837,                0.68844,                0.57164,                0.65824,                0.52315,                0.68893,                0.57197,                0.65919,                 0.5166,                0.69417,                    nan,                  1.154,                 1.0723,             0.00099258,             0.00099258,             0.00099258
                      6,                0.55602,                0.79386,                 1.1098,                0.94287,                0.71447,                0.66751,                0.73506,                0.58647,                0.71105,                 0.6704,                0.73529,                0.57791,                0.67842,                0.87697,                0.96748,                 1.0441,              0.0009901,              0.0009901,              0.0009901
                      7,                0.55664,                0.78954,                 1.0379,                 0.9441,                0.74029,                 0.6845,                0.74476,                0.59486,                0.73719,                0.68975,                0.74541,                0.58727,                0.68449,                0.89762,                 0.9484,                 1.0637,             0.00098763,             0.00098763,             0.00098763
                      8,                0.54449,                0.76353,                0.96173,                0.93781,                 0.7538,                0.72551,                0.77944,                  0.627,                0.75621,                0.72641,                0.77858,                0.61527,                0.66873,                    nan,                0.87433,                  1.031,             0.00098515,             0.00098515,             0.00098515
                      9,                0.53802,                0.75983,                0.90535,                0.93084,                0.79672,                 0.7249,                0.80053,                0.64673,                0.79928,                0.72647,                0.79979,                0.63763,                0.66627,                    nan,                0.81556,                 1.0344,             0.00098268,             0.00098268,             0.00098268
                     10,                0.53804,                0.74625,                0.85046,                 0.9275,                0.78431,                0.74656,                0.81771,                0.65981,                0.78549,                0.74759,                0.81673,                0.64962,                0.65116,                    nan,                 0.7983,                 1.0151,              0.0009802,              0.0009802,              0.0009802
                     11,                0.52135,                0.73859,                0.82125,                0.92038,                0.78395,                 0.7525,                0.81889,                0.66319,                0.78147,                0.75006,                0.81784,                0.64979,                0.65454,                    nan,                0.77613,                 1.0219,             0.00097773,             0.00097773,             0.00097773
