                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.89174,                 1.5015,                 3.5363,                 1.1707,                0.50131,                0.37162,                 0.3776,                 0.2792,                0.50328,                0.37425,                0.38078,                 0.2788,                0.83674,                 1.1437,                 1.9406,                 1.2245,              0.0033263,              0.0033263,              0.0033263
                      2,                0.80726,                 1.1606,                 1.7744,                 1.0668,                0.49817,                0.51783,                0.51182,                0.37744,                0.50226,                0.52362,                0.51642,                 0.3866,                0.85151,                  1.145,                 1.5624,                 1.2223,              0.0066377,              0.0066377,              0.0066377
                      3,                0.87131,                 1.2451,                 1.5536,                 1.0999,                0.54803,                0.48952,                0.50719,                0.36162,                0.55439,                0.49172,                  0.511,                0.36772,                0.98452,                 1.4439,                 1.7461,                 1.2987,              0.0099271,              0.0099271,              0.0099271
                      4,                0.95185,                 1.3569,                 1.5503,                 1.1486,                0.64242,                0.53658,                 0.5697,                0.40007,                0.64335,                0.54233,                0.57129,                0.41552,                 0.9466,                 1.2565,                 1.5182,                  1.279,               0.009901,               0.009901,               0.009901
                      5,                0.91444,                  1.287,                 1.4383,                 1.1307,                0.62165,                0.59757,                0.63161,                0.45248,                0.62072,                0.60003,                0.63298,                0.46992,                0.89572,                 1.1111,                 1.3265,                 1.2272,               0.009901,               0.009901,               0.009901
                      6,                0.91552,                  1.288,                  1.334,                  1.131,                0.64591,                 0.5159,                0.56172,                0.38832,                0.64491,                0.51899,                0.56399,                0.40575,                  1.052,                 1.4688,                 1.6468,                 1.3678,               0.009868,               0.009868,               0.009868
                      7,                0.88563,                 1.2404,                 1.2453,                 1.1135,                0.74681,                0.60836,                0.67841,                0.49836,                0.74949,                0.61275,                0.68295,                 0.5137,                0.85416,                 1.0953,                 1.1771,                 1.1851,               0.009835,               0.009835,               0.009835
                      8,                0.87596,                 1.2139,                  1.213,                 1.1073,                0.60632,                0.63802,                0.66886,                0.49248,                0.60424,                0.64046,                0.67002,                0.49972,                0.85456,                 1.0842,                 1.1953,                 1.1971,               0.009802,               0.009802,               0.009802
                      9,                0.85738,                 1.1624,                 1.1393,                 1.0964,                0.73662,                0.58761,                0.66493,                 0.4911,                0.73666,                0.58775,                0.66433,                0.50007,                0.86838,                 1.1156,                 1.2205,                 1.2099,               0.009769,               0.009769,               0.009769
                     10,                0.84396,                 1.1537,                 1.0992,                 1.0928,                0.70915,                0.65957,                0.71789,                0.53893,                0.71134,                0.66085,                0.71956,                0.55171,                0.81806,                 1.0286,                 1.0371,                 1.1716,               0.009736,               0.009736,               0.009736
                     11,                0.83268,                 1.1453,                 1.0786,                 1.0797,                0.71442,                0.68876,                0.73998,                0.56129,                  0.715,                0.69523,                0.74328,                0.56017,                0.79022,                  1.037,                 1.0217,                 1.1382,               0.009703,               0.009703,               0.009703
                     12,                0.82239,                 1.1398,                 1.0516,                 1.0723,                0.71747,                0.68612,                0.73574,                0.55682,                0.71944,                0.68683,                0.73582,                0.57548,                0.78691,                0.98658,                 1.0033,                  1.144,                0.00967,                0.00967,                0.00967
                     13,                0.80575,                 1.0994,                 1.0001,                 1.0549,                0.76898,                0.67438,                0.74812,                0.57628,                0.76896,                0.67559,                0.75264,                0.58049,                0.78697,                0.97186,                 0.9344,                 1.1531,               0.009637,               0.009637,               0.009637
                     14,                0.79131,                 1.0764,                 1.0072,                 1.0543,                0.77854,                0.68028,                0.76308,                0.58255,                0.77951,                0.68121,                0.76405,                0.59298,                0.79392,                 0.9972,                0.96838,                 1.1629,               0.009604,               0.009604,               0.009604
                     15,                0.78318,                 1.0727,                0.95934,                 1.0534,                0.77396,                0.69112,                0.77373,                0.59677,                 0.7755,                0.69564,                0.77818,                 0.6071,                 0.7619,                 0.9178,                0.87979,                 1.1248,               0.009571,               0.009571,               0.009571
                     16,                0.77426,                  1.066,                 0.9656,                 1.0468,                0.77258,                0.70924,                0.77303,                 0.5965,                0.76996,                0.70858,                0.76838,                0.59767,                0.76095,                0.97774,                0.90367,                 1.1334,               0.009538,               0.009538,               0.009538
                     17,                0.77582,                 1.0607,                0.93714,                 1.0492,                0.78091,                 0.7184,                0.80334,                0.62597,                0.78226,                0.71857,                0.80477,                0.62757,                  0.748,                0.94919,                0.85865,                 1.1239,               0.009505,               0.009505,               0.009505
                     18,                0.77296,                 1.0483,                0.93047,                 1.0446,                0.77481,                0.70217,                0.78113,                0.60362,                0.77902,                0.70297,                0.78302,                 0.6096,                0.76247,                0.97389,                0.87641,                 1.1369,               0.009472,               0.009472,               0.009472
                     19,                0.75672,                 1.0261,                0.90984,                 1.0403,                0.78567,                0.72291,                 0.7929,                0.61393,                0.79324,                0.72235,                0.79717,                0.62586,                0.73585,                0.94427,                0.85858,                 1.1221,               0.009439,               0.009439,               0.009439
                     20,                0.74585,                 1.0037,                0.87195,                 1.0332,                0.79488,                0.70751,                0.79538,                0.62107,                0.79412,                0.71112,                0.79551,                0.62418,                0.72661,                0.94639,                0.85352,                 1.1145,               0.009406,               0.009406,               0.009406
                     21,                0.72792,                0.99249,                0.85297,                 1.0293,                0.75181,                0.74287,                0.79666,                0.62232,                0.76375,                0.73929,                0.79958,                0.63072,                0.71272,                0.92021,                0.83586,                 1.1002,               0.009373,               0.009373,               0.009373
                     22,                0.73773,                0.99906,                0.86092,                 1.0286,                0.79119,                0.72115,                0.80089,                0.63587,                0.79526,                0.72682,                0.80746,                0.63952,                0.70757,                0.91125,                0.80668,                 1.0982,                0.00934,                0.00934,                0.00934
                     23,                0.72477,                0.98856,                 0.8259,                 1.0186,                0.79919,                0.73573,                0.81183,                0.63773,                0.79937,                0.73981,                0.81478,                0.64348,                0.70994,                0.89299,                0.81556,                 1.0948,               0.009307,               0.009307,               0.009307
                     24,                 0.7233,                0.98106,                0.82421,                 1.0245,                0.81695,                0.74233,                0.82306,                0.65171,                0.81688,                0.74213,                0.82116,                 0.6598,                0.71057,                 0.8872,                0.77592,                 1.0896,               0.009274,               0.009274,               0.009274
                     25,                0.71205,                 0.9746,                0.80396,                 1.0125,                0.73999,                0.72334,                0.79212,                0.62295,                0.74151,                0.72415,                0.79265,                0.62477,                0.71963,                0.91879,                0.82856,                 1.0994,               0.009241,               0.009241,               0.009241
                     26,                0.71152,                 0.9734,                0.78878,                 1.0156,                0.80027,                0.73663,                0.80429,                0.63654,                0.79763,                0.74199,                0.80724,                0.64307,                0.71143,                0.88947,                0.78402,                 1.0919,               0.009208,               0.009208,               0.009208
                     27,                0.69622,                0.96657,                0.78086,                 1.0033,                0.78437,                0.75427,                0.82163,                0.65221,                0.76938,                0.76592,                0.82135,                0.65213,                0.67841,                0.87647,                0.75117,                 1.0722,               0.009175,               0.009175,               0.009175
                     28,                0.69905,                0.95769,                0.77424,                 1.0053,                 0.8079,                 0.7475,                0.81991,                0.65132,                 0.8106,                0.74916,                0.82315,                0.65848,                0.69734,                0.90833,                0.78199,                 1.1027,               0.009142,               0.009142,               0.009142
                     29,                0.69253,                0.94407,                0.76509,                  1.002,                0.81296,                  0.775,                 0.8346,                0.66829,                0.81484,                0.76978,                0.83384,                0.66622,                0.68638,                0.87891,                0.74801,                 1.0777,               0.009109,               0.009109,               0.009109
                     30,                0.68337,                0.93642,                 0.7434,                0.98718,                 0.7975,                 0.7523,                0.82231,                0.66316,                0.79834,                0.75306,                0.82368,                0.66183,                0.67168,                0.86387,                0.75405,                 1.0597,               0.009076,               0.009076,               0.009076
                     31,                0.67316,                0.92091,                0.74501,                0.99738,                0.80537,                0.74923,                0.82859,                0.66021,                 0.8063,                0.75183,                0.82904,                0.66763,                0.69449,                0.86573,                0.74099,                 1.0846,               0.009043,               0.009043,               0.009043
                     32,                0.67297,                0.90691,                0.71728,                0.99236,                0.83761,                 0.7408,                 0.8329,                0.65921,                0.83931,                0.74339,                0.83286,                 0.6649,                0.67994,                0.84849,                 0.7375,                  1.081,                0.00901,                0.00901,                0.00901
                     33,                0.66672,                0.91709,                0.70743,                0.98403,                0.81771,                0.74271,                0.83426,                0.67572,                 0.8186,                 0.7438,                0.83524,                0.67764,                0.65732,                0.83834,                0.71893,                 1.0597,               0.008977,               0.008977,               0.008977
                     34,                0.66844,                0.89888,                0.69654,                0.98376,                0.83515,                0.74516,                0.83989,                0.66672,                0.83854,                0.74832,                0.84078,                0.67209,                  0.691,                  0.882,                0.73648,                 1.0834,               0.008944,               0.008944,               0.008944
                     35,                 0.6585,                0.89236,                 0.6947,                0.97866,                0.78073,                0.77456,                0.83071,                0.67009,                0.78158,                0.77708,                0.83091,                0.66909,                0.66302,                 0.8713,                0.73318,                 1.0646,               0.008911,               0.008911,               0.008911
                     36,                0.65507,                0.88725,                0.69329,                0.97982,                0.84095,                0.72966,                0.82713,                0.66059,                0.84234,                0.73084,                0.82654,                0.66615,                 0.6765,                0.87099,                0.71831,                 1.0826,               0.008878,               0.008878,               0.008878
                     37,                0.65178,                0.87518,                0.69187,                0.97948,                0.79101,                0.78443,                0.83069,                0.67604,                 0.7924,                0.78559,                0.83235,                0.67354,                0.65103,                0.84374,                0.71074,                 1.0538,               0.008845,               0.008845,               0.008845
                     38,                0.64325,                0.86994,                0.66337,                0.97246,                0.79006,                0.76917,                0.83847,                0.67911,                0.79159,                 0.7707,                0.83757,                0.67939,                0.65588,                0.84596,                0.71454,                 1.0703,               0.008812,               0.008812,               0.008812
                     39,                0.63132,                0.86113,                0.65614,                0.97055,                 0.8214,                0.76288,                0.84436,                0.67632,                0.82218,                0.76865,                0.84687,                0.68072,                0.66309,                0.83833,                0.69022,                 1.0591,               0.008779,               0.008779,               0.008779
                     40,                0.63755,                0.87046,                 0.6565,                0.96979,                0.85176,                0.74554,                 0.8374,                0.68029,                0.84684,                0.75463,                0.83954,                0.68162,                0.66055,                0.85626,                0.70798,                 1.0657,               0.008746,               0.008746,               0.008746
                     41,                0.63586,                0.87539,                0.65992,                0.96706,                0.83449,                0.74305,                 0.8414,                0.68397,                0.83444,                0.74288,                0.83924,                0.68133,                0.65695,                0.85702,                0.70132,                  1.068,               0.008713,               0.008713,               0.008713
                     42,                0.63087,                0.86351,                0.63274,                0.96199,                0.82552,                0.76938,                0.83976,                0.68482,                 0.8274,                 0.7712,                0.84038,                0.68382,                0.63038,                0.83828,                 0.7003,                 1.0418,                0.00868,                0.00868,                0.00868
                     43,                0.62545,                0.83608,                0.65222,                0.96478,                0.79712,                0.78616,                0.84797,                0.68585,                0.79786,                 0.7884,                 0.8474,                 0.6853,                 0.6467,                0.86475,                0.68335,                   1.05,               0.008647,               0.008647,               0.008647
                     44,                0.62421,                 0.8467,                0.63071,                0.96109,                 0.8171,                0.78816,                0.84783,                 0.6891,                0.82123,                0.79228,                0.84971,                0.68767,                0.65342,                0.83407,                0.67226,                 1.0629,               0.008614,               0.008614,               0.008614
                     45,                0.61986,                 0.8448,                0.63149,                0.96282,                0.83809,                0.76691,                0.84143,                0.69165,                0.83888,                0.76842,                0.84033,                0.68581,                0.64667,                0.83642,                0.68894,                 1.0563,               0.008581,               0.008581,               0.008581
                     46,                0.61593,                0.83474,                0.62035,                0.95886,                0.85217,                0.73896,                0.83729,                0.68557,                0.85076,                0.73777,                0.83465,                 0.6815,                0.63881,                0.85483,                0.68377,                 1.0542,               0.008548,               0.008548,               0.008548
                     47,                0.61001,                0.82764,                 0.6108,                0.95531,                0.84957,                0.74377,                0.83928,                0.67803,                0.85053,                 0.7458,                0.83993,                0.68009,                0.64031,                0.84011,                0.69857,                 1.0563,               0.008515,               0.008515,               0.008515
                     48,                0.60626,                0.82906,                0.60765,                0.95159,                0.83549,                0.77627,                0.85524,                0.69975,                0.83417,                0.77669,                0.85506,                0.70235,                0.63846,                0.81871,                0.67029,                 1.0412,               0.008482,               0.008482,               0.008482
                     49,                0.60395,                0.82591,                0.60172,                0.94941,                0.82828,                0.77288,                0.85452,                0.69828,                0.83098,                0.77313,                0.85616,                0.69832,                0.63338,                0.83013,                0.66966,                 1.0451,               0.008449,               0.008449,               0.008449
