                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0388,                   1.86,                 4.9452,                 1.2946,                0.13705,                0.20674,                0.11819,                0.08961,                 0.1387,                0.20961,                0.11945,                0.08741,                 0.8925,                 1.2953,                 3.5593,                 1.2896,               0.067069,             0.00033264,             0.00033264
                      2,                0.81096,                 1.2358,                 2.9707,                 1.1065,                0.51897,                0.35224,                0.34839,                0.26827,                0.51981,                0.35346,                0.34934,                0.26733,                0.73232,                0.98735,                 2.1298,                 1.1187,               0.034067,             0.00066432,             0.00066432
                      3,                0.73147,                 1.0889,                 2.0666,                 1.0339,                0.49266,                0.50919,                0.53585,                0.42731,                0.49581,                0.51243,                0.54045,                0.42227,                0.69223,                0.89567,                 1.4194,                 1.0728,              0.0010641,             0.00099436,             0.00099436
                      4,                0.70333,                 1.0176,                 1.6022,                 1.0148,                0.65849,                0.58214,                0.64025,                0.51075,                0.66087,                 0.5845,                 0.6437,                0.50684,                0.67471,                0.85017,                 1.1817,                 1.0551,             0.00099258,             0.00099258,             0.00099258
                      5,                0.68562,                0.97194,                  1.321,                 1.0062,                0.63194,                0.62894,                 0.6535,                0.52491,                0.63302,                0.63183,                0.65633,                0.52178,                 0.6966,                0.90385,                 1.1252,                 1.0915,             0.00099258,             0.00099258,             0.00099258
                      6,                0.66357,                0.94645,                 1.1759,                0.99805,                0.71936,                0.65372,                0.73413,                 0.5942,                 0.7225,                0.65599,                0.73637,                0.59124,                0.63594,                0.81217,                0.97056,                 1.0368,              0.0009901,              0.0009901,              0.0009901
                      7,                0.66033,                 0.9286,                 1.0632,                0.98609,                0.73574,                0.68211,                0.75902,                  0.625,                 0.7388,                 0.6835,                0.76108,                0.61175,                0.62755,                0.81953,                0.89805,                 1.0246,             0.00098763,             0.00098763,             0.00098763
                      8,                0.63815,                0.90845,                0.97417,                 0.9761,                0.75048,                 0.6675,                0.74566,                0.60397,                0.75429,                0.67094,                0.74875,                0.60123,                0.68828,                0.88387,                0.95946,                 1.0718,             0.00098515,             0.00098515,             0.00098515
                      9,                0.63165,                0.87345,                 0.9083,                0.96905,                0.79698,                0.71961,                0.80001,                0.65886,                0.79984,                 0.7222,                0.80258,                0.64945,                0.63031,                0.80859,                 0.8322,                 1.0271,             0.00098268,             0.00098268,             0.00098268
                     10,                0.63608,                0.89022,                0.87936,                0.97111,                0.76031,                0.72397,                0.79845,                0.65728,                0.76168,                0.72503,                0.79905,                0.64961,                0.62243,                0.80126,                0.81236,                  1.018,              0.0009802,              0.0009802,              0.0009802
                     11,                0.61386,                0.86641,                 0.8263,                0.95992,                0.75669,                0.70781,                0.78537,                0.63835,                0.75964,                0.71084,                 0.7878,                0.63767,                0.65541,                0.82118,                 0.8582,                 1.0406,             0.00097773,             0.00097773,             0.00097773
                     12,                0.60811,                0.84614,                0.78872,                0.95774,                0.77122,                0.76731,                 0.8218,                0.67819,                0.77141,                0.76673,                0.82267,                0.67174,                0.62613,                0.78958,                0.77724,                 1.0161,             0.00097525,             0.00097525,             0.00097525
                     13,                0.60112,                0.83455,                0.77576,                 0.9455,                0.81642,                0.72309,                0.81734,                0.66888,                0.81933,                0.72682,                0.82094,                0.66492,                0.62919,                0.79333,                  0.785,                 1.0324,             0.00097278,             0.00097278,             0.00097278
                     14,                0.58301,                0.83252,                0.73572,                0.94094,                0.76801,                0.75459,                0.81629,                0.67547,                0.77089,                0.75727,                0.81892,                0.66616,                0.61821,                0.81448,                0.76719,                  1.005,              0.0009703,              0.0009703,              0.0009703
                     15,                 0.5838,                 0.8293,                0.71766,                 0.9439,                0.81817,                0.74211,                0.81872,                 0.6764,                0.82279,                0.74218,                0.82085,                 0.6698,                0.63999,                0.81078,                0.80362,                  1.029,             0.00096783,             0.00096783,             0.00096783
                     16,                0.58609,                0.81443,                0.68354,                0.94012,                0.78885,                0.75968,                0.82848,                0.68774,                 0.7894,                0.76014,                0.82863,                0.68069,                0.60324,                0.77088,                0.74099,                 1.0016,             0.00096535,             0.00096535,             0.00096535
                     17,                0.57278,                0.79649,                0.67458,                0.93402,                0.76751,                0.78154,                 0.8196,                0.68401,                0.76952,                0.78356,                0.82162,                0.67119,                 0.6122,                0.78693,                0.73341,                 1.0097,             0.00096288,             0.00096288,             0.00096288
                     18,                0.58165,                0.80378,                0.67657,                0.94104,                0.81067,                0.76407,                0.83726,                0.69632,                0.81645,                0.76321,                0.83964,                0.68297,                0.61482,                0.78549,                0.72308,                 1.0076,              0.0009604,              0.0009604,              0.0009604
                     19,                0.56367,                 0.7835,                0.63496,                0.93208,                 0.7854,                0.76361,                0.82394,                0.67903,                0.78843,                 0.7665,                0.82689,                0.67659,                0.62356,                0.79917,                0.76092,                 1.0262,             0.00095793,             0.00095793,             0.00095793
                     20,                 0.5631,                0.78523,                0.63611,                0.92806,                0.80664,                0.74878,                0.83526,                 0.6923,                 0.8089,                0.75142,                0.83812,                0.68029,                0.62129,                0.80446,                0.73823,                  1.015,             0.00095545,             0.00095545,             0.00095545
                     21,                0.55948,                0.77508,                0.61744,                0.92156,                0.78741,                 0.7936,                0.83565,                0.69804,                0.78878,                0.79515,                0.83762,                  0.687,                0.62248,                0.76194,                0.74023,                0.99982,             0.00095298,             0.00095298,             0.00095298
                     22,                0.54488,                0.76035,                0.59472,                0.91666,                0.81672,                0.78523,                0.84448,                0.70745,                0.81248,                0.78996,                0.84698,                0.69284,                0.61277,                 0.7702,                 0.6967,                 1.0058,              0.0009505,              0.0009505,              0.0009505
                     23,                0.54743,                 0.7677,                0.60803,                0.92226,                0.78863,                0.78167,                0.83942,                 0.6985,                 0.7891,                0.78337,                0.84212,                 0.6921,                0.61178,                0.77104,                0.71808,                 1.0083,             0.00094803,             0.00094803,             0.00094803
