                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                0.94239,                 1.3232,                 2.9639,                  1.043,                0.42062,                0.41226,                0.39271,                0.30696,                 0.4177,                 0.4113,                0.38807,                0.27168,                0.79679,                 1.0274,                 1.7904,                0.94217,               0.070191,              0.0033121,              0.0033121
                      1,                0.78445,                0.93708,                 1.5491,                0.94442,                0.53845,                0.54461,                0.54301,                0.42328,                0.53806,                0.54484,                0.54158,                0.38359,                0.80883,                0.93078,                 1.4845,                0.95491,               0.040158,              0.0066125,              0.0066125
                      2,                0.82732,                 0.9286,                 1.3438,                0.95025,                0.61663,                0.51101,                0.56811,                0.42214,                0.61341,                0.50794,                0.56414,                 0.3834,                0.90542,                 1.0796,                 1.4377,                0.96235,               0.010092,                0.00988,                0.00988
                      3,                 0.8771,                0.95744,                 1.2228,                0.96359,                0.62769,                 0.5631,                0.59499,                0.45693,                0.62566,                0.56038,                0.59074,                0.41799,                0.90698,                 1.1222,                 1.4099,                0.98566,              0.0098515,              0.0098515,              0.0098515
                      4,                0.83842,                0.86469,                 1.0599,                0.94965,                 0.6392,                 0.5388,                0.56307,                0.43024,                 0.6399,                0.53091,                0.55838,                 0.3969,                0.87839,                  1.043,                  1.335,                0.96887,              0.0098515,              0.0098515,              0.0098515
                      5,                0.79595,                0.79599,                0.94081,                0.93296,                0.76458,                0.68473,                0.75605,                0.60726,                0.76243,                 0.6819,                0.74991,                 0.5462,                0.74708,                0.83522,                0.87559,                0.91831,               0.009802,               0.009802,               0.009802
                      6,                0.76348,                0.69565,                 0.8227,                0.91488,                0.81497,                0.67278,                0.75147,                0.59719,                0.81286,                0.67151,                0.74831,                 0.5431,                0.81853,                0.92235,                0.96034,                0.95566,              0.0097525,              0.0097525,              0.0097525
                      7,                0.70983,                0.62424,                0.72996,                0.89663,                0.82172,                0.80342,                0.86961,                0.71238,                0.82214,                0.80043,                0.86562,                0.64766,                0.67367,                0.64789,                 0.6807,                 0.8861,               0.009703,               0.009703,               0.009703
                      8,                0.67021,                0.56574,                0.66781,                0.88414,                0.85534,                0.76203,                0.85284,                0.71288,                0.85396,                0.75694,                0.84678,                0.64608,                0.63814,                0.61491,                0.69976,                0.88209,              0.0096535,              0.0096535,              0.0096535
                      9,                 0.6348,                 0.5148,                0.60355,                0.87141,                0.82439,                0.70249,                 0.7816,                0.64508,                0.82189,                0.69999,                0.77785,                0.58365,                0.71278,                0.78827,                0.89371,                0.91865,               0.009604,               0.009604,               0.009604
                     10,                0.61427,                0.48058,                  0.575,                0.86249,                0.87146,                0.82399,                0.89773,                0.76329,                0.87116,                0.82103,                0.89251,                0.68402,                0.57608,                0.53967,                0.54315,                0.86309,              0.0095545,              0.0095545,              0.0095545
                     11,                0.58729,                0.42179,                0.51804,                0.85428,                0.88042,                0.81297,                0.90283,                0.76233,                0.87737,                0.80857,                0.89617,                0.69443,                0.56546,                0.51699,                0.54366,                0.85487,               0.009505,               0.009505,               0.009505
                     12,                0.55363,                  0.378,                  0.493,                0.84182,                0.90553,                0.81481,                0.88257,                0.75066,                0.90362,                0.81304,                0.87741,                0.69234,                0.59766,                0.54384,                0.61828,                0.87766,              0.0094555,              0.0094555,              0.0094555
                     13,                0.52673,                0.35207,                0.45629,                0.83456,                0.93494,                0.86376,                 0.9304,                0.81332,                0.93198,                0.86125,                0.92543,                0.73381,                0.50097,                0.45668,                0.44543,                0.83119,               0.009406,               0.009406,               0.009406
                     14,                0.51147,                0.33403,                0.43284,                0.82933,                0.92193,                0.86479,                0.93445,                0.81407,                0.91855,                0.86057,                0.92773,                0.73785,                0.51049,                0.48797,                0.46392,                0.83759,              0.0093565,              0.0093565,              0.0093565
                     15,                0.49764,                0.30736,                 0.4215,                 0.8258,                0.93489,                0.87285,                0.93406,                0.82232,                0.93229,                0.86938,                0.92671,                0.74277,                0.48565,                0.43716,                0.41892,                0.83196,               0.009307,               0.009307,               0.009307
                     16,                0.47595,                 0.2793,                0.38926,                0.82042,                0.94849,                0.90871,                0.94936,                 0.8445,                0.94722,                0.90034,                0.94208,                0.75579,                0.46405,                0.39533,                0.38825,                0.82521,              0.0092575,              0.0092575,              0.0092575
