                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3643,                 2.3959,                 4.7311,                 1.2121,                0.08678,                0.14233,                0.07366,                0.05116,                0.08717,                0.14349,                0.07446,                0.04934,                 1.1648,                 1.8107,                 3.2389,                 1.1254,               0.067485,             0.00032843,             0.00032843
                      2,                 1.1168,                 1.8115,                 2.7695,                 1.0754,                0.25493,                0.26713,                  0.172,                0.12325,                0.25383,                0.26293,                0.17096,                0.11114,                 1.0352,                  1.532,                 2.2529,                 1.0376,               0.034483,             0.00065958,             0.00065958
                      3,                 1.0187,                 1.5653,                 2.1075,                 1.0246,                0.39757,                0.33265,                  0.298,                0.21174,                 0.3976,                0.33485,                0.29702,                0.19643,                0.99163,                 1.3951,                 1.7285,                0.99161,              0.0014787,             0.00098853,             0.00098853
                      4,                  0.968,                 1.4489,                 1.6976,                0.98593,                0.44896,                0.41874,                0.42044,                 0.3043,                0.44884,                0.41553,                0.41519,                0.28015,                0.95683,                 1.2971,                 1.4561,                0.96317,              0.0009901,              0.0009901,              0.0009901
                      5,                0.93752,                 1.3502,                 1.4523,                0.96083,                0.57439,                0.50223,                0.49984,                0.35886,                0.57026,                0.49776,                0.49601,                0.33602,                0.95216,                 1.2826,                 1.3584,                0.96218,              0.0009901,              0.0009901,              0.0009901
                      6,                0.92459,                  1.298,                 1.3208,                0.95152,                 0.5806,                0.54663,                0.56556,                0.41605,                0.57734,                0.54361,                0.56093,                0.39287,                0.90417,                 1.2147,                 1.2485,                 0.9442,              0.0009868,              0.0009868,              0.0009868
                      7,                 0.9016,                  1.286,                 1.2232,                0.94267,                0.55398,                0.56571,                0.58471,                0.43262,                0.54446,                0.57237,                0.58223,                0.41041,                 0.9047,                 1.2014,                 1.2185,                0.93598,              0.0009835,              0.0009835,              0.0009835
                      8,                0.90661,                  1.288,                 1.1761,                0.94148,                0.61936,                0.52116,                0.57803,                 0.4238,                0.61712,                0.51705,                0.57142,                  0.395,                0.91081,                 1.2154,                 1.2091,                0.94393,              0.0009802,              0.0009802,              0.0009802
                      9,                0.87915,                 1.2469,                 1.1171,                0.93601,                0.70059,                0.58399,                 0.6465,                0.48539,                0.69735,                0.58382,                0.64451,                0.45831,                0.89343,                 1.1749,                 1.0819,                 0.9354,              0.0009769,              0.0009769,              0.0009769
                     10,                0.86777,                 1.2156,                 1.0594,                0.93189,                0.62163,                0.54065,                0.61298,                 0.4517,                0.62094,                0.53762,                0.60879,                0.42345,                0.90119,                 1.1865,                 1.1374,                0.93699,              0.0009736,              0.0009736,              0.0009736
                     11,                0.85571,                 1.2029,                 1.0329,                0.92732,                0.66662,                0.59536,                0.65605,                0.49492,                0.66301,                 0.5889,                0.64891,                0.45962,                0.89181,                 1.1763,                 1.0738,                0.93635,              0.0009703,              0.0009703,              0.0009703
                     12,                0.84545,                 1.1809,                0.98779,                0.92141,                0.72492,                0.58015,                0.65724,                0.49477,                0.72785,                0.58304,                0.65698,                0.46645,                0.89724,                 1.1869,                 1.0721,                0.93619,               0.000967,               0.000967,               0.000967
                     13,                0.84583,                 1.1851,                 0.9582,                0.92115,                0.71974,                0.60308,                0.68313,                0.51564,                0.71677,                0.59977,                0.67596,                0.47803,                 0.8719,                 1.1571,                 1.0172,                0.93054,              0.0009637,              0.0009637,              0.0009637
                     14,                0.84069,                 1.1582,                0.94495,                  0.919,                0.70926,                0.61561,                 0.6687,                0.50827,                0.70287,                0.61102,                0.66002,                0.47556,                0.88542,                 1.1906,                  1.088,                0.93244,              0.0009604,              0.0009604,              0.0009604
                     15,                 0.8282,                 1.1416,                0.91844,                0.91295,                0.72897,                0.60537,                0.67823,                0.50746,                0.73094,                0.59905,                0.67148,                  0.477,                0.88544,                 1.1539,                  1.038,                0.92946,              0.0009571,              0.0009571,              0.0009571
                     16,                0.82066,                  1.125,                0.89318,                0.90537,                0.69686,                0.60737,                0.68952,                0.51733,                0.69682,                0.60155,                0.68026,                0.47917,                0.89409,                 1.2054,                 1.0392,                0.93541,              0.0009538,              0.0009538,              0.0009538
                     17,                0.82169,                 1.1385,                0.86829,                 0.9103,                0.72402,                0.62406,                0.69113,                0.52265,                0.72136,                0.62022,                0.68512,                0.48665,                0.86616,                 1.1514,                 1.0062,                0.92499,              0.0009505,              0.0009505,              0.0009505
                     18,                0.82405,                 1.1426,                0.86276,                0.91008,                0.75524,                0.62983,                0.70523,                 0.5326,                0.75643,                0.62775,                0.70195,                0.50713,                0.86582,                 1.1544,                 0.9865,                0.93227,              0.0009472,              0.0009472,              0.0009472
                     19,                0.81184,                 1.1201,                0.86376,                0.90258,                0.75471,                0.63243,                 0.7138,                0.54618,                0.75749,                0.62554,                0.70854,                0.50513,                0.86436,                 1.1634,                0.97157,                0.93637,              0.0009439,              0.0009439,              0.0009439
