                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  0.687,                 1.1628,                 3.2366,                 1.0899,                0.40511,                0.39785,                0.36385,                0.27433,                0.40624,                 0.3916,                0.36945,                0.27272,                0.85786,                  1.171,                 1.9743,                  1.224,               0.070074,              0.0033251,              0.0033251
                      2,                0.63923,                0.93715,                 1.6849,                 1.0242,                 0.5178,                0.46503,                0.49292,                0.36454,                0.51982,                0.46801,                0.49407,                0.36426,                0.86892,                 1.2162,                 1.7069,                 1.2228,               0.040052,              0.0066365,              0.0066365
                      3,                  0.714,                 1.0173,                 1.5292,                 1.0609,                0.57522,                0.39777,                0.42252,                0.30782,                0.57578,                0.39741,                0.42269,                0.31051,                0.99716,                 1.5142,                 1.9304,                 1.3428,               0.010008,              0.0099258,              0.0099258
                      4,                0.80605,                 1.1721,                 1.5355,                 1.1159,                0.57663,                0.43705,                0.48781,                0.34122,                0.59326,                0.42905,                0.48756,                0.34347,                 1.0752,                 1.5425,                 1.7994,                 1.4351,               0.009901,               0.009901,               0.009901
                      5,                0.81446,                 1.1587,                 1.3913,                 1.1065,                0.59456,                0.53715,                0.56946,                0.41458,                0.59572,                 0.5366,                0.57217,                0.42682,                0.93037,                 1.2119,                 1.7725,                 1.2562,               0.009901,               0.009901,               0.009901
                      6,                0.78045,                 1.1032,                 1.2987,                 1.1003,                 0.5973,                0.54881,                0.58373,                0.43587,                0.58957,                0.55975,                0.59017,                0.43789,                0.87937,                 1.1752,                 1.3259,                 1.2324,               0.009868,               0.009868,               0.009868
                      7,                0.77212,                 1.0866,                 1.2427,                 1.0845,                0.64541,                0.54287,                0.58892,                0.43336,                0.64732,                0.55012,                0.59199,                0.43953,                0.92486,                 1.2872,                 1.4384,                 1.2868,               0.009835,               0.009835,               0.009835
                      8,                0.76161,                 1.0635,                  1.207,                 1.0851,                0.76554,                0.57783,                0.68345,                 0.5167,                0.75935,                0.57783,                0.68347,                 0.5197,                0.83373,                 1.1495,                 1.1564,                 1.1845,               0.009802,               0.009802,               0.009802
                      9,                0.74786,                 1.0615,                 1.1662,                 1.0795,                0.67714,                0.63385,                0.67617,                0.50065,                0.67739,                0.63531,                0.67776,                0.51222,                0.88406,                 1.1627,                 1.2643,                  1.222,               0.009769,               0.009769,               0.009769
                     10,                0.73687,                 1.0167,                 1.0752,                 1.0557,                0.72029,                0.62704,                0.71314,                0.53792,                0.72144,                0.62789,                0.70634,                0.54623,                0.80723,                 1.1418,                 1.0866,                 1.1791,               0.009736,               0.009736,               0.009736
