                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.98478,                 1.5534,                 2.7252,                 1.0562,                0.54183,                0.40583,                0.40178,                0.31562,                0.54132,                0.40281,                0.39693,                0.29076,                0.76316,                 1.0666,                 1.7423,                0.95745,                0.07011,              0.0033211,              0.0033211
                      2,                0.89758,                  1.252,                 1.5991,                0.96951,                0.56627,                0.50362,                0.52951,                0.39355,                0.56781,                0.49742,                 0.5267,                0.36231,                0.84836,                 1.1647,                 1.4617,                0.99276,               0.040097,              0.0066412,              0.0066412
                      3,                0.95521,                 1.3161,                 1.3955,                0.98251,                0.64273,                0.49712,                0.58721,                0.42927,                0.64151,                0.49635,                0.58383,                0.39821,                0.97711,                 1.2946,                 1.4007,                  1.076,               0.010071,              0.0099482,              0.0099482
                      4,                 1.0199,                 1.3918,                 1.3577,                 1.0168,                0.54466,                0.53409,                0.53661,                0.38861,                0.55551,                0.52648,                0.53728,                 0.3596,                0.99611,                 1.4012,                  1.493,                 1.0614,              0.0099406,              0.0099406,              0.0099406
                      5,                 1.0172,                  1.367,                 1.2532,                 1.0159,                0.67938,                0.57051,                0.62571,                0.45465,                0.68184,                0.57145,                0.62635,                0.43011,                 1.0001,                 1.3503,                  1.282,                 1.0697,              0.0099406,              0.0099406,              0.0099406
                      6,                 1.0154,                 1.3683,                 1.1784,                 1.0084,                0.74464,                0.47986,                0.58866,                 0.4122,                0.74349,                0.47862,                0.58135,                0.38432,                 1.0653,                 1.4118,                 1.3673,                 1.0927,              0.0099208,              0.0099208,              0.0099208
                      7,                0.99516,                  1.319,                 1.1416,                 1.0033,                 0.7464,                0.59243,                0.67448,                0.48837,                0.74987,                0.58969,                0.66697,                  0.454,                0.94595,                 1.2451,                 1.1519,                 1.0381,               0.009901,               0.009901,               0.009901
                      8,                 0.9826,                 1.3244,                 1.0804,                 1.0092,                0.74963,                0.59476,                0.69572,                0.50626,                0.76162,                0.59648,                0.69216,                0.49614,                0.93674,                 1.2523,                 1.1341,                 1.0399,              0.0098812,              0.0098812,              0.0098812
                      9,                0.96334,                 1.2906,                 1.0633,                0.99649,                0.64876,                0.55673,                0.59061,                0.42348,                0.64746,                0.55831,                0.59283,                0.40652,                 1.0309,                 1.4171,                 1.3412,                 1.1078,              0.0098614,              0.0098614,              0.0098614
                     10,                0.96231,                 1.2589,                 1.0518,                0.99974,                0.72057,                 0.6514,                0.71995,                0.53258,                0.72137,                0.65001,                0.71881,                0.50558,                0.93344,                 1.1906,                 1.1006,                 1.0393,              0.0098416,              0.0098416,              0.0098416
